# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  478       3.011826351449e-10       1.544970324006e-12      -9.833279370392e-12       7.176409633454e-15       8.389608583820e-14       2.485298092444e-15       9.359411113651e-16 
  479       3.026095783357e-10       1.522700095674e-12      -9.789139019003e-12       7.202024067290e-15       8.328668383131e-14       2.411209272794e-15       9.220866223271e-16 
  480       3.040273075691e-10       1.500641899703e-12      -9.740758498689e-12       7.227685550519e-15       8.268279972765e-14       2.338982600663e-15       9.082461097031e-16 
  481       3.054347657093e-10       1.478811718269e-12      -9.688175538660e-12       7.253390670859e-15       8.208433855592e-14       2.268563762650e-15       8.944203253788e-16 
  482       3.068308800293e-10       1.457225743465e-12      -9.631429096150e-12       7.279135957885e-15       8.149120218541e-14       2.199897181702e-15       8.806100174149e-16 
  483       3.082145621346e-10       1.435900378269e-12      -9.570559363760e-12       7.304917882717e-15       8.090328930620e-14       2.132926009873e-15       8.668159299858e-16 
  484       3.095847078853e-10       1.414852237516e-12      -9.505607776802e-12       7.330732857715e-15       8.032049540930e-14       2.067592121084e-15       8.530388033179e-16 
  485       3.109401973188e-10       1.394098148870e-12      -9.436617020642e-12       7.356577236176e-15       7.974271276681e-14       2.003836103883e-15       8.392793736285e-16 
  486       3.122798945731e-10       1.373655153790e-12      -9.363631038044e-12       7.382447312018e-15       7.916983041210e-14       1.941597254202e-15       8.255383730641e-16 
  487       3.136026478086e-10       1.353540508505e-12      -9.286695036516e-12       7.408339319480e-15       7.860173411993e-14       1.880813568119e-15       8.118165296392e-16 
  488       3.149074309474e-10       1.333770068651e-12      -9.205857591715e-12       7.434249599763e-15       7.803832512692e-14       1.821432869948e-15       7.981145812045e-16 
  489       3.161937736921e-10       1.314353388243e-12      -9.121177011718e-12       7.460175107059e-15       7.747957694681e-14       1.763446576093e-15       7.844333179342e-16 
  490       3.174613441708e-10       1.295298476546e-12      -9.032715176908e-12       7.486112916996e-15       7.692548020943e-14       1.706856923235e-15       7.707735409842e-16 
  491       3.187098082744e-10       1.276613401350e-12      -8.940535469425e-12       7.512060060834e-15       7.637602406316e-14       1.651665922359e-15       7.571360485224e-16 
  492       3.199388296502e-10       1.258306289135e-12      -8.844702781575e-12       7.538013525236e-15       7.583119616454e-14       1.597875357109e-15       7.435216356745e-16 
  493       3.211480696964e-10       1.240385325226e-12      -8.745283524219e-12       7.563970252047e-15       7.529098266781e-14       1.545486782149e-15       7.299310944698e-16 
  494       3.223371875556e-10       1.222858753947e-12      -8.642345635173e-12       7.589927138070e-15       7.475536821455e-14       1.494501521519e-15       7.163652137865e-16 
  495       3.235058401093e-10       1.205734878786e-12      -8.535958587607e-12       7.615881034843e-15       7.422433592322e-14       1.444920666997e-15       7.028247792975e-16 
  496       3.246536819717e-10       1.189022062547e-12      -8.426193398443e-12       7.641828748416e-15       7.369786737877e-14       1.396745076456e-15       6.893105734162e-16 
  497       3.257803654836e-10       1.172728727511e-12      -8.313122636752e-12       7.667767039127e-15       7.317594262220e-14       1.349975372225e-15       6.758233752420e-16 
  498       3.268855407069e-10       1.156863355592e-12      -8.196820432148e-12       7.693692621378e-15       7.265854014020e-14       1.304611939447e-15       6.623639605059e-16 
  499       3.279688554177e-10       1.141434488495e-12      -8.077362483193e-12       7.719602163414e-15       7.214563685465e-14       1.260654924438e-15       6.489331015162e-16 
  500       3.290299551015e-10       1.126450727875e-12      -7.954826065788e-12       7.745492287097e-15       7.163720811228e-14       1.218104233045e-15       6.355315671043e-16 
  501       3.300684829462e-10       1.111920735493e-12      -7.829290041575e-12       7.771359567685e-15       7.113322767423e-14       1.176959529008e-15       6.221601225700e-16 
  502       3.310840798366e-10       1.097853233374e-12      -7.700834866333e-12       7.797200533606e-15       7.063366770561e-14       1.137220232315e-15       6.088195296276e-16 
  503       3.320763843485e-10       1.084257003968e-12      -7.569542598375e-12       7.823011666237e-15       7.013849876513e-14       1.098885517564e-15       5.955105463511e-16 
  504       3.330450327425e-10       1.071140890303e-12      -7.435496906948e-12       7.848789399680e-15       6.964768979464e-14       1.061954312323e-15       5.822339271202e-16 
  505       3.339896589579e-10       1.058513796145e-12      -7.298783080626e-12       7.874530120538e-15       6.916120810875e-14       1.026425295484e-15       5.689904225657e-16 
  506       3.349098946072e-10       1.046384686156e-12      -7.159488035715e-12       7.900230167693e-15       6.867901938439e-14       9.922968956277e-16       5.557807795152e-16 
  507       3.358053689696e-10       1.034762586053e-12      -7.017700324644e-12       7.925885832079e-15       6.820108765042e-14       9.595672893788e-16       5.426057409388e-16 
  508       3.366757089853e-10       1.023656582762e-12      -6.873510144365e-12       7.951493356466e-15       6.772737527719e-14       9.282343997669e-16       5.294660458950e-16 
  509       3.375205392496e-10       1.013075824578e-12      -6.727009344753e-12       7.977048935227e-15       6.725784296614e-14       8.982958945846e-16       5.163624294757e-16 
  510       3.383394820064e-10       1.003029521325e-12      -6.578291437000e-12       8.002548714124e-15       6.679244973937e-14       8.697491847470e-16       5.032956227525e-16 
  511       3.391321571431e-10       9.935269445092e-13      -6.427451602015e-12       8.027988790078e-15       6.633115292927e-14       8.425914226506e-16       4.902663527219e-16 
  512       3.398981821838e-10       9.845774274807e-13      -6.274586698819e-12       8.053365210949e-15       6.587390816802e-14       8.168195005321e-16       4.772753422513e-16 
  513       3.406371722836e-10       9.761903655888e-13      -6.119795272949e-12       8.078673975310e-15       6.542066937726e-14       7.924300488279e-16       4.643233100243e-16 
  514       3.413487402228e-10       9.683752163408e-13      -5.963177564848e-12       8.103911032228e-15       6.497138875763e-14       7.694194345326e-16       4.514109704866e-16 
  515       3.420324964007e-10       9.611414995597e-13      -5.804835518265e-12       8.129072281037e-15       6.452601677837e-14       7.477837595587e-16       4.385390337916e-16 
  516       3.426880488296e-10       9.544987975417e-13      -5.644872788659e-12       8.154153571113e-15       6.408450216689e-14       7.275188590947e-16       4.257082057459e-16 
  517       3.433150031292e-10       9.484567552142e-13      -5.483394751585e-12       8.179150701658e-15       6.364679189837e-14       7.086202999650e-16       4.129191877553e-16 
  518       3.439129625201e-10       9.430250802936e-13      -5.320508511104e-12       8.204059421468e-15       6.321283118535e-14       6.910833789885e-16       4.001726767699e-16 
  519       3.444815278179e-10       9.382135434429e-13      -5.156322908170e-12       8.228875428717e-15       6.278256346729e-14       6.749031213377e-16       3.874693652302e-16 
  520       3.450202974277e-10       9.340319784293e-13      -4.990948529035e-12       8.253594370726e-15       6.235593040017e-14       6.600742788975e-16       3.748099410126e-16 
  521       3.455288673376e-10       9.304902822825e-13      -4.824497713645e-12       8.278211843748e-15       6.193287184609e-14       6.465913286249e-16       3.621950873751e-16 
  522       3.460068311129e-10       9.275984154521e-13      -4.657084564035e-12       8.302723392738e-15       6.151332586281e-14       6.344484709072e-16       3.496254829028e-16 
  523       3.464537798900e-10       9.253664019652e-13      -4.488824952730e-12       8.327124511134e-15       6.109722869340e-14       6.236396279216e-16       3.371018014536e-16 
  524       3.468693023709e-10       9.238043295846e-13      -4.319836531139e-12       8.351410640631e-15       6.068451475577e-14       6.141584419940e-16       3.246247121041e-16 
  525       3.472529848165e-10       9.229223499663e-13      -4.150238737958e-12       8.375577170958e-15       6.027511663227e-14       6.059982739581e-16       3.121948790947e-16 
  526       3.476044110412e-10       9.227306788173e-13      -3.980152807562e-12       8.399619439656e-15       5.986896505929e-14       5.991522015144e-16       2.998129617760e-16 
  527       3.479232558610e-10       9.232377969659e-13      -3.809693208494e-12       8.423533205780e-15       5.946599989801e-14       5.936115556178e-16       2.874796813537e-16 
  528       3.482095682888e-10       9.244449986362e-13      -3.638941681926e-12       8.447316085847e-15       5.906620340092e-14       5.893614885369e-16       2.751960232629e-16 
  529       3.484634961482e-10       9.263516929314e-13      -3.467972502814e-12       8.470966157100e-15       5.866956784346e-14       5.863852801671e-16       2.629630402757e-16 
  530       3.486851933605e-10       9.289571886869e-13      -3.296860989650e-12       8.494481487155e-15       5.827608462023e-14       5.846657866653e-16       2.507817861811e-16 
  531       3.488748199791e-10       9.322606938520e-13      -3.125683509167e-12       8.517860133976e-15       5.788574423936e-14       5.841854381785e-16       2.386533157595e-16 
  532       3.490325422237e-10       9.362613148721e-13      -2.954517481036e-12       8.541100145862e-15       5.749853631679e-14       5.849262365722e-16       2.265786847571e-16 
  533       3.491585325149e-10       9.409580560703e-13      -2.783441382570e-12       8.564199561422e-15       5.711444957058e-14       5.868697531594e-16       2.145589498606e-16 
  534       3.492529695082e-10       9.463498190294e-13      -2.612534753427e-12       8.587156409562e-15       5.673347181529e-14       5.899971264284e-16       2.025951686713e-16 
  535       3.493160381286e-10       9.524354019738e-13      -2.441878200313e-12       8.609968709462e-15       5.635558995625e-14       5.942890597723e-16       1.906883996799e-16 
  536       3.493479296046e-10       9.592134991513e-13      -2.271553401679e-12       8.632634470557e-15       5.598078998390e-14       5.997258192165e-16       1.788397022405e-16 
  537       3.493488415030e-10       9.666827002152e-13      -2.101643112427e-12       8.655151692521e-15       5.560905696810e-14       6.062872311479e-16       1.670501365457e-16 
  538       3.493189777625e-10       9.748414896061e-13      -1.932231168610e-12       8.677518365245e-15       5.524037505246e-14       6.139526800436e-16       1.553207636004e-16 
  539       3.492585487290e-10       9.836882459337e-13      -1.763402492135e-12       8.699732468820e-15       5.487472744866e-14       6.227011061986e-16       1.436526451966e-16 
  540       3.491677711888e-10       9.932212413588e-13      -1.595243095463e-12       8.721791973518e-15       5.451209643076e-14       6.325110034553e-16       1.320468438880e-16 
  541       3.490468684040e-10       1.003438640975e-12      -1.427840086315e-12       8.743694839770e-15       5.415246332954e-14       6.433604169314e-16       1.205044229641e-16 
  542       3.488960701460e-10       1.014338502191e-12      -1.261281672367e-12       8.765439018153e-15       5.379580852681e-14       6.552269407487e-16       1.090264464247e-16 
  543       3.487156127303e-10       1.025918774113e-12      -1.095657165960e-12       8.787022449365e-15       5.344211144971e-14       6.680877157617e-16       9.761397895467e-17 
  544       3.485057390506e-10       1.038177296924e-12      -9.310569887931e-13       8.808443064208e-15       5.309135056508e-14       6.819194272859e-16       8.626808589817e-17 
  545       3.482666986131e-10       1.051111801268e-12      -7.675726766338e-13       8.829698783572e-15       5.274350337372e-14       6.966983028266e-16       7.498983323306e-17 
  546       3.479987475711e-10       1.064719907634e-12      -6.052968840140e-13       8.850787518410e-15       5.239854640477e-14       7.124001098072e-16       6.378028754548e-17 
  547       3.477021487589e-10       1.078999125732e-12      -4.443233889344e-13       8.871707169728e-15       5.205645520999e-14       7.290001532979e-16       5.264051600424e-17 
  548       3.473771717266e-10       1.093946853880e-12      -2.847470975653e-13       8.892455628554e-15       5.171720435809e-14       7.464732737444e-16       4.157158633530e-17 
  549       3.470240927739e-10       1.109560378383e-12      -1.266640489494e-13       8.913030775932e-15       5.138076742906e-14       7.647938446958e-16       3.057456679622e-17 
  550       3.466431949849e-10       1.125836872919e-12       2.982858029718e-14       8.933430482892e-15       5.104711700847e-14       7.839357705342e-16       1.965052615062e-17 
  551       3.462347682622e-10       1.142773397913e-12       1.846324712827e-13       8.953652610438e-15       5.071622468183e-14       8.038724842021e-16       8.800533642605e-18 
  552       3.457991093610e-10       1.160366899928e-12       3.376481581379e-13       8.973695009527e-15       5.038806102887e-14       8.245769449317e-16      -1.974341028743e-18 
  553       3.453365219240e-10       1.178614211041e-12       4.887750233142e-13       8.993555521049e-15       5.006259561788e-14       8.460216359733e-16      -1.267302773493e-17 
  554       3.448473165151e-10       1.197512048228e-12       6.379112928820e-13       9.013231975810e-15       4.973979700002e-14       8.681785623236e-16      -2.329445594357e-17 
  555       3.443318106542e-10       1.217057012741e-12       7.849540318287e-13       9.032722194510e-15       4.941963270365e-14       8.910192484545e-16      -3.383755474399e-17 
  556       3.437903288511e-10       1.237245589498e-12       9.297991393568e-13       9.052023987729e-15       4.910206922865e-14       9.145147360414e-16      -4.430125287271e-17 
  557       3.432232026402e-10       1.258074146456e-12       1.072341344182e-12       9.071135155901e-15       4.878707204075e-14       9.386355816922e-16      -5.468447873899e-17 
  558       3.426307706147e-10       1.279538934002e-12       1.212474199832e-12       9.090053489302e-15       4.847460556582e-14       9.633518546751e-16      -6.498616045045e-17 
  559       3.420133784607e-10       1.301636084325e-12       1.350090079943e-12       9.108776768027e-15       4.816463318421e-14       9.886331346478e-16      -7.520522583853e-17 
  560       3.413713789919e-10       1.324361610806e-12       1.485080173561e-12       9.127302761974e-15       4.785711722510e-14       1.014448509386e-15      -8.534060248406e-17 
  561       3.407051321836e-10       1.347711407397e-12       1.617334480435e-12       9.145629230820e-15       4.755201896075e-14       1.040766572511e-15      -9.539121774284e-17 
  562       3.400150052073e-10       1.371681248002e-12       1.746741806321e-12       9.163753924007e-15       4.724929860089e-14       1.067555421221e-15      -1.053559987712e-16 
  563       3.393013724647e-10       1.396266785859e-12       1.873189758275e-12       9.181674580722e-15       4.694891528700e-14       1.094782654014e-15      -1.152338725513e-16 
  564       3.385646156222e-10       1.421463552923e-12       1.996564739955e-12       9.199388929876e-15       4.665082708665e-14       1.122415368423e-15      -1.250237659171e-16 
  565       3.378051236453e-10       1.447266959249e-12       2.116751946917e-12       9.216894690087e-15       4.635499098781e-14       1.150420158742e-15      -1.347246055797e-16 
  566       3.370233021372e-10       1.473671499376e-12       2.233649296568e-12       9.234190038258e-15       4.606136945814e-14       1.178767307156e-15      -1.443354843934e-16 
  567       3.362196015493e-10       1.500668350309e-12       2.347209621341e-12       9.251275028602e-15       4.576995031984e-14       1.207443480229e-15      -1.538561648023e-16 
  568       3.353944897643e-10       1.528247710524e-12       2.457399551722e-12       9.268150210087e-15       4.548072737488e-14       1.236439354571e-15      -1.632865883967e-16 
  569       3.345484428949e-10       1.556399586458e-12       2.564185680321e-12       9.284816161297e-15       4.519369388312e-14       1.265745452286e-15      -1.726267109309e-16 
  570       3.336819453220e-10       1.585113791593e-12       2.667534562379e-12       9.301273490588e-15       4.490884255905e-14       1.295352140269e-15      -1.818765024116e-16 
  571       3.327954897325e-10       1.614379945541e-12       2.767412716275e-12       9.317522836242e-15       4.462616556859e-14       1.325249629502e-15      -1.910359471853e-16 
  572       3.318895771566e-10       1.644187473132e-12       2.863786624043e-12       9.333564866629e-15       4.434565452586e-14       1.355427974350e-15      -2.001050440261e-16 
  573       3.309647170061e-10       1.674525603499e-12       2.956622731869e-12       9.349400280356e-15       4.406730048993e-14       1.385877071862e-15      -2.090838062236e-16 
  574       3.300214271121e-10       1.705383369161e-12       3.045887450610e-12       9.365029806430e-15       4.379109396163e-14       1.416586661059e-15      -2.179722616700e-16 
  575       3.290602337627e-10       1.736749605109e-12       3.131547156294e-12       9.380454204408e-15       4.351702488033e-14       1.447546322241e-15      -2.267704529485e-16 
  576       3.280816717407e-10       1.768612947893e-12       3.213568190637e-12       9.395674264560e-15       4.324508262066e-14       1.478745476274e-15      -2.354784374207e-16 
  577       3.270862843618e-10       1.800961834708e-12       3.291916861545e-12       9.410690808018e-15       4.297525598935e-14       1.510173383893e-15      -2.440962873143e-16 
  578       3.260746235119e-10       1.833784502476e-12       3.366559443625e-12       9.425504686938e-15       4.270753322198e-14       1.541819144995e-15      -2.526240898108e-16 
  579       3.250472496853e-10       1.867068986933e-12       3.437462178693e-12       9.440116784655e-15       4.244190197973e-14       1.573671697938e-15      -2.610619471332e-16 
  580       3.240047320222e-10       1.900803121717e-12       3.504591276287e-12       9.454528015836e-15       4.217834934619e-14       1.605719818835e-15      -2.694099766337e-16 
  581       3.229476483468e-10       1.934974537447e-12       3.567912914166e-12       9.468739326642e-15       4.191686182415e-14       1.637952120853e-15      -2.776683108817e-16 
  582       3.218765852048e-10       1.969570660817e-12       3.627393238830e-12       9.482751694876e-15       4.165742533231e-14       1.670357053509e-15      -2.858370977510e-16 
  583       3.207921379015e-10       2.004578713673e-12       3.682998366021e-12       9.496566130150e-15       4.140002520211e-14       1.702922901964e-15      -2.939165005078e-16 
  584       3.196949105393e-10       2.039985712106e-12       3.734694381233e-12       9.510183674031e-15       4.114464617451e-14       1.735637786324e-15      -3.019066978985e-16 
  585       3.185855160557e-10       2.075778465528e-12       3.782447340222e-12       9.523605400204e-15       4.089127239672e-14       1.768489660932e-15      -3.098078842371e-16 
  586       3.174645762611e-10       2.111943575769e-12       3.826223269516e-12       9.536832414626e-15       4.063988741900e-14       1.801466313668e-15      -3.176202694933e-16 
  587       3.163327218765e-10       2.148467436152e-12       3.865988166918e-12       9.549865855681e-15       4.039047419146e-14       1.834555365245e-15      -3.253440793796e-16 
  588       3.151905925712e-10       2.185336230585e-12       3.901708002023e-12       9.562706894338e-15       4.014301506080e-14       1.867744268501e-15      -3.329795554399e-16 
  589       3.140388370011e-10       2.222535932642e-12       3.933348716718e-12       9.575356734308e-15       3.989749176710e-14       1.901020307704e-15      -3.405269551362e-16 
  590       3.128781128457e-10       2.260052304652e-12       3.960876225696e-12       9.587816612197e-15       3.965388544058e-14       1.934370597842e-15      -3.479865519372e-16 
  591       3.117090868468e-10       2.297870896783e-12       3.984256416964e-12       9.600087797666e-15       3.941217659841e-14       1.967782083920e-15      -3.553586354054e-16 
  592       3.105324348456e-10       2.335977046126e-12       4.003455152350e-12       9.612171593585e-15       3.917234514145e-14       2.001241540260e-15      -3.626435112850e-16 
  593       3.093488418208e-10       2.374355875782e-12       4.018438268013e-12       9.624069336189e-15       3.893437035103e-14       2.034735569795e-15      -3.698415015897e-16 
  594       3.081590019262e-10       2.412992293946e-12       4.029171574951e-12       9.635782395236e-15       3.869823088577e-14       2.068250603366e-15      -3.769529446904e-16 
  595       3.069636185289e-10       2.451870992996e-12       4.035620859511e-12       9.647312174163e-15       3.846390477827e-14       2.101772899018e-15      -3.839781954026e-16 
  596       3.057634042468e-10       2.490976448573e-12       4.037751883893e-12       9.658660110239e-15       3.823136943199e-14       2.135288541298e-15      -3.909176250747e-16 
  597       3.045590809863e-10       2.530292918670e-12       4.035530386667e-12       9.669827674727e-15       3.800060161793e-14       2.168783440551e-15      -3.977716216749e-16 
  598       3.033513799804e-10       2.569804442717e-12       4.028922083272e-12       9.680816373035e-15       3.777157747146e-14       2.202243332215e-15      -4.045405898796e-16 
  599       3.021410418264e-10       2.609494840665e-12       4.017892666532e-12       9.691627744874e-15       3.754427248908e-14       2.235653776120e-15      -4.112249511610e-16 
  600       3.009288165234e-10       2.649347712071e-12       4.002407807162e-12       9.702263364418e-15       3.731866152520e-14       2.269000155783e-15      -4.178251438744e-16 
  601       2.997154635106e-10       2.689346435188e-12       3.982433154276e-12       9.712724840452e-15       3.709471878891e-14       2.302267677706e-15      -4.243416233463e-16 
  602       2.985017517048e-10       2.729474166044e-12       3.957934335895e-12       9.723013816538e-15       3.687241784076e-14       2.335441370669e-15      -4.307748619620e-16 
  603       2.972884595382e-10       2.769713837531e-12       3.928876959460e-12       9.733131971162e-15       3.665173158954e-14       2.368506085031e-15      -4.371253492531e-16 
  604       2.960763749964e-10       2.810048158490e-12       3.895226612334e-12       9.743081017898e-15       3.643263228904e-14       2.401446492024e-15      -4.433935919857e-16 
  605       2.948662334004e-10       2.850460451291e-12       3.856959718726e-12       9.752862847208e-15       3.621509563120e-14       2.434249818833e-15      -4.495799593504e-16 
  606       2.936585290325e-10       2.890937188577e-12       3.814096396528e-12       9.762479955295e-15       3.599911314037e-14       2.466914127593e-15      -4.556842142629e-16 
  607       2.924536990493e-10       2.931465515795e-12       3.766668392652e-12       9.771935025888e-15       3.578468007114e-14       2.499440234350e-15      -4.617059709512e-16 
  608       2.912521853442e-10       2.972032417594e-12       3.714708302278e-12       9.781230789728e-15       3.557179133706e-14       2.531828991522e-15      -4.676448488676e-16 
  609       2.900544345644e-10       3.012624717180e-12       3.658249572916e-12       9.790370024772e-15       3.536044150881e-14       2.564081288084e-15      -4.735004727264e-16 
  610       2.888608981290e-10       3.053229075678e-12       3.597326508471e-12       9.799355556394e-15       3.515062481229e-14       2.596198049761e-15      -4.792724725406e-16 
  611       2.876720322457e-10       3.093831991495e-12       3.531974273305e-12       9.808190257591e-15       3.494233512673e-14       2.628180239223e-15      -4.849604836587e-16 
  612       2.864882979288e-10       3.134419799673e-12       3.462228896295e-12       9.816877049180e-15       3.473556598281e-14       2.660028856274e-15      -4.905641468020e-16 
  613       2.853101610162e-10       3.174978671256e-12       3.388127274899e-12       9.825418900008e-15       3.453031056079e-14       2.691744938048e-15      -4.960831081017e-16 
  614       2.841380921872e-10       3.215494612646e-12       3.309707179217e-12       9.833818827148e-15       3.432656168861e-14       2.723329559194e-15      -5.015170191356e-16 
  615       2.829725669796e-10       3.255953464961e-12       3.227007256052e-12       9.842079896104e-15       3.412431184001e-14       2.754783832074e-15      -5.068655369650e-16 
  616       2.818140658073e-10       3.296340903399e-12       3.140067032972e-12       9.850205221015e-15       3.392355313267e-14       2.786108906955e-15      -5.121283241723e-16 
  617       2.806630739776e-10       3.336642436598e-12       3.048926922374e-12       9.858197964857e-15       3.372427732627e-14       2.817305972197e-15      -5.173050488975e-16 
  618       2.795200817089e-10       3.376843405990e-12       2.953628225543e-12       9.866061339643e-15       3.352647582066e-14       2.848376254447e-15      -5.223953848754e-16 
  619       2.783855841477e-10       3.416928985166e-12       2.854213136717e-12       9.873798606630e-15       3.333013965396e-14       2.879321018832e-15      -5.273990114724e-16 
  620       2.772600813865e-10       3.456884179236e-12       2.750724747146e-12       9.881413076518e-15       3.313525950067e-14       2.910141569149e-15      -5.323156137239e-16 
  621       2.761440784807e-10       3.496693824185e-12       2.643207049158e-12       9.888908109655e-15       3.294182566979e-14       2.940839248060e-15      -5.371448823710e-16 
  622       2.750380854665e-10       3.536342586238e-12       2.531704940217e-12       9.896287116236e-15       3.274982810293e-14       2.971415437280e-15      -5.418865138975e-16 
  623       2.739426173782e-10       3.575814961214e-12       2.416264226985e-12       9.903553556512e-15       3.255925637243e-14       3.001871557773e-15      -5.465402105671e-16 
  624       2.728581942652e-10       3.615095273890e-12       2.296931629389e-12       9.910710940985e-15       3.237009967949e-14       3.032209069940e-15      -5.511056804603e-16 
  625       2.717853412102e-10       3.654167677360e-12       2.173754784677e-12       9.917762830618e-15       3.218234685227e-14       3.062429473815e-15      -5.555826375113e-16 
  626       2.707245883460e-10       3.693016152394e-12       2.046782251484e-12       9.924712837032e-15       3.199598634399e-14       3.092534309253e-15      -5.599708015453e-16 
  627       2.696764708730e-10       3.731624506798e-12       1.916063513891e-12       9.931564622711e-15       3.181100623111e-14       3.122525156126e-15      -5.642698983151e-16 
  628       2.686415290769e-10       3.769976374774e-12       1.781648985490e-12       9.938321901205e-15       3.162739421136e-14       3.152403634512e-15      -5.684796595386e-16 
  629       2.676203083461e-10       3.808055216280e-12       1.643590013444e-12       9.944988437330e-15       3.144513760192e-14       3.182171404888e-15      -5.725998229353e-16 
  630       2.666133591887e-10       3.845844316391e-12       1.501938882550e-12       9.951568047374e-15       3.126422333751e-14       3.211830168321e-15      -5.766301322637e-16 
  631       2.656212372504e-10       3.883326784655e-12       1.356748819299e-12       9.958064599300e-15       3.108463796851e-14       3.241381666663e-15      -5.805703373580e-16 
  632       2.646445033317e-10       3.920485554458e-12       1.208073995941e-12       9.964482012943e-15       3.090636765907e-14       3.270827682739e-15      -5.844201941655e-16 
  633       2.636837234054e-10       3.957303382378e-12       1.055969534546e-12       9.970824260218e-15       3.072939818526e-14       3.300170040543e-15      -5.881794647831e-16 
  634       2.627394686340e-10       3.993762847552e-12       9.004915110635e-13       9.977095365324e-15       3.055371493313e-14       3.329410605427e-15      -5.918479174948e-16 
  635       2.618123153870e-10       4.029846351027e-12       7.416969593882e-13       9.983299404938e-15       3.037930289687e-14       3.358551284292e-15      -5.954253268083e-16 
  636       2.609028452586e-10       4.065536115129e-12       5.796438754198e-13       9.989440508428e-15       3.020614667692e-14       3.387594025784e-15      -5.989114734925e-16 
  637       2.600116450849e-10       4.100814182817e-12       4.143912211254e-13       9.995522858048e-15       3.003423047805e-14       3.416540820485e-15      -6.023061446137e-16 
  638       2.591393069614e-10       4.135662417042e-12       2.459989286017e-13       1.000155068915e-14       2.986353810752e-14       3.445393701100e-15      -6.056091335737e-16 
  639       2.582864282603e-10       4.170062500113e-12       7.452790413693e-14       1.000752829036e-14       2.969405297320e-14       3.474154742657e-15      -6.088202401457e-16 
  640       2.574536116483e-10       4.203995933049e-12      -9.995996772720e-14       1.001346000383e-14       2.952575808165e-14       3.502826062692e-15      -6.119392705121e-16 
  641       2.566414651034e-10       4.237444034946e-12      -2.774018201335e-13       1.001935022540e-14       2.935863603623e-14       3.531409821446e-15      -6.149660373011e-16 
  642       2.558506019331e-10       4.270387942332e-12      -4.577337998473e-13       1.002520340480e-14       2.919266903528e-14       3.559908222051e-15      -6.179003596241e-16 
  643       2.550816407910e-10       4.302808608528e-12      -6.408910631944e-13       1.003102404587e-14       2.902783887016e-14       3.588323510731e-15      -6.207420631121e-16 
  644       2.543351199311e-10       4.334688848471e-12      -8.268064036488e-13       1.003681641613e-14       2.886412951411e-14       3.616656697566e-15      -6.234910367163e-16 
  645       2.536112378029e-10       4.366019525279e-12      -1.015406108723e-12       1.004258366785e-14       2.870153495668e-14       3.644903686641e-15      -6.261474044446e-16 
  646       2.529101066199e-10       4.396793502423e-12      -1.206614001286e-12       1.004832869746e-14       2.854005154284e-14       3.673059058703e-15      -6.287113575842e-16 
  647       2.522318375850e-10       4.427003610892e-12      -1.400352794978e-12       1.005405443455e-14       2.837967539724e-14       3.701117342480e-15      -6.311830983445e-16 
  648       2.515765408828e-10       4.456642649139e-12      -1.596544089750e-12       1.005976384194e-14       2.822040242303e-14       3.729073014494e-15      -6.335628399096e-16 
  649       2.509443256723e-10       4.485703383040e-12      -1.795108367411e-12       1.006545991584e-14       2.806222830078e-14       3.756920498892e-15      -6.358508064923e-16 
  650       2.503353000799e-10       4.514178545837e-12      -1.995964987167e-12       1.007114568596e-14       2.790514848729e-14       3.784654167264e-15      -6.380472333876e-16 
  651       2.497495711916e-10       4.542060838091e-12      -2.199032181165e-12       1.007682421558e-14       2.774915821449e-14       3.812268338466e-15      -6.401523670253e-16 
  652       2.491872450459e-10       4.569342927636e-12      -2.404227050036e-12       1.008249860176e-14       2.759425248829e-14       3.839757278442e-15      -6.421664650244e-16 
  653       2.486484266262e-10       4.596017449525e-12      -2.611465558438e-12       1.008817197537e-14       2.744042608746e-14       3.867115200049e-15      -6.440897962460e-16 
  654       2.481332198539e-10       4.622077005985e-12      -2.820662530598e-12       1.009384750126e-14       2.728767356246e-14       3.894336262875e-15      -6.459226408465e-16 
  655       2.476417275805e-10       4.647514166363e-12      -3.031731645854e-12       1.009952837836e-14       2.713598923436e-14       3.921414573067e-15      -6.476652903316e-16 
  656       2.471740515807e-10       4.672321467082e-12      -3.244585434198e-12       1.010521783982e-14       2.698536719365e-14       3.948344183147e-15      -6.493180476091e-16 
  657       2.467302925449e-10       4.696491411587e-12      -3.459135271823e-12       1.011091915307e-14       2.683580129912e-14       3.975119091839e-15      -6.508812270428e-16 
  658       2.463105500715e-10       4.720016470299e-12      -3.675291376657e-12       1.011663562003e-14       2.668728517676e-14       4.001733243889e-15      -6.523551545055e-16 
  659       2.459149226602e-10       4.742889080566e-12      -3.892962803913e-12       1.012237057716e-14       2.653981221858e-14       4.028180529891e-15      -6.537401674328e-16 
