# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  291       5.880471099560e-10       1.022777657969e-12       1.533909920300e-11       3.685996671262e-15       4.323028099152e-13       9.407587301265e-14       1.885492429234e-15 
  292       5.836433100932e-10       1.045239756849e-12       1.542639355563e-11       3.705561545830e-15       4.276432078630e-13       9.281195343860e-14       1.899482037052e-15 
  293       5.792189899894e-10       1.067897661826e-12       1.550901727787e-11       3.725034127389e-15       4.230464162484e-13       9.156359730947e-14       1.913193633660e-15 
  294       5.747758180287e-10       1.090744994872e-12       1.558690758201e-11       3.744413207025e-15       4.185099154075e-13       9.033046995315e-14       1.926642390038e-15 
  295       5.703154901210e-10       1.113775191539e-12       1.566000200543e-11       3.763697595740e-15       4.140310659938e-13       8.911221472052e-14       1.939844028652e-15 
  296       5.658397298395e-10       1.136981499425e-12       1.572823841904e-11       3.782886124739e-15       4.096071077782e-13       8.790845275247e-14       1.952814828518e-15 
  297       5.613501837925e-10       1.160357164384e-12       1.579156145501e-11       3.801977804542e-15       4.052356786325e-13       8.671885563563e-14       1.965568259082e-15 
  298       5.568481018207e-10       1.183896002341e-12       1.584994211916e-11       3.820972310295e-15       4.009164019022e-13       8.554336776176e-14       1.978104690096e-15 
  299       5.523346414901e-10       1.207591852339e-12       1.590335915033e-11       3.839869520659e-15       3.966493740155e-13       8.438199434532e-14       1.990421190389e-15 
  300       5.478109714478e-10       1.231438390036e-12       1.595179270410e-11       3.858669361614e-15       3.924346507763e-13       8.323472937752e-14       2.002514854390e-15 
  301       5.432782714181e-10       1.255429126421e-12       1.599522436999e-11       3.877371806966e-15       3.882722468699e-13       8.210155549228e-14       2.014382802622e-15 
  302       5.387377321971e-10       1.279557406541e-12       1.603363718846e-11       3.895976878844e-15       3.841621353681e-13       8.098244383210e-14       2.026022182210e-15 
  303       5.341905556483e-10       1.303816408219e-12       1.606701566809e-11       3.914484648205e-15       3.801042472350e-13       7.987735391403e-14       2.037430167372e-15 
  304       5.296379546974e-10       1.328199140778e-12       1.609534580267e-11       3.932895235337e-15       3.760984708322e-13       7.878623349557e-14       2.048603959928e-15 
  305       5.250811533279e-10       1.352698443757e-12       1.611861508827e-11       3.951208810360e-15       3.721446514248e-13       7.770901844060e-14       2.059540789794e-15 
  306       5.205213865762e-10       1.377306985642e-12       1.613681254038e-11       3.969425593726e-15       3.682425906862e-13       7.664563258532e-14       2.070237915484e-15 
  307       5.159599005267e-10       1.402017262580e-12       1.614992871103e-11       3.987545856727e-15       3.643920462039e-13       7.559598760413e-14       2.080692624609e-15 
  308       5.113979523071e-10       1.426821597102e-12       1.615795570585e-11       4.005569921992e-15       3.605927309852e-13       7.455998287560e-14       2.090902234380e-15 
  309       5.068368100837e-10       1.451712136846e-12       1.616088720121e-11       4.023498163989e-15       3.568443129625e-13       7.353750534836e-14       2.100864092105e-15 
  310       5.022777530564e-10       1.476680853278e-12       1.615871846131e-11       4.041331009533e-15       3.531464144985e-13       7.252842940705e-14       2.110575575690e-15 
  311       4.977220714541e-10       1.501719540414e-12       1.615144635530e-11       4.059068938281e-15       3.494986118921e-13       7.153261673821e-14       2.120034094139e-15 
  312       4.931710665298e-10       1.526819813541e-12       1.613906937436e-11       4.076712483240e-15       3.459004348838e-13       7.054991619625e-14       2.129237088054e-15 
  313       4.886260505558e-10       1.551973107937e-12       1.612158764883e-11       4.094262231266e-15       3.423513661610e-13       6.958016366933e-14       2.138182030137e-15 
  314       4.840883468192e-10       1.577170677595e-12       1.609900296533e-11       4.111718823566e-15       3.388508408637e-13       6.862318194531e-14       2.146866425685e-15 
  315       4.795592896166e-10       1.602403593945e-12       1.607131878381e-11       4.129082956203e-15       3.353982460897e-13       6.767878057765e-14       2.155287813097e-15 
  316       4.750402242498e-10       1.627662744571e-12       1.603854025472e-11       4.146355380594e-15       3.319929204004e-13       6.674675575136e-14       2.163443764367e-15 
  317       4.705325070207e-10       1.652938831940e-12       1.600067423605e-11       4.163536904019e-15       3.286341533261e-13       6.582689014891e-14       2.171331885590e-15 
  318       4.660375052266e-10       1.678222372116e-12       1.595772931051e-11       4.180628390113e-15       3.253211848716e-13       6.491895281614e-14       2.178949817457e-15 
  319       4.615565971557e-10       1.703503693485e-12       1.590971580258e-11       4.197630759380e-15       3.220532050214e-13       6.402269902822e-14       2.186295235760e-15 
  320       4.570911720816e-10       1.728772935478e-12       1.585664579562e-11       4.214544989685e-15       3.188293532458e-13       6.313787015554e-14       2.193365851888e-15 
  321       4.526426302594e-10       1.754020047290e-12       1.579853314901e-11       4.231372116762e-15       3.156487180054e-13       6.226419352965e-14       2.200159413329e-15 
  322       4.482123829202e-10       1.779234786602e-12       1.573539351523e-11       4.248113234716e-15       3.125103362577e-13       6.140138230915e-14       2.206673704169e-15 
  323       4.438018522666e-10       1.804406718304e-12       1.566724435696e-11       4.264769496521e-15       3.094131929617e-13       6.054913534569e-14       2.212906545594e-15 
  324       4.394124714680e-10       1.829525213216e-12       1.559410496419e-11       4.281342114529e-15       3.063562205839e-13       5.970713704980e-14       2.218855796387e-15 
  325       4.350456846557e-10       1.854579446806e-12       1.551599647136e-11       4.297832360966e-15       3.033382986034e-13       5.887505725689e-14       2.224519353430e-15 
  326       4.307029469182e-10       1.879558397919e-12       1.543294187442e-11       4.314241568436e-15       3.003582530179e-13       5.805255109312e-14       2.229895152207e-15 
  327       4.263857242960e-10       1.904450847490e-12       1.534496604795e-11       4.330571130426e-15       2.974148558487e-13       5.723925884135e-14       2.234981167295e-15 
  328       4.220954937776e-10       1.929245377273e-12       1.525209576226e-11       4.346822501805e-15       2.945068246462e-13       5.643480580707e-14       2.239775412876e-15 
  329       4.178337432941e-10       1.953930368558e-12       1.515435970054e-11       4.362997199327e-15       2.916328219958e-13       5.563880218431e-14       2.244275943226e-15 
  330       4.136019717143e-10       1.978494000894e-12       1.505178847589e-11       4.379096802133e-15       2.887914550231e-13       5.485084292154e-14       2.248480853222e-15 
  331       4.094016888406e-10       2.002924250810e-12       1.494441464849e-11       4.395122952255e-15       2.859812748991e-13       5.407050758765e-14       2.252388278842e-15 
  332       4.052342982434e-10       2.027209778782e-12       1.483227292529e-11       4.411077297987e-15       2.832010473377e-13       5.329744296795e-14       2.255996930349e-15 
  333       4.011007401291e-10       2.051342635503e-12       1.471540073376e-11       4.426961320249e-15       2.804505781336e-13       5.253161510752e-14       2.259307716537e-15 
  334       3.970018328783e-10       2.075315671205e-12       1.459383770664e-11       4.442776499627e-15       2.777299226820e-13       5.177306800435e-14       2.262322192346e-15 
  335       3.929383886687e-10       2.099121657761e-12       1.446762551884e-11       4.458524373261e-15       2.750391180370e-13       5.102184182722e-14       2.265042033641e-15 
  336       3.889112133434e-10       2.122753288367e-12       1.433680790472e-11       4.474206535281e-15       2.723781827111e-13       5.027797287142e-14       2.267469038288e-15 
  337       3.849211062784e-10       2.146203177226e-12       1.420143067542e-11       4.489824637253e-15       2.697471164749e-13       4.954149351444e-14       2.269605127233e-15 
  338       3.809688602514e-10       2.169463859237e-12       1.406154173614e-11       4.505380388612e-15       2.671459001569e-13       4.881243217174e-14       2.271452345583e-15 
  339       3.770552613091e-10       2.192527789678e-12       1.391719110345e-11       4.520875557109e-15       2.645744954430e-13       4.809081325242e-14       2.273012863680e-15 
  340       3.731810886359e-10       2.215387343893e-12       1.376843092263e-11       4.536311969246e-15       2.620328446757e-13       4.737665711497e-14       2.274288978181e-15 
  341       3.693471144214e-10       2.238034816977e-12       1.361531548489e-11       4.551691510719e-15       2.595208706547e-13       4.666998002300e-14       2.275283113139e-15 
  342       3.655541037288e-10       2.260462423463e-12       1.345790124478e-11       4.567016126860e-15       2.570384764355e-13       4.597079410092e-14       2.275997821076e-15 
  343       3.618028143629e-10       2.282662297008e-12       1.329624683740e-11       4.582287823070e-15       2.545855451298e-13       4.527910728971e-14       2.276435784064e-15 
  344       3.580939967378e-10       2.304626490073e-12       1.313041309576e-11       4.597508665269e-15       2.521619397044e-13       4.459492330260e-14       2.276599814806e-15 
  345       3.544283937455e-10       2.326346973618e-12       1.296046306807e-11       4.612680780328e-15       2.497675027816e-13       4.391824158081e-14       2.276492857708e-15 
  346       3.508067406236e-10       2.347815636780e-12       1.278646203504e-11       4.627806356512e-15       2.474020564381e-13       4.324905724927e-14       2.276117989962e-15 
  347       3.472297648232e-10       2.369024286562e-12       1.260847752718e-11       4.642887643924e-15       2.450654020054e-13       4.258736107233e-14       2.275478422624e-15 
  348       3.436981858774e-10       2.389964647518e-12       1.242657934213e-11       4.657926954940e-15       2.427573198685e-13       4.193313940951e-14       2.274577501690e-15 
  349       3.402127152690e-10       2.410628361440e-12       1.224083956191e-11       4.672926664648e-15       2.404775692663e-13       4.128637417117e-14       2.273418709174e-15 
  350       3.367740562987e-10       2.431006987040e-12       1.205133257029e-11       4.687889211297e-15       2.382258880908e-13       4.064704277428e-14       2.272005664191e-15 
  351       3.333829039529e-10       2.451091999640e-12       1.185813507005e-11       4.702817096727e-15       2.360019926870e-13       4.001511809811e-14       2.270342124029e-15 
  352       3.300399447722e-10       2.470874790855e-12       1.166132610028e-11       4.717712886816e-15       2.338055776522e-13       3.939056843998e-14       2.268431985231e-15 
  353       3.267458567188e-10       2.490346668281e-12       1.146098705374e-11       4.732579211917e-15       2.316363156359e-13       3.877335747093e-14       2.266279284672e-15 
  354       3.235013090454e-10       2.509498855176e-12       1.125720169407e-11       4.747418767298e-15       2.294938571394e-13       3.816344419149e-14       2.263888200638e-15 
  355       3.203069621623e-10       2.528322490151e-12       1.105005617320e-11       4.762234313586e-15       2.273778303150e-13       3.756078288739e-14       2.261263053904e-15 
  356       3.171634675061e-10       2.546808626854e-12       1.083963904857e-11       4.777028677202e-15       2.252878407664e-13       3.696532308526e-14       2.258408308811e-15 
  357       3.140714674078e-10       2.564948233653e-12       1.062604130047e-11       4.791804750805e-15       2.232234713477e-13       3.637700950837e-14       2.255328574347e-15 
  358       3.110315949601e-10       2.582732193326e-12       1.040935634934e-11       4.806565493730e-15       2.211842819631e-13       3.579578203234e-14       2.252028605221e-15 
  359       3.080444738863e-10       2.600151302742e-12       1.018968007309e-11       4.821313932431e-15       2.191698093669e-13       3.522157564087e-14       2.248513302945e-15 
  360       3.051107184079e-10       2.617196272551e-12       9.967110824369e-12       4.836053160916e-15       2.171795669625e-13       3.465432038145e-14       2.244787716913e-15 
  361       3.022309331127e-10       2.633857726868e-12       9.741749447891e-12       4.850786341194e-15       2.152130446028e-13       3.409394132108e-14       2.240857045473e-15 
  362       2.994057128228e-10       2.650126202956e-12       9.513699297739e-12       4.865516703710e-15       2.132697083891e-13       3.354035850203e-14       2.236726637013e-15 
  363       2.966356424628e-10       2.665992150917e-12       9.283066254664e-12       4.880247547786e-15       2.113490004712e-13       3.299348689748e-14       2.232401991035e-15 
  364       2.939212969279e-10       2.681445933374e-12       9.049958743390e-12       4.894982242065e-15       2.094503388466e-13       3.245323636733e-14       2.227888759232e-15 
  365       2.912632409516e-10       2.696477825156e-12       8.814487749920e-12       4.909724224946e-15       2.075731171607e-13       3.191951161384e-14       2.223192746571e-15 
  366       2.886620289739e-10       2.711078012987e-12       8.576766838837e-12       4.924477005027e-15       2.057167045060e-13       3.139221213742e-14       2.218319912366e-15 
  367       2.861182050097e-10       2.725236595169e-12       8.336912170609e-12       4.939244161546e-15       2.038804452216e-13       3.087123219231e-14       2.213276371359e-15 
  368       2.836323025163e-10       2.738943581267e-12       8.095042518894e-12       4.954029344817e-15       2.020636586932e-13       3.035646074230e-14       2.208068394800e-15 
  369       2.812048442617e-10       2.752188891799e-12       7.851279287843e-12       4.968836276678e-15       2.002656391528e-13       2.984778141647e-14       2.202702411521e-15 
  370       2.788363421927e-10       2.764962357916e-12       7.605746529405e-12       4.983668750921e-15       1.984856554777e-13       2.934507246491e-14       2.197185009017e-15 
  371       2.765272402300e-10       2.777254994918e-12       7.358561948368e-12       4.998530286141e-15       1.967230839602e-13       2.884823052389e-14       2.191521827279e-15 
  372       2.742777404569e-10       2.789062878345e-12       7.109809494218e-12       5.013423068372e-15       1.949778127505e-13       2.835724302689e-14       2.185714190389e-15 
  373       2.720879698755e-10       2.800383418825e-12       6.859565731522e-12       5.028348967969e-15       1.932498528348e-13       2.787211853810e-14       2.179762345332e-15 
  374       2.699580366854e-10       2.811214102725e-12       6.607908764886e-12       5.043309883608e-15       1.915392064089e-13       2.739286317505e-14       2.173666557464e-15 
  375       2.678880301019e-10       2.821552492942e-12       6.354918248417e-12       5.058307742430e-15       1.898458667936e-13       2.691948058505e-14       2.167427110630e-15 
  376       2.658780201745e-10       2.831396229693e-12       6.100675395194e-12       5.073344500176e-15       1.881698183498e-13       2.645197192157e-14       2.161044307278e-15 
  377       2.639280576054e-10       2.840743031315e-12       5.845262986736e-12       5.088422141324e-15       1.865110363937e-13       2.599033582070e-14       2.154518468573e-15 
  378       2.620381735676e-10       2.849590695052e-12       5.588765382471e-12       5.103542679230e-15       1.848694871122e-13       2.553456837755e-14       2.147849934516e-15 
  379       2.602083795240e-10       2.857937097852e-12       5.331268529199e-12       5.118708156262e-15       1.832451274781e-13       2.508466312269e-14       2.141039064056e-15 
  380       2.584386670449e-10       2.865780197159e-12       5.072859970566e-12       5.133920643943e-15       1.816379051650e-13       2.464061099856e-14       2.134086235210e-15 
  381       2.567290076272e-10       2.873118031705e-12       4.813628856528e-12       5.149182243084e-15       1.800477584631e-13       2.420240033590e-14       2.126991845172e-15 
  382       2.550793525123e-10       2.879948722307e-12       4.553665952820e-12       5.164495083925e-15       1.784746161941e-13       2.377001683016e-14       2.119756310435e-15 
  383       2.534896325051e-10       2.886270472655e-12       4.293063650425e-12       5.179861326272e-15       1.769183976265e-13       2.334344351796e-14       2.112380066903e-15 
  384       2.519597577917e-10       2.892081570111e-12       4.031915975038e-12       5.195283159635e-15       1.753790123908e-13       2.292266075345e-14       2.104863570007e-15 
  385       2.504896177583e-10       2.897380386497e-12       3.770318596540e-12       5.210762803368e-15       1.738563603948e-13       2.250764618479e-14       2.097207294820e-15 
  386       2.490790808096e-10       2.902165378891e-12       3.508368838461e-12       5.226302506801e-15       1.723503317388e-13       2.209837473055e-14       2.089411736174e-15 
  387       2.477279941869e-10       2.906435090420e-12       3.246165687450e-12       5.241904549386e-15       1.708608066309e-13       2.169481855612e-14       2.081477408775e-15 
  388       2.464361837870e-10       2.910188151053e-12       2.983809802742e-12       5.257571240829e-15       1.693876553021e-13       2.129694705016e-14       2.073404847317e-15 
  389       2.452034539802e-10       2.913423278395e-12       2.721403525625e-12       5.273304921230e-15       1.679307379218e-13       2.090472680100e-14       2.065194606599e-15 
  390       2.440295874288e-10       2.916139278478e-12       2.459050888912e-12       5.289107961222e-15       1.664899045127e-13       2.051812157307e-14       2.056847261642e-15 
  391       2.429143449060e-10       2.918335046557e-12       2.196857626405e-12       5.304982762107e-15       1.650649948662e-13       2.013709228333e-14       2.048363407800e-15 
  392       2.418574651134e-10       2.920009567901e-12       1.934931182363e-12       5.320931755994e-15       1.636558384579e-13       1.976159697770e-14       2.039743660880e-15 
  393       2.408586645002e-10       2.921161918589e-12       1.673380720971e-12       5.336957405941e-15       1.622622543624e-13       1.939159080743e-14       2.030988657255e-15 
  394       2.399176370815e-10       2.921791266299e-12       1.412317135809e-12       5.353062206086e-15       1.608840511686e-13       1.902702600560e-14       2.022099053980e-15 
  395       2.390340542564e-10       2.921896871106e-12       1.151853059318e-12       5.369248681791e-15       1.595210268953e-13       1.866785186349e-14       2.013075528909e-15 
  396       2.382075646266e-10       2.921478086271e-12       8.921028722680e-13       5.385519389779e-15       1.581729689061e-13       1.831401470702e-14       2.003918780807e-15 
  397       2.374377938148e-10       2.920534359038e-12       6.331827132274e-13       5.401876918267e-15       1.568396538247e-13       1.796545787317e-14       1.994629529469e-15 
  398       2.367243442834e-10       2.919065231425e-12       3.752104880295e-13       5.418323887111e-15       1.555208474504e-13       1.762212168639e-14       1.985208515835e-15 
  399       2.360667951524e-10       2.917070341017e-12       1.183058792407e-13       5.434862947940e-15       1.542163046728e-13       1.728394343505e-14       1.975656502103e-15 
  400       2.354647020181e-10       2.914549421760e-12      -1.374096443710e-13       5.451496784293e-15       1.529257693875e-13       1.695085734786e-14       1.965974271848e-15 
  401       2.349175967716e-10       2.911502304755e-12      -3.918128183690e-13       5.468228111760e-15       1.516489744113e-13       1.662279457024e-14       1.956162630133e-15 
  402       2.344249874172e-10       2.907928919050e-12      -6.447785731795e-13       5.485059678120e-15       1.503856413972e-13       1.629968314083e-14       1.946222403631e-15 
  403       2.339863578905e-10       2.903829292435e-12      -8.961800246239e-13       5.501994263474e-15       1.491354807498e-13       1.598144796784e-14       1.936154440732e-15 
  404       2.336011678774e-10       2.899203552231e-12      -1.145888464451e-12       5.519034680389e-15       1.478981915406e-13       1.566801080550e-14       1.925959611668e-15 
  405       2.332688526318e-10       2.894051926088e-12      -1.393773350869e-12       5.536183774035e-15       1.466734614230e-13       1.535929023049e-14       1.915638808621e-15 
  406       2.329888227948e-10       2.888374742777e-12      -1.639702299077e-12       5.553444422317e-15       1.454609665478e-13       1.505520161834e-14       1.905192945841e-15 
  407       2.327604642124e-10       2.882172432982e-12      -1.883541071798e-12       5.570819536022e-15       1.442603714783e-13       1.475565711989e-14       1.894622959763e-15 
  408       2.325831377545e-10       2.875445530094e-12      -2.125153569812e-12       5.588312058949e-15       1.430713291056e-13       1.446056563767e-14       1.883929809121e-15 
  409       2.324561791329e-10       2.868194671004e-12      -2.364401822485e-12       5.605924968053e-15       1.418934805638e-13       1.416983280234e-14       1.873114475062e-15 
  410       2.323789433456e-10       2.860421274536e-12      -2.601160151842e-12       5.623660836543e-15       1.407265181711e-13       1.388337542276e-14       1.862178037904e-15 
  411       2.323509401134e-10       2.852129601599e-12      -2.835358236838e-12       5.641520505861e-15       1.395703768830e-13       1.360116544803e-14       1.851121910153e-15 
  412       2.323717028832e-10       2.843324769561e-12      -3.066939555754e-12       5.659504366939e-15       1.384250494534e-13       1.332318751619e-14       1.839947611967e-15 
  413       2.324407444869e-10       2.834012082474e-12      -3.295847351060e-12       5.677612792814e-15       1.372905239819e-13       1.304942460801e-14       1.828656695427e-15 
  414       2.325575569912e-10       2.824197032343e-12      -3.522024630039e-12       5.695846138453e-15       1.361667838734e-13       1.277985803371e-14       1.817250744709e-15 
  415       2.327216115478e-10       2.813885300413e-12      -3.745414165413e-12       5.714204740581e-15       1.350538077989e-13       1.251446741969e-14       1.805731376257e-15 
  416       2.329323582439e-10       2.803082758433e-12      -3.965958495970e-12       5.732688917510e-15       1.339515696547e-13       1.225323069526e-14       1.794100238949e-15 
  417       2.331892259519e-10       2.791795469941e-12      -4.183599927186e-12       5.751298968961e-15       1.328600385234e-13       1.199612407940e-14       1.782359014268e-15 
  418       2.334916221803e-10       2.780029691534e-12      -4.398280531853e-12       5.770035175893e-15       1.317791786336e-13       1.174312206742e-14       1.770509416476e-15 
  419       2.338389329231e-10       2.767791874146e-12      -4.609942150703e-12       5.788897800332e-15       1.307089493199e-13       1.149419741778e-14       1.758553192776e-15 
  420       2.342305225106e-10       2.755088664325e-12      -4.818526393035e-12       5.807887085195e-15       1.296493049835e-13       1.124932113875e-14       1.746492123492e-15 
  421       2.346657334595e-10       2.741926905508e-12      -5.023974637339e-12       5.827003254115e-15       1.286001950516e-13       1.100846247514e-14       1.734328022230e-15 
  422       2.351438863227e-10       2.728313639293e-12      -5.226228031922e-12       5.846246511273e-15       1.275615639384e-13       1.077158889510e-14       1.722062736056e-15 
  423       2.356642795401e-10       2.714256106722e-12      -5.425227495533e-12       5.865617041221e-15       1.265333510044e-13       1.053866607678e-14       1.709698145658e-15 
  424       2.362261892883e-10       2.699761749551e-12      -5.620913717989e-12       5.885115008710e-15       1.255154905171e-13       1.030965789506e-14       1.697236165523e-15 
  425       2.368288693310e-10       2.684838211528e-12      -5.813227160801e-12       5.904740558517e-15       1.245079116108e-13       1.008452640833e-14       1.684678744103e-15 
  426       2.374715508694e-10       2.669493339668e-12      -6.002108057797e-12       5.924493815268e-15       1.235105382467e-13       9.863231845184e-15       1.672027863989e-15 
  427       2.381534423919e-10       2.653735185532e-12      -6.187496415750e-12       5.944374883272e-15       1.225232891735e-13       9.645732591156e-15       1.659285542075e-15 
  428       2.388737295248e-10       2.637572006496e-12      -6.369332015002e-12       5.964383846341e-15       1.215460778868e-13       9.431985175447e-15       1.646453829733e-15 
  429       2.396315748823e-10       2.621012267035e-12      -6.547554410091e-12       5.984520767621e-15       1.205788125898e-13       9.221944257661e-15       1.633534812983e-15 
  430       2.404261179165e-10       2.604064639993e-12      -6.722102930373e-12       6.004785689415e-15       1.196213961531e-13       9.015562614531e-15       1.620530612659e-15 
  431       2.412564747679e-10       2.586738007860e-12      -6.892916680652e-12       6.025178633015e-15       1.186737260750e-13       8.812791126650e-15       1.607443384585e-15 
  432       2.421217381156e-10       2.569041464050e-12      -7.059934541802e-12       6.045699598523e-15       1.177356944415e-13       8.613578765200e-15       1.594275319740e-15 
  433       2.430209770272e-10       2.550984314173e-12      -7.223095171394e-12       6.066348564682e-15       1.168071878865e-13       8.417872578681e-15       1.581028644428e-15 
  434       2.439532368093e-10       2.532576077316e-12      -7.382337004321e-12       6.087125488700e-15       1.158880875518e-13       8.225617679643e-15       1.567705620455e-15 
  435       2.449175388576e-10       2.513826487314e-12      -7.537598253422e-12       6.108030306078e-15       1.149782690475e-13       8.036757231414e-15       1.554308545290e-15 
  436       2.459128805070e-10       2.494745494028e-12      -7.688816910110e-12       6.129062930438e-15       1.140776024117e-13       7.851232434830e-15       1.540839752241e-15 
  437       2.469382348820e-10       2.475343264620e-12      -7.835930744997e-12       6.150223253348e-15       1.131859520711e-13       7.668982514962e-15       1.527301610623e-15 
  438       2.479925507467e-10       2.455630184830e-12      -7.978877308517e-12       6.171511144147e-15       1.123031768007e-13       7.489944707853e-15       1.513696525927e-15 
  439       2.490747523552e-10       2.435616860251e-12      -8.117593931554e-12       6.192926449776e-15       1.114291296841e-13       7.314054247239e-15       1.500026939994e-15 
  440       2.501837393014e-10       2.415314117605e-12      -8.252017726066e-12       6.214468994602e-15       1.105636580737e-13       7.141244351285e-15       1.486295331180e-15 
  441       2.513183863698e-10       2.394733006018e-12      -8.382085585712e-12       6.236138580247e-15       1.097066035506e-13       6.971446209311e-15       1.472504214530e-15 
  442       2.524775433852e-10       2.373884798297e-12      -8.507734186475e-12       6.257934985409e-15       1.088578018851e-13       6.804588968524e-15       1.458656141947e-15 
  443       2.536600350632e-10       2.352780992205e-12      -8.628899987289e-12       6.279857965698e-15       1.080170829963e-13       6.640599720747e-15       1.444753702360e-15 
  444       2.548646608603e-10       2.331433311739e-12      -8.745519230664e-12       6.301907253455e-15       1.071842709127e-13       6.479403489147e-15       1.430799521897e-15 
  445       2.560901948238e-10       2.309853708400e-12      -8.857527943313e-12       6.324082557580e-15       1.063591837321e-13       6.320923214967e-15       1.416796264055e-15 
  446       2.573353854427e-10       2.288054362478e-12      -8.964861936775e-12       6.346383563362e-15       1.055416335816e-13       6.165079744256e-15       1.402746629866e-15 
  447       2.585989554972e-10       2.266047684317e-12      -9.067456808041e-12       6.368809932304e-15       1.047314265780e-13       6.011791814595e-15       1.388653358073e-15 
  448       2.598796019092e-10       2.243846315600e-12      -9.165247940180e-12       6.391361301950e-15       1.039283627878e-13       5.860976041831e-15       1.374519225295e-15 
  449       2.611761190567e-10       2.221462618372e-12      -9.258181970458e-12       6.414037061414e-15       1.031322702545e-13       5.712561904703e-15       1.360346840021e-15 
  450       2.624877734162e-10       2.198907121310e-12      -9.346251602082e-12       6.436835670334e-15       1.023431083752e-13       5.566537259706e-15       1.346138016897e-15 
  451       2.638139407525e-10       2.176190025672e-12      -9.429461920537e-12       6.459755317531e-15       1.015608677919e-13       5.422904273425e-15       1.331894382516e-15 
  452       2.651539836744e-10       2.153321713967e-12      -9.507819035343e-12       6.482794143013e-15       1.007855366071e-13       5.281664553434e-15       1.317617579819e-15 
  453       2.665072515581e-10       2.130312750925e-12      -9.581330087495e-12       6.505950237660e-15       1.000171003640e-13       5.142819143938e-15       1.303309268138e-15 
  454       2.678730804710e-10       2.107173884471e-12      -9.650003256900e-12       6.529221642926e-15       9.925554202701e-14       5.006368521407e-15       1.288971123248e-15 
  455       2.692507930950e-10       2.083916046696e-12      -9.713847769808e-12       6.552606350526e-15       9.850084196199e-14       4.872312590216e-15       1.274604837411e-15 
  456       2.706396986501e-10       2.060550354828e-12      -9.772873906255e-12       6.576102302134e-15       9.775297791672e-14       4.740650678278e-15       1.260212119425e-15 
  457       2.720390928178e-10       2.037088112204e-12      -9.827093007493e-12       6.599707389073e-15       9.701192500117e-14       4.611381532688e-15       1.245794694674e-15 
  458       2.734482576648e-10       2.013540809242e-12      -9.876517483429e-12       6.623419452013e-15       9.627765566787e-14       4.484503315351e-15       1.231354305170e-15 
  459       2.748664615666e-10       1.989920124411e-12      -9.921160820063e-12       6.647236280657e-15       9.555013969227e-14       4.360013598627e-15       1.216892709606e-15 
  460       2.762929591306e-10       1.966237925205e-12      -9.961037586919e-12       6.671155613445e-15       9.482934415308e-14       4.237909360963e-15       1.202411683401e-15 
  461       2.777269911202e-10       1.942506269113e-12      -9.996163444486e-12       6.695175137237e-15       9.411523341267e-14       4.118186982536e-15       1.187913018750e-15 
  462       2.791677843778e-10       1.918737404589e-12      -1.002655515165e-11       6.719292487015e-15       9.340776909735e-14       4.000842240880e-15       1.173398524666e-15 
  463       2.806145517488e-10       1.894943772027e-12      -1.005223057314e-11       6.743505245571e-15       9.270691007780e-14       3.885870306536e-15       1.158870027035e-15 
  464       2.820664920048e-10       1.871138004732e-12      -1.007320868694e-11       6.767810943203e-15       9.201261244937e-14       3.773265738679e-15       1.144329368658e-15 
  465       2.835227897670e-10       1.847332929887e-12      -1.008950959175e-11       6.792207057408e-15       9.132482951246e-14       3.663022480759e-15       1.129778409302e-15 
  466       2.849826154303e-10       1.823541569533e-12      -1.010115451443e-11       6.816691012574e-15       9.064351175286e-14       3.555133856137e-15       1.115219025746e-15 
  467       2.864451250862e-10       1.799777141531e-12      -1.010816581739e-11       6.841260179679e-15       8.996860682212e-14       3.449592563726e-15       1.100653111829e-15 
  468       2.879094604469e-10       1.776053060541e-12      -1.011056700608e-11       6.865911875976e-15       8.930005951790e-14       3.346390673622e-15       1.086082578497e-15 
  469       2.893747487681e-10       1.752382938991e-12      -1.010838273638e-11       6.890643364695e-15       8.863781176430e-14       3.245519622746e-15       1.071509353851e-15 
  470       2.908401027733e-10       1.728780588046e-12      -1.010163882208e-11       6.915451854729e-15       8.798180259224e-14       3.146970210477e-15       1.056935383196e-15 
  471       2.923046205769e-10       1.705260018585e-12      -1.009036224228e-11       6.940334500335e-15       8.733196811982e-14       3.050732594296e-15       1.042362629087e-15 
  472       2.937673856077e-10       1.681835442168e-12      -1.007458114885e-11       6.965288400821e-15       8.668824153265e-14       2.956796285412e-15       1.027793071377e-15 
  473       2.952274665326e-10       1.658521272008e-12      -1.005432487384e-11       6.990310600244e-15       8.605055306423e-14       2.865150144413e-15       1.013228707265e-15 
  474       2.966839171800e-10       1.635332123947e-12      -1.002962393695e-11       7.015398087100e-15       8.541882997625e-14       2.775782376889e-15       9.986715513424e-16 
