# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  508       3.379599829833e-10       9.871109438213e-13      -6.966702024834e-12       0.000000000000e+00       6.813170353071e-14       2.266202917326e-15       5.309943054314e-16 
  509       3.388316684890e-10       9.760644514136e-13      -6.814990982613e-12       0.000000000000e+00       6.765912619240e-14       2.227949299717e-15       5.176896694207e-16 
  510       3.396767062644e-10       9.655662738520e-13      -6.660985999520e-12       0.000000000000e+00       6.719071789684e-14       2.191170437303e-15       5.044211584766e-16 
  511       3.404947006079e-10       9.556260934037e-13      -6.504784436966e-12       0.000000000000e+00       6.672643559955e-14       2.155860769177e-15       4.911897874747e-16 
  512       3.412852533330e-10       9.462536584224e-13      -6.346485375288e-12       0.000000000000e+00       6.626623454293e-14       2.122014411936e-15       4.779965716147e-16 
  513       3.420479637621e-10       9.374587835226e-13      -6.186189622357e-12       0.000000000000e+00       6.581006824579e-14       2.089625157694e-15       4.648425263876e-16 
  514       3.427824287198e-10       9.292513497551e-13      -6.023999722178e-12       0.000000000000e+00       6.535788849279e-14       2.058686472095e-15       4.517286675426e-16 
  515       3.434882425270e-10       9.216413047811e-13      -5.860019963501e-12       0.000000000000e+00       6.490964532403e-14       2.029191492325e-15       4.386560110547e-16 
  516       3.441649969940e-10       9.146386630474e-13      -5.694356388420e-12       0.000000000000e+00       6.446528702450e-14       2.001133025134e-15       4.256255730913e-16 
  517       3.448122814146e-10       9.082535059607e-13      -5.527116800980e-12       0.000000000000e+00       6.402476011361e-14       1.974503544842e-15       4.126383699800e-16 
  518       3.454296825595e-10       9.024959820628e-13      -5.358410775782e-12       0.000000000000e+00       6.358800933469e-14       1.949295191359e-15       3.996954181755e-16 
  519       3.460167846697e-10       8.973763072050e-13      -5.188349666585e-12       0.000000000000e+00       6.315497764451e-14       1.925499768194e-15       3.867977342266e-16 
  520       3.465731694509e-10       8.929047647229e-13      -5.017046614915e-12       0.000000000000e+00       6.272560620276e-14       1.903108740477e-15       3.739463347436e-16 
  521       3.470984160662e-10       8.890917056113e-13      -4.844616558663e-12       0.000000000000e+00       6.229983436158e-14       1.882113232964e-15       3.611422363657e-16 
  522       3.475921011305e-10       8.859475486990e-13      -4.671176240698e-12       0.000000000000e+00       6.187759965509e-14       1.862504028061e-15       3.483864557276e-16 
  523       3.480537987036e-10       8.834827808229e-13      -4.496844217464e-12       0.000000000000e+00       6.145883778883e-14       1.844271563828e-15       3.356800094273e-16 
  524       3.484830802841e-10       8.817079570037e-13      -4.321740867588e-12       0.000000000000e+00       6.104348262932e-14       1.827405932004e-15       3.230239139927e-16 
  525       3.488795148031e-10       8.806337006200e-13      -4.145988400484e-12       0.000000000000e+00       6.063146619358e-14       1.811896876012e-15       3.104191858495e-16 
  526       3.492426686175e-10       8.802707035831e-13      -3.969710864959e-12       0.000000000000e+00       6.022271863857e-14       1.797733788980e-15       2.978668412875e-16 
  527       3.495722019604e-10       8.806278680524e-13      -3.793025565630e-12       0.000000000000e+00       5.981717932347e-14       1.784905174598e-15       2.853679080942e-16 
  528       3.498681612321e-10       8.817066748079e-13      -3.616017034115e-12       0.000000000000e+00       5.941483035337e-14       1.773397017366e-15       2.729234608735e-16 
  529       3.501306947683e-10       8.835066597010e-13      -3.438762356012e-12       0.000000000000e+00       5.901566394119e-14       1.763194363427e-15       2.605345866369e-16 
  530       3.503599571487e-10       8.860272574211e-13      -3.261339702951e-12       0.000000000000e+00       5.861967141309e-14       1.754281851431e-15       2.482023731993e-16 
  531       3.505561092326e-10       8.892678008694e-13      -3.083828337492e-12       0.000000000000e+00       5.822684320268e-14       1.746643710324e-15       2.359279091502e-16 
  532       3.507193181938e-10       8.932275205317e-13      -2.906308618028e-12       0.000000000000e+00       5.783716884539e-14       1.740263757127e-15       2.237122838269e-16 
  533       3.508497575563e-10       8.979055438519e-13      -2.728862003681e-12       0.000000000000e+00       5.745063697270e-14       1.735125394719e-15       2.115565872857e-16 
  534       3.509476072288e-10       9.033008946052e-13      -2.551571059202e-12       0.000000000000e+00       5.706723530642e-14       1.731211609620e-15       1.994619102750e-16 
  535       3.510130535407e-10       9.094124922715e-13      -2.374519459869e-12       0.000000000000e+00       5.668695065303e-14       1.728504969775e-15       1.874293442070e-16 
  536       3.510462892768e-10       9.162391514084e-13      -2.197791996388e-12       0.000000000000e+00       5.630976889786e-14       1.726987622335e-15       1.754599811300e-16 
  537       3.510475137129e-10       9.237795810247e-13      -2.021474579790e-12       0.000000000000e+00       5.593567499949e-14       1.726641291440e-15       1.635549137008e-16 
  538       3.510169326506e-10       9.320323839534e-13      -1.845654246334e-12       0.000000000000e+00       5.556465298395e-14       1.727447276003e-15       1.517152351567e-16 
  539       3.509547584531e-10       9.409960562254e-13      -1.670419162401e-12       0.000000000000e+00       5.519668593903e-14       1.729386447489e-15       1.399420392877e-16 
  540       3.508612100798e-10       9.506689864424e-13      -1.495858629396e-12       0.000000000000e+00       5.483175600855e-14       1.732439247703e-15       1.282364204090e-16 
  541       3.507365131222e-10       9.610494551502e-13      -1.322063088647e-12       0.000000000000e+00       5.446984438667e-14       1.736585686569e-15       1.165994733328e-16 
  542       3.505808998385e-10       9.721356342121e-13      -1.149124126305e-12       0.000000000000e+00       5.411093131216e-14       1.741805339913e-15       1.050322933408e-16 
  543       3.503946091892e-10       9.839255861823e-13      -9.771344782387e-13       0.000000000000e+00       5.375499606266e-14       1.748077347245e-15       9.353597615659e-17 
  544       3.501778868723e-10       9.964172636786e-13      -8.061880349402e-13       0.000000000000e+00       5.340201694900e-14       1.755380409547e-15       8.211161791725e-17 
  545       3.499309853585e-10       1.009608508756e-12      -6.363798464189e-13       0.000000000000e+00       5.305197130945e-14       1.763692787047e-15       7.076031514611e-17 
  546       3.496541639263e-10       1.023497052281e-12      -4.678061271028e-13       0.000000000000e+00       5.270483550401e-14       1.772992297008e-15       5.948316472477e-17 
  547       3.493476886976e-10       1.038080513303e-12      -3.005642607373e-13       0.000000000000e+00       5.236058490873e-14       1.783256311509e-15       4.828126386531e-17 
  548       3.490118326723e-10       1.053356398428e-12      -1.347528052843e-13       0.000000000000e+00       5.201919390992e-14       1.794461755229e-15       3.715571008253e-17 
  549       3.486468757643e-10       1.069322101193e-12       2.952850217886e-14       0.000000000000e+00       5.168063589851e-14       1.806585103225e-15       2.610760116613e-17 
  550       3.482531048361e-10       1.085974901438e-12       1.921787405600e-13       0.000000000000e+00       5.134488326428e-14       1.819602378720e-15       1.513803515297e-17 
  551       3.478308137344e-10       1.103311964681e-12       3.530957998532e-13       0.000000000000e+00       5.101190739015e-14       1.833489150883e-15       4.248110299243e-18 
  552       3.473803033251e-10       1.121330341490e-12       5.121763762397e-13       0.000000000000e+00       5.068167864650e-14       1.848220532612e-15      -6.561074947283e-18 
  553       3.469018815288e-10       1.140026966855e-12       6.693159671886e-13       0.000000000000e+00       5.035416638538e-14       1.863771178317e-15      -1.728842197508e-17 
  554       3.463958633558e-10       1.159398659563e-12       8.244088665578e-13       0.000000000000e+00       5.002933893489e-14       1.880115281704e-15      -2.793283203661e-17 
  555       3.458625709414e-10       1.179442121571e-12       9.773481596951e-13       0.000000000000e+00       4.970716359337e-14       1.897226573553e-15      -3.849320627617e-17 
  556       3.453023335811e-10       1.200153937381e-12       1.128025718539e-12       0.000000000000e+00       4.938760662374e-14       1.915078319507e-15      -4.896844575760e-17 
  557       3.447154877659e-10       1.221530573409e-12       1.276332196719e-12       0.000000000000e+00       4.907063324775e-14       1.933643317849e-15      -5.935745149214e-17 
  558       3.441023772177e-10       1.243568377361e-12       1.422157024658e-12       0.000000000000e+00       4.875620764029e-14       1.952893897289e-15      -6.965912446618e-17 
  559       3.434633529241e-10       1.266263577608e-12       1.565388404671e-12       0.000000000000e+00       4.844429292365e-14       1.972801914745e-15      -7.987236566906e-17 
  560       3.427987731740e-10       1.289612282554e-12       1.705913306067e-12       0.000000000000e+00       4.813485116184e-14       1.993338753123e-15      -8.999607612085e-17 
  561       3.421090035926e-10       1.313610480016e-12       1.843617460253e-12       0.000000000000e+00       4.782784335480e-14       2.014475319105e-15      -1.000291569001e-16 
  562       3.413944171768e-10       1.338254036592e-12       1.978385355828e-12       0.000000000000e+00       4.752322943275e-14       2.036182040927e-15      -1.099705091718e-16 
  563       3.406553943305e-10       1.363538697035e-12       2.110100233690e-12       0.000000000000e+00       4.722096825046e-14       2.058428866165e-15      -1.198190342148e-16 
  564       3.398923228994e-10       1.389460083629e-12       2.238644082134e-12       0.000000000000e+00       4.692101758152e-14       2.081185259515e-15      -1.295736334501e-16 
  565       3.391055982069e-10       1.416013695559e-12       2.363897631955e-12       0.000000000000e+00       4.662333411259e-14       2.104420200578e-15      -1.392332084682e-16 
  566       3.382956340160e-10       1.443194055545e-12       2.485754692188e-12       0.000000000000e+00       4.632788004598e-14       2.128105350513e-15      -1.487968719233e-16 
  567       3.374628956552e-10       1.470992126872e-12       2.604165572531e-12       0.000000000000e+00       4.603464310530e-14       2.152224646019e-15      -1.582645861211e-16 
  568       3.366078678150e-10       1.499397828671e-12       2.719094768361e-12       0.000000000000e+00       4.574361703314e-14       2.176764947798e-15      -1.676365409144e-16 
  569       3.357310437361e-10       1.528400881705e-12       2.830506721630e-12       0.000000000000e+00       4.545479502622e-14       2.201712892982e-15      -1.769129444301e-16 
  570       3.348329252495e-10       1.557990807422e-12       2.938365821329e-12       0.000000000000e+00       4.516816973212e-14       2.227054894103e-15      -1.860940231751e-16 
  571       3.339140228154e-10       1.588156927011e-12       3.042636403955e-12       0.000000000000e+00       4.488373324601e-14       2.252777138060e-15      -1.951800221440e-16 
  572       3.329748555628e-10       1.618888360456e-12       3.143282753971e-12       0.000000000000e+00       4.460147710746e-14       2.278865585086e-15      -2.041712049247e-16 
  573       3.320159513284e-10       1.650174025591e-12       3.240269104268e-12       0.000000000000e+00       4.432139229715e-14       2.305305967716e-15      -2.130678538059e-16 
  574       3.310378466963e-10       1.682002637153e-12       3.333559636631e-12       0.000000000000e+00       4.404346923363e-14       2.332083789755e-15      -2.218702698828e-16 
  575       3.300410870372e-10       1.714362705837e-12       3.423118482202e-12       0.000000000000e+00       4.376769777008e-14       2.359184325245e-15      -2.305787731649e-16 
  576       3.290262265478e-10       1.747242537351e-12       3.508909721940e-12       0.000000000000e+00       4.349406719108e-14       2.386592617434e-15      -2.391937026814e-16 
  577       3.279938282898e-10       1.780630231470e-12       3.590897387089e-12       0.000000000000e+00       4.322256620933e-14       2.414293477739e-15      -2.477154165888e-16 
  578       3.269444642297e-10       1.814513681090e-12       3.669045459635e-12       0.000000000000e+00       4.295318296243e-14       2.442271484721e-15      -2.561442922771e-16 
  579       3.258787152776e-10       1.848880571283e-12       3.743317872777e-12       0.000000000000e+00       4.268590500961e-14       2.470510983046e-15      -2.644807264764e-16 
  580       3.247971713270e-10       1.883718378353e-12       3.813678511382e-12       0.000000000000e+00       4.242071932851e-14       2.498996082455e-15      -2.727251353638e-16 
  581       3.237004312938e-10       1.919014368884e-12       3.880091212455e-12       0.000000000000e+00       4.215761231191e-14       2.527710656733e-15      -2.808779546696e-16 
  582       3.225891031558e-10       1.954755598805e-12       3.942519765598e-12       0.000000000000e+00       4.189656976451e-14       2.556638342674e-15      -2.889396397844e-16 
  583       3.214638039919e-10       1.990928912433e-12       4.000927913474e-12       0.000000000000e+00       4.163757689966e-14       2.585762539051e-15      -2.969106658656e-16 
  584       3.203251600214e-10       2.027520941536e-12       4.055279352272e-12       0.000000000000e+00       4.138061833611e-14       2.615066405581e-15      -3.047915279438e-16 
  585       3.191738066435e-10       2.064518104384e-12       4.105537732167e-12       0.000000000000e+00       4.112567809478e-14       2.644532861896e-15      -3.125827410297e-16 
  586       3.180103884763e-10       2.101906604802e-12       4.151666657787e-12       0.000000000000e+00       4.087273959553e-14       2.674144586507e-15      -3.202848402206e-16 
  587       3.168355593965e-10       2.139672431228e-12       4.193629688673e-12       0.000000000000e+00       4.062178565386e-14       2.703884015772e-15      -3.278983808072e-16 
  588       3.156499825786e-10       2.177801355764e-12       4.231390339743e-12       0.000000000000e+00       4.037279847772e-14       2.733733342867e-15      -3.354239383798e-16 
  589       3.144543305338e-10       2.216278933233e-12       4.264912081757e-12       0.000000000000e+00       4.012575966422e-14       2.763674516751e-15      -3.428621089356e-16 
  590       3.132492851500e-10       2.255090500231e-12       4.294158341776e-12       0.000000000000e+00       3.988065019641e-14       2.793689241133e-15      -3.502135089849e-16 
  591       3.120355377307e-10       2.294221174184e-12       4.319092503631e-12       0.000000000000e+00       3.963745044003e-14       2.823758973440e-15      -3.574787756575e-16 
  592       3.108137890344e-10       2.333655852399e-12       4.339677908382e-12       0.000000000000e+00       3.939614014026e-14       2.853864923787e-15      -3.646585668101e-16 
  593       3.095847493139e-10       2.373379211124e-12       4.355877854780e-12       0.000000000000e+00       3.915669841847e-14       2.883988053940e-15      -3.717535611322e-16 
  594       3.083491383556e-10       2.413375704595e-12       4.367655599736e-12       0.000000000000e+00       3.891910376897e-14       2.914109076289e-15      -3.787644582530e-16 
  595       3.071076855190e-10       2.453629564097e-12       4.374974358778e-12       0.000000000000e+00       3.868333405578e-14       2.944208452810e-15      -3.856919788483e-16 
  596       3.058611297758e-10       2.494124797014e-12       4.377797306517e-12       0.000000000000e+00       3.844936650937e-14       2.974266394037e-15      -3.925368647466e-16 
  597       3.046102197493e-10       2.534845185887e-12       4.376087577113e-12       0.000000000000e+00       3.821717772341e-14       3.004262858028e-15      -3.992998790362e-16 
  598       3.033557137536e-10       2.575774287465e-12       4.369808264730e-12       0.000000000000e+00       3.798674365154e-14       3.034177549332e-15      -4.059818061716e-16 
  599       3.020983798334e-10       2.616895431761e-12       4.358922424008e-12       0.000000000000e+00       3.775803960411e-14       3.063989917956e-15      -4.125834520801e-16 
  600       3.008389958025e-10       2.658191721107e-12       4.343393070521e-12       0.000000000000e+00       3.753104024494e-14       3.093679158336e-15      -4.191056442687e-16 
  601       2.995783492839e-10       2.699646029206e-12       4.323183181243e-12       0.000000000000e+00       3.730571958807e-14       3.123224208301e-15      -4.255492319304e-16 
  602       2.983172377486e-10       2.741241000192e-12       4.298255695008e-12       0.000000000000e+00       3.708205099452e-14       3.152603748042e-15      -4.319150860512e-16 
  603       2.970564685553e-10       2.782959047676e-12       4.268573512976e-12       0.000000000000e+00       3.686000716903e-14       3.181796199078e-15      -4.382040995162e-16 
  604       2.957968589894e-10       2.824782353808e-12       4.234099499095e-12       0.000000000000e+00       3.663956015682e-14       3.210779723227e-15      -4.444171872168e-16 
  605       2.945391725346e-10       2.866693699049e-12       4.194807868537e-12       0.000000000000e+00       3.642068546992e-14       3.239536669753e-15      -4.505550194842e-16 
  606       2.932839259216e-10       2.908678975366e-12       4.150718653239e-12       0.000000000000e+00       3.620337458188e-14       3.268067036516e-15      -4.566172151250e-16 
  607       2.920315775111e-10       2.950724731683e-12       4.101864067183e-12       0.000000000000e+00       3.598762272749e-14       3.296375330918e-15      -4.626031291650e-16 
  608       2.907825906595e-10       2.992817347971e-12       4.048277197719e-12       0.000000000000e+00       3.577342479855e-14       3.324466151480e-15      -4.685121177832e-16 
  609       2.895374337369e-10       3.034943034566e-12       3.989992009754e-12       0.000000000000e+00       3.556077534202e-14       3.352344188266e-15      -4.743435383305e-16 
  610       2.882965801463e-10       3.077087831502e-12       3.927043349943e-12       0.000000000000e+00       3.534966855809e-14       3.380014223304e-15      -4.800967493498e-16 
  611       2.870605083414e-10       3.119237607833e-12       3.859466950882e-12       0.000000000000e+00       3.514009829826e-14       3.407481131015e-15      -4.857711105944e-16 
  612       2.858297018454e-10       3.161378060963e-12       3.787299435295e-12       0.000000000000e+00       3.493205806350e-14       3.434749878631e-15      -4.913659830485e-16 
  613       2.846046492692e-10       3.203494715969e-12       3.710578320227e-12       0.000000000000e+00       3.472554100233e-14       3.461825526620e-15      -4.968807289454e-16 
  614       2.833858443302e-10       3.245572924928e-12       3.629342021235e-12       0.000000000000e+00       3.452053990891e-14       3.488713229113e-15      -5.023147117878e-16 
  615       2.821737858704e-10       3.287597866246e-12       3.543629856575e-12       0.000000000000e+00       3.431704722117e-14       3.515418234322e-15      -5.076672963664e-16 
  616       2.809689778751e-10       3.329554543979e-12       3.453482051396e-12       0.000000000000e+00       3.411505501891e-14       3.541945884966e-15      -5.129378487799e-16 
  617       2.797719294910e-10       3.371427787167e-12       3.358939741929e-12       0.000000000000e+00       3.391455502188e-14       3.568301618696e-15      -5.181257364538e-16 
  618       2.785831550452e-10       3.413202249152e-12       3.260044979679e-12       0.000000000000e+00       3.371553858793e-14       3.594490968518e-15      -5.232303281602e-16 
  619       2.774031740630e-10       3.454862406910e-12       3.156840735613e-12       0.000000000000e+00       3.351799671108e-14       3.620519563212e-15      -5.282509940367e-16 
  620       2.762325112870e-10       3.496392560375e-12       3.049370904352e-12       0.000000000000e+00       3.332192001963e-14       3.646393127763e-15      -5.331871056063e-16 
  621       2.750716966950e-10       3.537776831765e-12       2.937680308362e-12       0.000000000000e+00       3.312729877428e-14       3.672117483777e-15      -5.380380357962e-16 
  622       2.739212655186e-10       3.578999164911e-12       2.821814702144e-12       0.000000000000e+00       3.293412286621e-14       3.697698549912e-15      -5.428031589575e-16 
  623       2.727817582620e-10       3.620043324579e-12       2.701820776423e-12       0.000000000000e+00       3.274238181523e-14       3.723142342294e-15      -5.474818508844e-16 
  624       2.716537207198e-10       3.660892895801e-12       2.577746162343e-12       0.000000000000e+00       3.255206476782e-14       3.748454974946e-15      -5.520734888337e-16 
  625       2.705377039962e-10       3.701531283198e-12       2.449639435651e-12       0.000000000000e+00       3.236316049531e-14       3.773642660209e-15      -5.565774515439e-16 
  626       2.694342645228e-10       3.741941710306e-12       2.317550120894e-12       0.000000000000e+00       3.217565739192e-14       3.798711709166e-15      -5.609931192549e-16 
  627       2.683439640773e-10       3.782107218905e-12       2.181528695605e-12       0.000000000000e+00       3.198954347290e-14       3.823668532065e-15      -5.653198737270e-16 
  628       2.672673698020e-10       3.822010668345e-12       2.041626594495e-12       0.000000000000e+00       3.180480637262e-14       3.848519638745e-15      -5.695570982605e-16 
  629       2.662050542223e-10       3.861634734868e-12       1.897896213643e-12       0.000000000000e+00       3.162143334270e-14       3.873271639055e-15      -5.737041777148e-16 
  630       2.651575952648e-10       3.900961910941e-12       1.750390914691e-12       0.000000000000e+00       3.143941125007e-14       3.897931243281e-15      -5.777604985281e-16 
  631       2.641255762763e-10       3.939974504577e-12       1.599165029024e-12       0.000000000000e+00       3.125872657513e-14       3.922505262570e-15      -5.817254487364e-16 
  632       2.631095860417e-10       3.978654638662e-12       1.444273861974e-12       0.000000000000e+00       3.107936540981e-14       3.947000609349e-15      -5.855984179932e-16 
  633       2.621102188027e-10       4.016984250286e-12       1.285773697000e-12       0.000000000000e+00       3.090131345570e-14       3.971424297754e-15      -5.893787975884e-16 
  634       2.611280742763e-10       4.054945090062e-12       1.123721799881e-12       0.000000000000e+00       3.072455602215e-14       3.995783444050e-15      -5.930659804682e-16 
  635       2.601637576732e-10       4.092518721458e-12       9.581764229113e-13       0.000000000000e+00       3.054907802436e-14       4.020085267055e-15      -5.966593612538e-16 
  636       2.592178797162e-10       4.129686520121e-12       7.891968090852e-13       0.000000000000e+00       3.037486398152e-14       4.044337088566e-15      -6.001583362615e-16 
  637       2.582910566587e-10       4.166429673204e-12       6.168431962904e-13       0.000000000000e+00       3.020189801487e-14       4.068546333777e-15      -6.035623035214e-16 
  638       2.573839103029e-10       4.202729178691e-12       4.411768214977e-13       0.000000000000e+00       3.003016384584e-14       4.092720531709e-15      -6.068706627972e-16 
  639       2.564970680188e-10       4.238565844725e-12       2.622599249520e-13       0.000000000000e+00       2.985964479415e-14       4.116867315630e-15      -6.100828156052e-16 
  640       2.556311627622e-10       4.273920288934e-12       8.015575436228e-14       0.000000000000e+00       2.969032377589e-14       4.140994423477e-15      -6.131981652339e-16 
  641       2.547868330930e-10       4.308772937756e-12      -1.050714309074e-13       0.000000000000e+00       2.952218330167e-14       4.165109698283e-15      -6.162161167632e-16 
  642       2.539647231943e-10       4.343104025766e-12      -2.933563556478e-13       0.000000000000e+00       2.935520547467e-14       4.189221088600e-15      -6.191360770839e-16 
  643       2.531654828902e-10       4.376893595003e-12      -4.846327246135e-13       0.000000000000e+00       2.918937198880e-14       4.213336648918e-15      -6.219574549170e-16 
  644       2.523896786056e-10       4.410123607865e-12      -6.788315501290e-13       0.000000000000e+00       2.902466672905e-14       4.237461872625e-15      -6.246798377171e-16 
  645       2.516375239948e-10       4.442784339646e-12      -8.758761018406e-13       0.000000000000e+00       2.886108364106e-14       4.261591623742e-15      -6.273035267397e-16 
  646       2.509091432533e-10       4.474868129331e-12      -1.075686834390e-12       0.000000000000e+00       2.869861903593e-14       4.285718023435e-15      -6.298290141207e-16 
  647       2.502046596179e-10       4.506367279063e-12      -1.278183040607e-12       0.000000000000e+00       2.853726900288e-14       4.309833100611e-15      -6.322568071594e-16 
  648       2.495241953590e-10       4.537274054077e-12      -1.483282846840e-12       0.000000000000e+00       2.837702940813e-14       4.333928791565e-15      -6.345874283883e-16 
  649       2.488678717735e-10       4.567580682638e-12      -1.690903208281e-12       0.000000000000e+00       2.821789589374e-14       4.357996939641e-15      -6.368214156440e-16 
  650       2.482358091777e-10       4.597279355979e-12      -1.900959904291e-12       0.000000000000e+00       2.805986387648e-14       4.382029294877e-15      -6.389593221373e-16 
  651       2.476281268997e-10       4.626362228238e-12      -2.113367533734e-12       0.000000000000e+00       2.790292854670e-14       4.406017513663e-15      -6.410017165241e-16 
  652       2.470449432723e-10       4.654821416393e-12      -2.328039510300e-12       0.000000000000e+00       2.774708486715e-14       4.429953158392e-15      -6.429491829754e-16 
  653       2.464863756258e-10       4.682649000200e-12      -2.544888057832e-12       0.000000000000e+00       2.759232757186e-14       4.453827697114e-15      -6.448023212481e-16 
  654       2.459525402805e-10       4.709837022129e-12      -2.763824205655e-12       0.000000000000e+00       2.743865116501e-14       4.477632503186e-15      -6.465617467551e-16 
  655       2.454435525397e-10       4.736377487304e-12      -2.984757783906e-12       0.000000000000e+00       2.728604991975e-14       4.501358854928e-15      -6.482280906361e-16 
  656       2.449595266819e-10       4.762262363435e-12      -3.207597418855e-12       0.000000000000e+00       2.713451787709e-14       4.524997935276e-15      -6.498019998278e-16 
  657       2.445005759543e-10       4.787483580761e-12      -3.432250528241e-12       0.000000000000e+00       2.698404884475e-14       4.548540831432e-15      -6.512841371345e-16 
  658       2.440668125648e-10       4.812033031980e-12      -3.658623316592e-12       0.000000000000e+00       2.683463639600e-14       4.571978534520e-15      -6.526751812986e-16 
  659       2.436583476752e-10       4.835902572190e-12      -3.886620770556e-12       0.000000000000e+00       2.668627386853e-14       4.595301939235e-15      -6.539758270707e-16 
  660       2.432752913934e-10       4.859084018827e-12      -4.116146654231e-12       0.000000000000e+00       2.653895436333e-14       4.618501843502e-15      -6.551867852805e-16 
  661       2.429177527667e-10       4.881569151599e-12      -4.347103504485e-12       0.000000000000e+00       2.639267074349e-14       4.641568948121e-15      -6.563087829071e-16 
  662       2.425858397744e-10       4.903349712425e-12      -4.579392626292e-12       0.000000000000e+00       2.624741563310e-14       4.664493856428e-15      -6.573425631493e-16 
  663       2.422796593200e-10       4.924417405368e-12      -4.812914088055e-12       0.000000000000e+00       2.610318141611e-14       4.687267073942e-15      -6.582888854960e-16 
  664       2.419993172246e-10       4.944763896578e-12      -5.047566716934e-12       0.000000000000e+00       2.595996023516e-14       4.709879008019e-15      -6.591485257972e-16 
  665       2.417449182191e-10       4.964380814225e-12      -5.283248094174e-12       0.000000000000e+00       2.581774399047e-14       4.732319967508e-15      -6.599222763336e-16 
  666       2.415165659374e-10       4.983259748435e-12      -5.519854550433e-12       0.000000000000e+00       2.567652433864e-14       4.754580162399e-15      -6.606109458880e-16 
  667       2.413143629085e-10       5.001392251232e-12      -5.757281161109e-12       0.000000000000e+00       2.553629269158e-14       4.776649703482e-15      -6.612153598150e-16 
  668       2.411384105500e-10       5.018769836468e-12      -5.995421741666e-12       0.000000000000e+00       2.539704021531e-14       4.798518601993e-15      -6.617363601115e-16 
  669       2.409888091599e-10       5.035383979764e-12      -6.234168842965e-12       0.000000000000e+00       2.525875782887e-14       4.820176769272e-15      -6.621748054878e-16 
  670       2.408656579103e-10       5.051226118447e-12      -6.473413746589e-12       0.000000000000e+00       2.512143620309e-14       4.841614016414e-15      -6.625315714374e-16 
  671       2.407690548393e-10       5.066287651488e-12      -6.713046460172e-12       0.000000000000e+00       2.498506575957e-14       4.862820053922e-15      -6.628075503077e-16 
  672       2.406990968441e-10       5.080559939432e-12      -6.952955712725e-12       0.000000000000e+00       2.484963666940e-14       4.883784491358e-15      -6.630036513703e-16 
  673       2.406558796738e-10       5.094034304345e-12      -7.193028949963e-12       0.000000000000e+00       2.471513885215e-14       4.904496837001e-15      -6.631208008918e-16 
  674       2.406394979218e-10       5.106702029743e-12      -7.433152329637e-12       0.000000000000e+00       2.458156197462e-14       4.924946497496e-15      -6.631599422038e-16 
  675       2.406500450188e-10       5.118554360533e-12      -7.673210716855e-12       0.000000000000e+00       2.444889544975e-14       4.945122777504e-15      -6.631220357738e-16 
  676       2.406876132255e-10       5.129582502947e-12      -7.913087679417e-12       0.000000000000e+00       2.431712843548e-14       4.965014879364e-15      -6.630080592752e-16 
  677       2.407522936251e-10       5.139777624483e-12      -8.152665483134e-12       0.000000000000e+00       2.418624983358e-14       4.984611902736e-15      -6.628190076582e-16 
  678       2.408441761162e-10       5.149130853837e-12      -8.391825087162e-12       0.000000000000e+00       2.405624828853e-14       5.003902844260e-15      -6.625558932198e-16 
  679       2.409633494055e-10       5.157633280844e-12      -8.630446139330e-12       0.000000000000e+00       2.392711218635e-14       5.022876597207e-15      -6.622197456747e-16 
  680       2.411099010005e-10       5.165275956413e-12      -8.868406971461e-12       0.000000000000e+00       2.379882965350e-14       5.041521951131e-15      -6.618116122253e-16 
  681       2.412839172021e-10       5.172049892463e-12      -9.105584594707e-12       0.000000000000e+00       2.367138855570e-14       5.059827591524e-15      -6.613325576327e-16 
  682       2.414854830976e-10       5.177946061862e-12      -9.341854694871e-12       0.000000000000e+00       2.354477649680e-14       5.077782099468e-15      -6.607836642865e-16 
  683       2.417146239944e-10       5.182957523171e-12      -9.577100430755e-12       0.000000000000e+00       2.341898253601e-14       5.095376004435e-15      -6.601658662972e-16 
  684       2.419711283645e-10       5.187085844787e-12      -9.811239044761e-12       0.000000000000e+00       2.329400238220e-14       5.112607991487e-15      -6.594794477427e-16 
  685       2.422547211063e-10       5.190334817801e-12      -1.004419581106e-11       0.000000000000e+00       2.316983330822e-14       5.129478825885e-15      -6.587245338507e-16 
  686       2.425651217389e-10       5.192708344093e-12      -1.027589528163e-11       0.000000000000e+00       2.304647244187e-14       5.145989312126e-15      -6.579012560351e-16 
  687       2.429020443796e-10       5.194210436813e-12      -1.050626128381e-11       0.000000000000e+00       2.292391676517e-14       5.162140294113e-15      -6.570097519239e-16 
  688       2.432651977218e-10       5.194845220863e-12      -1.073521691790e-11       0.000000000000e+00       2.280216311369e-14       5.177932655345e-15      -6.560501653872e-16 
  689       2.436542850126e-10       5.194616933383e-12      -1.096268455478e-11       0.000000000000e+00       2.268120817582e-14       5.193367319091e-15      -6.550226465647e-16 
