# z=2.9867 a=0.250835 mass=0.9320495003
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
1.11198749e+00  9.42158443e+00  48583
1.12457094e+00  9.21246754e+00  50997
1.13720231e+00  9.09926941e+00  51397
1.14976092e+00  8.96567246e+00  52489
1.16231004e+00  8.77135299e+00  53787
1.17487890e+00  8.65049006e+00  54913
1.18743524e+00  8.46239527e+00  55977
1.19999439e+00  8.26874015e+00  57415
1.21253582e+00  8.11189858e+00  58105
1.22509392e+00  7.98198778e+00  60033
1.23769555e+00  7.91441812e+00  60949
1.25026211e+00  7.74314021e+00  62235
1.26280549e+00  7.62649681e+00  63229
1.27540071e+00  7.54191683e+00  65133
1.28797156e+00  7.36668045e+00  65707
1.30053708e+00  7.26321259e+00  67561
1.31311722e+00  7.15785735e+00  68505
1.32567386e+00  7.08142106e+00  69943
1.33823709e+00  6.92161430e+00  71097
1.35081404e+00  6.79609446e+00  73021
1.36336710e+00  6.76088703e+00  73317
1.37591851e+00  6.65453855e+00  75799
1.38846886e+00  6.54086363e+00  76021
1.40103508e+00  6.43554996e+00  78753
1.41362499e+00  6.39706895e+00  79291
1.42620380e+00  6.28816740e+00  81129
1.43878365e+00  6.20138933e+00  82441
1.45136676e+00  6.07752380e+00  83949
1.46393054e+00  6.00150807e+00  85123
1.47650160e+00  5.94282614e+00  86929
1.48905317e+00  5.85804446e+00  87789
1.50157422e+00  5.77231784e+00  89623
1.51415169e+00  5.72513278e+00  91341
1.52672825e+00  5.62021149e+00  92845
1.53929259e+00  5.57098838e+00  94087
1.55187897e+00  5.48232560e+00  96333
1.56446583e+00  5.41978630e+00  97249
1.57706299e+00  5.34527374e+00  99501
1.58957931e+00  5.25496660e+00  99283
1.60209822e+00  5.21508330e+00  102537
1.61467281e+00  5.15748729e+00  103477
1.62724590e+00  5.10633196e+00  105751
1.63983060e+00  5.05085894e+00  106869
1.65239053e+00  4.97208524e+00  108697
1.66497941e+00  4.93650515e+00  110577
1.67759186e+00  4.84944519e+00  112555
1.69012693e+00  4.82850087e+00  112593
1.70265657e+00  4.76213506e+00  115573
1.71523965e+00  4.70955613e+00  117283
1.72781170e+00  4.66096236e+00  118581
1.74036775e+00  4.60522674e+00  120625
1.75292822e+00  4.55528702e+00  121935
1.76550077e+00  4.51766406e+00  124441
1.77806655e+00  4.44722350e+00  125517
1.79061685e+00  4.40455520e+00  127357
1.80319130e+00  4.36808687e+00  129895
1.81576667e+00  4.32017307e+00  130701
1.82834882e+00  4.26730110e+00  133921
1.84092616e+00  4.22559569e+00  134187
1.85348688e+00  4.16200696e+00  137125
1.86606484e+00  4.15811561e+00  138457
1.87865316e+00  4.10559804e+00  140937
1.89119496e+00  4.06696804e+00  141367
1.90373200e+00  4.00801670e+00  144381
1.91628265e+00  3.96747604e+00  145549
1.92887019e+00  3.94459463e+00  149139
1.94147113e+00  3.93005583e+00  149641
1.95401615e+00  3.85772829e+00  151825
1.96656467e+00  3.80873211e+00  153453
1.97911394e+00  3.80481649e+00  155887
1.99169126e+00  3.76835150e+00  158121
2.00427242e+00  3.74489243e+00  159841
2.01680965e+00  3.70760917e+00  161175
2.02938830e+00  3.67555524e+00  164677
2.04198511e+00  3.64568903e+00  166057
2.05454796e+00  3.60331922e+00  167703
2.06711836e+00  3.56096813e+00  170269
2.07969511e+00  3.52481760e+00  172257
2.09225395e+00  3.51440193e+00  173653
2.10480687e+00  3.48687606e+00  176619
2.11736141e+00  3.45554844e+00  177565
2.12992867e+00  3.42356430e+00  181285
2.14251355e+00  3.40099851e+00  182547
2.15508810e+00  3.37755745e+00  184993
2.16764964e+00  3.33262189e+00  186777
2.18021605e+00  3.32657664e+00  189073
2.19277933e+00  3.29125232e+00  191491
2.20536226e+00  3.27850905e+00  193845
2.21792610e+00  3.22397706e+00  195181
2.23045086e+00  3.21973487e+00  197319
2.24300426e+00  3.19119785e+00  200233
2.25558515e+00  3.17673976e+00  203037
2.26817911e+00  3.16084528e+00  204871
2.28072810e+00  3.13795405e+00  206221
2.29327836e+00  3.11619053e+00  209529
2.30588483e+00  3.07855289e+00  212545
2.31845781e+00  3.06168508e+00  213207
2.33101744e+00  3.02867530e+00  216577
2.34358615e+00  3.01706430e+00  218193
2.35617487e+00  2.99571672e+00  222151
2.36873531e+00  2.97532509e+00  221641
2.38126928e+00  2.96591004e+00  226173
2.39382442e+00  2.92781062e+00  226981
2.40640315e+00  2.91559881e+00  231903
2.41897369e+00  2.90149961e+00  231493
2.43152780e+00  2.88345350e+00  236041
2.44409951e+00  2.87341534e+00  237231
2.45668123e+00  2.85921075e+00  240925
2.46926597e+00  2.82723702e+00  242769
2.48180449e+00  2.80008499e+00  243757
2.49434968e+00  2.78593286e+00  247983
2.50693092e+00  2.78052689e+00  250273
2.51949990e+00  2.77374077e+00  252373
2.53206429e+00  2.74760871e+00  255447
2.54463258e+00  2.73131708e+00  257089
2.55720831e+00  2.70980170e+00  261237
2.56977318e+00  2.69762321e+00  261667
2.58235084e+00  2.68986187e+00  266889
2.59493145e+00  2.67670281e+00  267049
2.60748365e+00  2.66600211e+00  270577
2.62003465e+00  2.64832464e+00  272643
2.63260290e+00  2.64407293e+00  276205
2.64517352e+00  2.63256009e+00  278169
2.65773098e+00  2.62265114e+00  280819
2.67028961e+00  2.61763326e+00  283629
2.68288103e+00  2.59546342e+00  287737
2.69546174e+00  2.58652269e+00  288229
2.70800318e+00  2.56406439e+00  291519
2.72056522e+00  2.55342519e+00  294697
2.73313137e+00  2.55200911e+00  296817
2.74570300e+00  2.54308545e+00  300739
2.75827075e+00  2.54333366e+00  301921
2.77081913e+00  2.52372665e+00  305457
2.78339728e+00  2.52223520e+00  308839
2.79596890e+00  2.50622397e+00  310641
2.80853577e+00  2.49697764e+00  314485
2.82110956e+00  2.49501604e+00  316113
2.83367567e+00  2.48553267e+00  320275
2.84623635e+00  2.48532670e+00  321109
2.85879560e+00  2.46602718e+00  326121
2.87137384e+00  2.46955193e+00  327727
2.88395424e+00  2.45758676e+00  331821
2.89650734e+00  2.45551816e+00  332497
2.90906470e+00  2.45434047e+00  337353
2.92163864e+00  2.45013521e+00  339559
2.93422073e+00  2.44873329e+00  343309
2.94678582e+00  2.44021797e+00  344757
2.95933993e+00  2.44639451e+00  348703
2.97191229e+00  2.43609114e+00  351261
2.98446722e+00  2.43471095e+00  354061
2.99700494e+00  2.43088741e+00  356115
3.00957150e+00  2.42947601e+00  361669
3.02215198e+00  2.43096633e+00  362893
3.03472327e+00  2.42937611e+00  367101
3.04729714e+00  2.43306717e+00  369439
3.05987607e+00  2.43405463e+00  373257
3.07246035e+00  2.44175523e+00  375949
3.08502144e+00  2.44058807e+00  378043
3.09756793e+00  2.44367607e+00  381117
3.11014614e+00  2.44075753e+00  386449
3.12271465e+00  2.44739052e+00  386397
3.13525824e+00  2.45138723e+00  391315
3.14782739e+00  2.45366536e+00  394305
3.16040709e+00  2.46045454e+00  398077
3.17297079e+00  2.46065210e+00  399919
3.18552003e+00  2.47750972e+00  403113
3.19809287e+00  2.48625912e+00  408229
3.21068427e+00  2.49072825e+00  410313
3.22323954e+00  2.47990934e+00  410275
3.23579434e+00  2.48001042e+00  409302
3.24836542e+00  2.46670636e+00  407782
3.26092816e+00  2.46015002e+00  405898
3.27349649e+00  2.45244831e+00  404322
3.28606028e+00  2.44826985e+00  402628
3.29861616e+00  2.43928298e+00  399792
3.31118450e+00  2.41930798e+00  400264
3.32375655e+00  2.41599678e+00  396336
3.33633648e+00  2.41407555e+00  396964
3.34889912e+00  2.39576365e+00  391834
3.36144277e+00  2.39636771e+00  391704
3.37402431e+00  2.38913267e+00  390736
3.38661496e+00  2.38732132e+00  388266
3.39916129e+00  2.37010441e+00  383920
3.41172359e+00  2.36017551e+00  385612
3.42430345e+00  2.36304890e+00  380790
3.43687077e+00  2.35658669e+00  380950
3.44943689e+00  2.35829459e+00  376536
3.46198984e+00  2.34179610e+00  375850
3.47457272e+00  2.34136793e+00  374580
3.48713261e+00  2.34136023e+00  369724
3.49967202e+00  2.32726065e+00  369454
3.51224656e+00  2.31801520e+00  367290
3.52482123e+00  2.31834005e+00  364912
3.53738716e+00  2.31335794e+00  362736
3.54995350e+00  2.30824989e+00  359926
3.56252724e+00  2.29884272e+00  359118
3.57509150e+00  2.30599516e+00  354340
3.58765458e+00  2.29850116e+00  354730
3.60021544e+00  2.29364182e+00  349482
3.61278183e+00  2.29109117e+00  349990
3.62534903e+00  2.28854946e+00  345150
3.63790727e+00  2.28215785e+00  344170
3.65047701e+00  2.27473346e+00  341434
3.66304737e+00  2.28721675e+00  338850
3.67562082e+00  2.27830154e+00  336604
3.68819285e+00  2.27698541e+00  333960
3.70075384e+00  2.27375832e+00  330760
3.71332149e+00  2.27534517e+00  329190
3.72588720e+00  2.27930599e+00  325372
3.73844410e+00  2.26377090e+00  323614
3.75101563e+00  2.27215051e+00  320874
3.76358999e+00  2.26901631e+00  318076
3.77615563e+00  2.27021308e+00  315366
3.78870489e+00  2.27125644e+00  311662
3.80127594e+00  2.26683110e+00  311028
3.81385667e+00  2.26019872e+00  306496
3.82640443e+00  2.27493111e+00  303694
3.83896447e+00  2.26957015e+00  301908
3.85154021e+00  2.27239125e+00  298156
3.86412982e+00  2.28061218e+00  297204
3.87668142e+00  2.27926198e+00  290380
3.88921657e+00  2.28288529e+00  290634
3.90179372e+00  2.28224637e+00  286594
3.91437624e+00  2.27868935e+00  284398
3.92695018e+00  2.28295230e+00  280884
3.93951066e+00  2.28517567e+00  277246
3.95208275e+00  2.28843367e+00  275466
3.96466521e+00  2.30028370e+00  271528
3.97722344e+00  2.29724670e+00  268048
3.98977586e+00  2.29818785e+00  265458
4.00234608e+00  2.30733954e+00  261892
4.01490524e+00  2.32258204e+00  259134
4.02745444e+00  2.32473979e+00  254926
4.04002216e+00  2.32389585e+00  253314
4.05260811e+00  2.32546722e+00  249346
4.06517472e+00  2.33171599e+00  245680
4.07772201e+00  2.34203849e+00  242442
4.09028980e+00  2.35873869e+00  239386
4.10287367e+00  2.35529484e+00  236544
4.11544764e+00  2.37160046e+00  232294
4.12800893e+00  2.38082811e+00  229044
4.14058557e+00  2.38487688e+00  226300
4.15316944e+00  2.39919508e+00  221938
4.16570849e+00  2.39529354e+00  218262
4.17824518e+00  2.41539392e+00  214594
4.19083460e+00  2.41849084e+00  212892
4.20340609e+00  2.43599658e+00  207190
4.21594547e+00  2.44514628e+00  204354
4.22851159e+00  2.45451786e+00  201232
4.24107578e+00  2.46757671e+00  196600
4.25364150e+00  2.47116320e+00  194238
4.26621340e+00  2.49305239e+00  189526
4.27880024e+00  2.50865920e+00  186828
4.29137880e+00  2.51938106e+00  182296
4.30391579e+00  2.52552611e+00  177748
4.31648067e+00  2.53909159e+00  175806
4.32906096e+00  2.54471950e+00  170470
4.34163434e+00  2.57338868e+00  167646
4.35419826e+00  2.56189509e+00  163120
4.36675348e+00  2.58312039e+00  158982
4.37930905e+00  2.58695195e+00  155878
4.39187628e+00  2.60041164e+00  151030
4.40443446e+00  2.65143691e+00  147948
4.41699700e+00  2.62532287e+00  143248
4.42958745e+00  2.64011424e+00  140124
4.44215164e+00  2.65691759e+00  135202
4.45467624e+00  2.65467099e+00  130662
4.46725585e+00  2.66852771e+00  128578
4.47985758e+00  2.68519491e+00  122566
4.49240168e+00  2.69013233e+00  119304
4.50496214e+00  2.67699855e+00  114700
4.51751987e+00  2.67458774e+00  110592
4.53007553e+00  2.66975314e+00  106510
4.54260782e+00  2.67382122e+00  101716
4.55517946e+00  2.65909853e+00  98715
4.56779661e+00  2.64121859e+00  94615
4.58034002e+00  2.65039255e+00  90513
4.59290715e+00  2.66285967e+00  88351
4.60550746e+00  2.65696739e+00  84555
4.61806652e+00  2.64617924e+00  81709
4.63061348e+00  2.66192652e+00  78724
4.64316981e+00  2.66162340e+00  76233
4.65575170e+00  2.67233701e+00  73561
4.66831088e+00  2.66542423e+00  70830
4.68083874e+00  2.67529760e+00  68230
4.69341420e+00  2.68830092e+00  66498
4.70600658e+00  2.69486461e+00  63586
4.71857979e+00  2.72030777e+00  61774
4.73110775e+00  2.74475024e+00  58794
4.74365157e+00  2.72747215e+00  57547
4.75628181e+00  2.75325761e+00  55350
4.76885619e+00  2.76024186e+00  53023
4.78138516e+00  2.76812398e+00  51099
4.79397628e+00  2.79914628e+00  49555
4.80660710e+00  2.81429310e+00  47659
4.81914615e+00  2.82441042e+00  45291
4.83166160e+00  2.83804306e+00  43999
4.84428771e+00  2.86657331e+00  42483
4.85686012e+00  2.87586633e+00  40327
4.86935554e+00  2.90335466e+00  38827
4.88194043e+00  2.90292059e+00  37683
4.89459796e+00  2.91062389e+00  36055
4.90713824e+00  2.94497619e+00  34098
4.91960008e+00  3.00354778e+00  32779
4.93221847e+00  3.01067892e+00  31992
4.94482861e+00  3.02204719e+00  29959
4.95732710e+00  3.04464845e+00  28828
4.96986863e+00  3.09979998e+00  27615
4.98248566e+00  3.11831587e+00  26488
4.99511075e+00  3.13622968e+00  25203
5.00760758e+00  3.20514554e+00  23656
5.02010091e+00  3.22694122e+00  22887
5.03277631e+00  3.25942329e+00  21952
5.04539390e+00  3.27248974e+00  20500
5.05782424e+00  3.32362672e+00  19323
5.07038990e+00  3.33837900e+00  18814
5.08310603e+00  3.34943110e+00  17688
5.09566720e+00  3.40931851e+00  16504
5.10805545e+00  3.44789578e+00  15444
5.12067144e+00  3.48330555e+00  15151
5.13344763e+00  3.53864760e+00  14032
5.14589503e+00  3.59054045e+00  12792
5.15822505e+00  3.66170097e+00  12256
5.17095099e+00  3.68312872e+00  11844
5.18370039e+00  3.73771064e+00  10780
5.19611864e+00  3.84162684e+00  9868
5.20859432e+00  3.85458436e+00  9486
5.22134900e+00  3.89891263e+00  8824
5.23386567e+00  3.93514324e+00  7896
5.24601709e+00  4.05038261e+00  7228
5.25879506e+00  4.12601706e+00  7332
5.27182115e+00  4.20068164e+00  6292
5.28405957e+00  4.28100712e+00  5524
5.29607902e+00  4.34749306e+00  5172
5.30908192e+00  4.46338831e+00  5188
5.32236057e+00  4.37957687e+00  4386
5.33439029e+00  4.67628307e+00  3520
5.34618180e+00  4.76776123e+00  3516
5.35946353e+00  4.82859005e+00  3388
5.37293386e+00  4.91069463e+00  2800
5.38439671e+00  5.11600763e+00  1932
5.39592935e+00  5.27307124e+00  2236
5.40978388e+00  5.15082399e+00  2013
5.42364053e+00  5.45488669e+00  1576
5.43419581e+00  5.48223444e+00  846
5.44557289e+00  5.63398418e+00  1228
5.45989569e+00  5.63367977e+00  964
5.47413058e+00  5.79661176e+00  717
5.48497641e+00  5.88622268e+00  304
5.49574664e+00  5.75236756e+00  444
5.51008628e+00  6.35881916e+00  292
5.52439869e+00  6.89798030e+00  172
5.53578558e+00  6.30614750e+00  51
5.54566396e+00  6.80041511e+00  52
5.55931162e+00  7.04096271e+00  12
5.57199165e+00  4.34528180e+00  1
