# z=6.9906 a=0.125148 mass=0.9645418902
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
6.84740075e-01  1.13669854e+08  18339
6.97295639e-01  1.13266162e+08  19573
7.09882323e-01  1.12855319e+08  19941
7.22383387e-01  1.12440966e+08  20629
7.34953418e-01  1.12018525e+08  21655
7.47529559e-01  1.11589556e+08  22113
7.60130806e-01  1.11153948e+08  23185
7.72707972e-01  1.10713032e+08  23667
7.85228036e-01  1.10268404e+08  24385
7.97852900e-01  1.09814187e+08  25749
8.10414649e-01  1.09356542e+08  25675
8.22983296e-01  1.08893013e+08  27409
8.35562854e-01  1.08423322e+08  27405
8.48080130e-01  1.07950628e+08  28717
8.60685138e-01  1.07469065e+08  29595
8.73271712e-01  1.06982696e+08  30301
8.85799237e-01  1.06493440e+08  31101
8.98326884e-01  1.05999101e+08  32023
9.10882829e-01  1.05498094e+08  32977
9.23526894e-01  1.04988543e+08  34449
9.36128848e-01  1.04475655e+08  34549
9.48697049e-01  1.03959283e+08  36111
9.61271227e-01  1.03437440e+08  36541
9.73803852e-01  1.02912728e+08  37717
9.86339420e-01  1.02383349e+08  38619
9.98901349e-01  1.01847800e+08  39661
1.01143181e+00  1.01309141e+08  40545
1.02398480e+00  1.00764911e+08  41815
1.03662522e+00  1.00212686e+08  43125
1.04921793e+00  9.96578855e+07  43681
1.06175146e+00  9.91015734e+07  44629
1.07431471e+00  9.85395371e+07  46227
1.08691591e+00  9.79716695e+07  46909
1.09948613e+00  9.74013621e+07  48237
1.11198749e+00  9.68297113e+07  48583
1.12457094e+00  9.62509869e+07  50997
1.13720231e+00  9.56660462e+07  51397
1.14976092e+00  9.50804477e+07  52489
1.16231004e+00  9.44915846e+07  53787
1.17487890e+00  9.38985947e+07  54913
1.18743524e+00  9.33026078e+07  55977
1.19999439e+00  9.27027698e+07  57415
1.21253582e+00  9.21007593e+07  58105
1.22509392e+00  9.14947884e+07  60033
1.23769555e+00  9.08830109e+07  60949
1.25026211e+00  9.02700523e+07  62235
1.26280549e+00  8.96554989e+07  63229
1.27540071e+00  8.90354002e+07  65133
1.28797156e+00  8.84134220e+07  65707
1.30053708e+00  8.77887850e+07  67561
1.31311722e+00  8.71614311e+07  68505
1.32567386e+00  8.65319477e+07  69943
1.33823709e+00  8.59000313e+07  71097
1.35081404e+00  8.52647244e+07  73021
1.36336710e+00  8.46284466e+07  73317
1.37591851e+00  8.39904839e+07  75799
1.38846886e+00  8.33494710e+07  76021
1.40103508e+00  8.27058531e+07  78753
1.41362499e+00  8.20595890e+07  79291
1.42620380e+00  8.14114708e+07  81129
1.43878365e+00  8.07616681e+07  82441
1.45136676e+00  8.01093418e+07  83949
1.46393054e+00  7.94578224e+07  85123
1.47650160e+00  7.88027211e+07  86929
1.48905317e+00  7.81480684e+07  87789
1.50157422e+00  7.74930774e+07  89623
1.51415169e+00  7.68349070e+07  91341
1.52672825e+00  7.61743744e+07  92845
1.53929259e+00  7.55134543e+07  94087
1.55187897e+00  7.48511147e+07  96333
1.56446583e+00  7.41866522e+07  97249
1.57706299e+00  7.35219801e+07  99501
1.58957931e+00  7.28600315e+07  99283
1.60209822e+00  7.21976408e+07  102537
1.61467281e+00  7.15312081e+07  103477
1.62724590e+00  7.08646390e+07  105751
1.63983060e+00  7.01963608e+07  106869
1.65239053e+00  6.95306001e+07  108697
1.66497941e+00  6.88608903e+07  110577
1.67759186e+00  6.81913748e+07  112555
1.69012693e+00  6.75249740e+07  112593
1.70265657e+00  6.68596167e+07  115573
1.71523965e+00  6.61903042e+07  117283
1.72781170e+00  6.55224980e+07  118581
1.74036775e+00  6.48559371e+07  120625
1.75292822e+00  6.41889332e+07  121935
1.76550077e+00  6.35220733e+07  124441
1.77806655e+00  6.28549871e+07  125517
1.79061685e+00  6.21908891e+07  127357
1.80319130e+00  6.15253042e+07  129895
1.81576667e+00  6.08593513e+07  130701
1.82834882e+00  6.01959302e+07  133921
1.84092616e+00  5.95318282e+07  134187
1.85348688e+00  5.88706461e+07  137125
1.86606484e+00  5.82087294e+07  138457
1.87865316e+00  5.75476368e+07  140937
1.89119496e+00  5.68907880e+07  141367
1.90373200e+00  5.62347512e+07  144381
1.91628265e+00  5.55796033e+07  145549
1.92887019e+00  5.49237407e+07  149139
1.94147113e+00  5.42687139e+07  149641
1.95401615e+00  5.36179353e+07  151825
1.96656467e+00  5.29694300e+07  153453
1.97911394e+00  5.23214319e+07  155887
1.99169126e+00  5.16746511e+07  158121
2.00427242e+00  5.10292768e+07  159841
2.01680965e+00  5.03884038e+07  161175
2.02938830e+00  4.97458477e+07  164677
2.04198511e+00  4.91067634e+07  166057
2.05454796e+00  4.84691202e+07  167703
2.06711836e+00  4.78357057e+07  170269
2.07969511e+00  4.72027968e+07  172257
2.09225395e+00  4.65729490e+07  173653
2.10480687e+00  4.59468141e+07  176619
2.11736141e+00  4.53228927e+07  177565
2.12992867e+00  4.47005381e+07  181285
2.14251355e+00  4.40783834e+07  182547
2.15508810e+00  4.34629229e+07  184993
2.16764964e+00  4.28487876e+07  186777
2.18021605e+00  4.22362323e+07  189073
2.19277933e+00  4.16279650e+07  191491
2.20536226e+00  4.10220441e+07  193845
2.21792610e+00  4.04201615e+07  195181
2.23045086e+00  3.98221193e+07  197319
2.24300426e+00  3.92260019e+07  200233
2.25558515e+00  3.86328367e+07  203037
2.26817911e+00  3.80404134e+07  204871
2.28072810e+00  3.74564722e+07  206221
2.29327836e+00  3.68721511e+07  209529
2.30588483e+00  3.62913741e+07  212545
2.31845781e+00  3.57147135e+07  213207
2.33101744e+00  3.51420674e+07  216577
2.34358615e+00  3.45724919e+07  218193
2.35617487e+00  3.40060541e+07  222151
2.36873531e+00  3.34451343e+07  221641
2.38126928e+00  3.28878990e+07  226173
2.39382442e+00  3.23347382e+07  226981
2.40640315e+00  3.17839591e+07  231903
2.41897369e+00  3.12361047e+07  231493
2.43152780e+00  3.06947842e+07  236041
2.44409951e+00  3.01566157e+07  237231
2.45668123e+00  2.96211303e+07  240925
2.46926597e+00  2.90907947e+07  242769
2.48180449e+00  2.85639636e+07  243757
2.49434968e+00  2.80467804e+07  247983
2.50693092e+00  2.75245465e+07  250273
2.51949990e+00  2.70136618e+07  252373
2.53206429e+00  2.65055023e+07  255447
2.54463258e+00  2.60007306e+07  257089
2.55720831e+00  2.55005084e+07  261237
2.56977318e+00  2.50023902e+07  261667
2.58235084e+00  2.45145935e+07  266889
2.59493145e+00  2.40267978e+07  267049
2.60748365e+00  2.35465114e+07  270577
2.62003465e+00  2.30691431e+07  272643
2.63260290e+00  2.25983055e+07  276205
2.64517352e+00  2.21319072e+07  278169
2.65773098e+00  2.16673808e+07  280819
2.67028961e+00  2.12103286e+07  283629
2.68288103e+00  2.07597894e+07  287737
2.69546174e+00  2.03103751e+07  288229
2.70800318e+00  1.98686802e+07  291519
2.72056522e+00  1.94308218e+07  294697
2.73313137e+00  1.90006749e+07  296817
2.74570300e+00  1.85729505e+07  300739
2.75827075e+00  1.81481789e+07  301921
2.77081913e+00  1.77367721e+07  305457
2.78339728e+00  1.73236352e+07  308839
2.79596890e+00  1.69165883e+07  310641
2.80853577e+00  1.65172520e+07  314485
2.82110956e+00  1.61227094e+07  316113
2.83367567e+00  1.57325509e+07  320275
2.84623635e+00  1.53488301e+07  321109
2.85879560e+00  1.49736410e+07  326121
2.87137384e+00  1.45979436e+07  327727
2.88395424e+00  1.42338640e+07  331821
2.89650734e+00  1.38696652e+07  332497
2.90906470e+00  1.35162997e+07  337353
2.92163864e+00  1.31697577e+07  339559
2.93422073e+00  1.28246996e+07  343309
2.94678582e+00  1.24880454e+07  344757
2.95933993e+00  1.21551439e+07  348703
2.97191229e+00  1.18343027e+07  351261
2.98446722e+00  1.15137405e+07  354061
2.99700494e+00  1.12023973e+07  356115
3.00957150e+00  1.09007460e+07  361669
3.02215198e+00  1.05990740e+07  362893
3.03472327e+00  1.03037668e+07  367101
3.04729714e+00  1.00204162e+07  369439
3.05987607e+00  9.73963917e+06  373257
3.07246035e+00  9.46961236e+06  375949
3.08502144e+00  9.20205664e+06  378043
3.09756793e+00  8.94560415e+06  381117
3.11014614e+00  8.69246319e+06  386449
3.12271465e+00  8.44964630e+06  386397
3.13525824e+00  8.21397195e+06  391315
3.14782739e+00  7.98215783e+06  394305
3.16040709e+00  7.76399031e+06  398077
3.17297079e+00  7.54730666e+06  399919
3.18552003e+00  7.34394315e+06  403113
3.19809287e+00  7.14397196e+06  408229
3.21068427e+00  6.95245206e+06  410313
3.22323954e+00  6.76715861e+06  410275
3.23579434e+00  6.57869054e+06  409302
3.24836542e+00  6.39637974e+06  407782
3.26092816e+00  6.21814707e+06  405898
3.27349649e+00  6.04885046e+06  404322
3.28606028e+00  5.88859322e+06  402628
3.29861616e+00  5.73042897e+06  399792
3.31118450e+00  5.58167527e+06  400264
3.32375655e+00  5.43576344e+06  396336
3.33633648e+00  5.30214163e+06  396964
3.34889912e+00  5.17091560e+06  391834
3.36144277e+00  5.04384309e+06  391704
3.37402431e+00  4.93038193e+06  390736
3.38661496e+00  4.81833453e+06  388266
3.39916129e+00  4.71851107e+06  383920
3.41172359e+00  4.61660922e+06  385612
3.42430345e+00  4.52417512e+06  380790
3.43687077e+00  4.44670134e+06  380950
3.44943689e+00  4.36747736e+06  376536
3.46198984e+00  4.29603398e+06  375850
3.47457272e+00  4.23306352e+06  374580
3.48713261e+00  4.17617563e+06  369724
3.49967202e+00  4.12753784e+06  369454
3.51224656e+00  4.08192914e+06  367290
3.52482123e+00  4.04772544e+06  364912
3.53738716e+00  4.01616491e+06  362736
3.54995350e+00  3.99593588e+06  359926
3.56252724e+00  3.98065674e+06  359118
3.57509150e+00  3.96944076e+06  354340
3.58765458e+00  3.97012336e+06  354730
3.60021544e+00  3.97239538e+06  349482
3.61278183e+00  3.98545924e+06  349990
3.62534903e+00  4.00659828e+06  345150
3.63790727e+00  4.02884460e+06  344170
3.65047701e+00  4.06195169e+06  341434
3.66304737e+00  4.10201948e+06  338850
3.67562082e+00  4.15256869e+06  336604
3.68819285e+00  4.20416855e+06  333960
3.70075384e+00  4.26302647e+06  330760
3.71332149e+00  4.33700156e+06  329190
3.72588720e+00  4.40557566e+06  325372
3.73844410e+00  4.49469216e+06  323614
3.75101563e+00  4.57701884e+06  320874
3.76358999e+00  4.67883265e+06  318076
3.77615563e+00  4.77779146e+06  315366
3.78870489e+00  4.89146067e+06  311662
3.80127594e+00  5.01327064e+06  311028
3.81385667e+00  5.13171879e+06  306496
3.82640443e+00  5.27225042e+06  303694
3.83896447e+00  5.40419371e+06  301908
3.85154021e+00  5.55761048e+06  298156
3.86412982e+00  5.70620357e+06  297204
3.87668142e+00  5.87142897e+06  290380
3.88921657e+00  6.04100184e+06  290634
3.90179372e+00  6.21388397e+06  286594
3.91437624e+00  6.40042749e+06  284398
3.92695018e+00  6.59191376e+06  280884
3.93951066e+00  6.78932467e+06  277246
3.95208275e+00  6.99773591e+06  275466
3.96466521e+00  7.20762945e+06  271528
3.97722344e+00  7.43165509e+06  268048
3.98977586e+00  7.65685243e+06  265458
4.00234608e+00  7.89146573e+06  261892
4.01490524e+00  8.13920328e+06  259134
4.02745444e+00  8.38522889e+06  254926
4.04002216e+00  8.64960447e+06  253314
4.05260811e+00  8.90966341e+06  249346
4.06517472e+00  9.18576418e+06  245680
4.07772201e+00  9.46780763e+06  242442
4.09028980e+00  9.74701548e+06  239386
4.10287367e+00  1.00602065e+07  236544
4.11544764e+00  1.03500637e+07  232294
4.12800893e+00  1.06671747e+07  229044
4.14058557e+00  1.09873873e+07  226300
4.15316944e+00  1.13088366e+07  221938
4.16570849e+00  1.16551786e+07  218262
4.17824518e+00  1.19809041e+07  214594
4.19083460e+00  1.23449646e+07  212892
4.20340609e+00  1.26976154e+07  207190
4.21594547e+00  1.30596816e+07  204354
4.22851159e+00  1.34369099e+07  201232
4.24107578e+00  1.38056240e+07  196600
4.25364150e+00  1.42159179e+07  194238
4.26621340e+00  1.45963432e+07  189526
4.27880024e+00  1.50073733e+07  186828
4.29137880e+00  1.54194826e+07  182296
4.30391579e+00  1.58289910e+07  177748
4.31648067e+00  1.62689858e+07  175806
4.32906096e+00  1.66900990e+07  170470
4.34163434e+00  1.71487040e+07  167646
4.35419826e+00  1.75917525e+07  163120
4.36675348e+00  1.80380371e+07  158982
4.37930905e+00  1.85257153e+07  155878
4.39187628e+00  1.89633588e+07  151030
4.40443446e+00  1.94821137e+07  147948
4.41699700e+00  1.99357866e+07  143248
4.42958745e+00  2.04523532e+07  140124
4.44215164e+00  2.09419991e+07  135202
4.45467624e+00  2.14416255e+07  130662
4.46725585e+00  2.19713586e+07  128578
4.47985758e+00  2.24708357e+07  122566
4.49240168e+00  2.30246577e+07  119304
4.50496214e+00  2.35310089e+07  114700
4.51751987e+00  2.40722945e+07  110592
4.53007553e+00  2.46198328e+07  106510
4.54260782e+00  2.51584531e+07  101716
4.55517946e+00  2.57158239e+07  98715
4.56779661e+00  2.62938616e+07  94615
4.58034002e+00  2.68928550e+07  90513
4.59290715e+00  2.75237097e+07  88351
4.60550746e+00  2.81440407e+07  84555
4.61806652e+00  2.87971529e+07  81709
4.63061348e+00  2.94695508e+07  78724
4.64316981e+00  3.01448261e+07  76233
4.65575170e+00  3.08482597e+07  73561
4.66831088e+00  3.15616250e+07  70830
4.68083874e+00  3.23006645e+07  68230
4.69341420e+00  3.30449469e+07  66498
4.70600658e+00  3.38108784e+07  63586
4.71857979e+00  3.46110579e+07  61774
4.73110775e+00  3.54152871e+07  58794
4.74365157e+00  3.62265531e+07  57547
4.75628181e+00  3.70811500e+07  55350
4.76885619e+00  3.79530985e+07  53023
4.78138516e+00  3.88297411e+07  51099
4.79397628e+00  3.97383607e+07  49555
4.80660710e+00  4.06705158e+07  47659
4.81914615e+00  4.16208484e+07  45291
4.83166160e+00  4.25871237e+07  43999
4.84428771e+00  4.35837409e+07  42483
4.85686012e+00  4.46085675e+07  40327
4.86935554e+00  4.56542088e+07  38827
4.88194043e+00  4.67135244e+07  37683
4.89459796e+00  4.78175046e+07  36055
4.90713824e+00  4.89470640e+07  34098
4.91960008e+00  5.00937914e+07  32779
4.93221847e+00  5.12699115e+07  31992
4.94482861e+00  5.24730167e+07  29959
4.95732710e+00  5.37269385e+07  28828
4.96986863e+00  5.49917085e+07  27615
4.98248566e+00  5.62838488e+07  26488
4.99511075e+00  5.76344291e+07  25203
5.00760758e+00  5.90074782e+07  23656
5.02010091e+00  6.03925383e+07  22887
5.03277631e+00  6.18472204e+07  21952
5.04539390e+00  6.33269820e+07  20500
5.05782424e+00  6.48523290e+07  19323
5.07038990e+00  6.63765825e+07  18814
5.08310603e+00  6.80094090e+07  17688
5.09566720e+00  6.96510008e+07  16504
5.10805545e+00  7.13154822e+07  15444
5.12067144e+00  7.30333027e+07  15151
5.13344763e+00  7.48402121e+07  14032
5.14589503e+00  7.66605477e+07  12792
5.15822505e+00  7.84915194e+07  12256
5.17095099e+00  8.04304840e+07  11844
5.18370039e+00  8.24435894e+07  10780
5.19611864e+00  8.44577592e+07  9868
5.20859432e+00  8.65099264e+07  9486
5.22134900e+00  8.86873304e+07  8824
5.23386567e+00  9.08895293e+07  7896
5.24601709e+00  9.31006851e+07  7228
5.25879506e+00  9.54325486e+07  7332
5.27182115e+00  9.79195273e+07  6292
5.28405957e+00  1.00339593e+08  5524
5.29607902e+00  1.02766368e+08  5172
5.30908192e+00  1.05434036e+08  5188
5.32236057e+00  1.08270616e+08  4386
5.33439029e+00  1.10945477e+08  3520
5.34618180e+00  1.13597473e+08  3516
5.35946353e+00  1.16660597e+08  3388
5.37293386e+00  1.19890754e+08  2800
5.38439671e+00  1.22752001e+08  1932
5.39592935e+00  1.25658274e+08  2236
5.40978388e+00  1.29260602e+08  2013
5.42364053e+00  1.32988500e+08  1576
5.43419581e+00  1.35949628e+08  846
5.44557289e+00  1.39166432e+08  1228
5.45989569e+00  1.43370175e+08  964
5.47413058e+00  1.47689597e+08  717
5.48497641e+00  1.51087701e+08  304
5.49574664e+00  1.54543462e+08  444
5.51008628e+00  1.59288611e+08  292
5.52439869e+00  1.64191416e+08  172
5.53578558e+00  1.68209887e+08  51
5.54566396e+00  1.71797564e+08  52
5.55931162e+00  1.76889895e+08  12
5.57199165e+00  1.81771031e+08  1
