# z=5.0228 a=0.166035 mass=0.9397740940
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
3.71332149e+00  2.98104052e+06  329190
3.72588720e+00  3.06233262e+06  325372
3.73844410e+00  3.15811994e+06  323614
3.75101563e+00  3.25217385e+06  320874
3.76358999e+00  3.36023319e+06  318076
3.77615563e+00  3.46685489e+06  315366
3.78870489e+00  3.58667305e+06  311662
3.80127594e+00  3.71221477e+06  311028
3.81385667e+00  3.83742140e+06  306496
3.82640443e+00  3.97812588e+06  303694
3.83896447e+00  4.11485136e+06  301908
3.85154021e+00  4.26889696e+06  298156
3.86412982e+00  4.41836056e+06  297204
3.87668142e+00  4.58449821e+06  290380
3.88921657e+00  4.75090721e+06  290634
3.90179372e+00  4.92381040e+06  286594
3.91437624e+00  5.10686301e+06  284398
3.92695018e+00  5.29367028e+06  280884
3.93951066e+00  5.48835796e+06  277246
3.95208275e+00  5.68991977e+06  275466
3.96466521e+00  5.89524084e+06  271528
3.97722344e+00  6.11025653e+06  268048
3.98977586e+00  6.33056187e+06  265458
4.00234608e+00  6.55605434e+06  261892
4.01490524e+00  6.79275202e+06  259134
4.02745444e+00  7.03276808e+06  254926
4.04002216e+00  7.28203093e+06  253314
4.05260811e+00  7.53488416e+06  249346
4.06517472e+00  7.79758982e+06  245680
4.07772201e+00  8.06639838e+06  242442
4.09028980e+00  8.33855680e+06  239386
4.10287367e+00  8.63047563e+06  236544
4.11544764e+00  8.91226964e+06  232294
4.12800893e+00  9.21278511e+06  229044
4.14058557e+00  9.51796534e+06  226300
4.15316944e+00  9.82861623e+06  221938
4.16570849e+00  1.01527056e+07  218262
4.17824518e+00  1.04727981e+07  214594
4.19083460e+00  1.08140672e+07  212892
4.20340609e+00  1.11527369e+07  207190
4.21594547e+00  1.15016072e+07  204354
4.22851159e+00  1.18610723e+07  201232
4.24107578e+00  1.22238849e+07  196600
4.25364150e+00  1.26038278e+07  194238
4.26621340e+00  1.29814295e+07  189526
4.27880024e+00  1.33750506e+07  186828
4.29137880e+00  1.37726663e+07  182296
4.30391579e+00  1.41779964e+07  177748
4.31648067e+00  1.45960579e+07  175806
4.32906096e+00  1.50185285e+07  170470
4.34163434e+00  1.54567810e+07  167646
4.35419826e+00  1.58957367e+07  163120
4.36675348e+00  1.63487168e+07  158982
4.37930905e+00  1.68126687e+07  155878
4.39187628e+00  1.72773578e+07  151030
4.40443446e+00  1.77633153e+07  147948
4.41699700e+00  1.82523586e+07  143248
4.42958745e+00  1.87567779e+07  140124
4.44215164e+00  1.92670635e+07  135202
4.45467624e+00  1.97899730e+07  130662
4.46725585e+00  2.03254689e+07  128578
4.47985758e+00  2.08727049e+07  122566
4.49240168e+00  2.14316231e+07  119304
4.50496214e+00  2.20024740e+07  114700
4.51751987e+00  2.25887386e+07  110592
4.53007553e+00  2.31859754e+07  106510
4.54260782e+00  2.37967656e+07  101716
4.55517946e+00  2.44290439e+07  98715
4.56779661e+00  2.50740021e+07  94615
4.58034002e+00  2.57294514e+07  90513
4.59290715e+00  2.64055323e+07  88351
4.60550746e+00  2.70973220e+07  84555
4.61806652e+00  2.78006765e+07  81709
4.63061348e+00  2.85211699e+07  78724
4.64316981e+00  2.92590791e+07  76233
4.65575170e+00  3.00165577e+07  73561
4.66831088e+00  3.07891297e+07  70830
4.68083874e+00  3.15788890e+07  68230
4.69341420e+00  3.23881308e+07  66498
4.70600658e+00  3.32193852e+07  63586
4.71857979e+00  3.40687784e+07  61774
4.73110775e+00  3.49336085e+07  58794
4.74365157e+00  3.58214833e+07  57547
4.75628181e+00  3.67370532e+07  55350
4.76885619e+00  3.76695229e+07  53023
4.78138516e+00  3.86197602e+07  51099
4.79397628e+00  3.96010282e+07  49555
4.80660710e+00  4.06055800e+07  47659
4.81914615e+00  4.16275108e+07  45291
4.83166160e+00  4.26741602e+07  43999
4.84428771e+00  4.37550960e+07  42483
4.85686012e+00  4.48559097e+07  40327
4.86935554e+00  4.59781843e+07  38827
4.88194043e+00  4.71374250e+07  37683
4.89459796e+00  4.83310799e+07  36055
4.90713824e+00  4.95418927e+07  34098
4.91960008e+00  5.07761639e+07  32779
4.93221847e+00  5.20587470e+07  31992
4.94482861e+00  5.33690860e+07  29959
4.95732710e+00  5.47027397e+07  28828
4.96986863e+00  5.60743212e+07  27615
4.98248566e+00  5.74895020e+07  26488
4.99511075e+00  5.89422923e+07  25203
5.00760758e+00  6.04156384e+07  23656
5.02010091e+00  6.19278112e+07  22887
5.03277631e+00  6.34996576e+07  21952
5.04539390e+00  6.51057943e+07  20500
5.05782424e+00  6.67302123e+07  19323
5.07038990e+00  6.84144827e+07  18814
5.08310603e+00  7.01641655e+07  17688
5.09566720e+00  7.19370912e+07  16504
5.10805545e+00  7.37321204e+07  15444
5.12067144e+00  7.56077454e+07  15151
5.13344763e+00  7.75587444e+07  14032
5.14589503e+00  7.95118469e+07  12792
5.15822505e+00  8.14965063e+07  12256
5.17095099e+00  8.35990927e+07  11844
5.18370039e+00  8.57643502e+07  10780
5.19611864e+00  8.79314073e+07  9868
5.20859432e+00  9.01650695e+07  9486
5.22134900e+00  9.25129505e+07  8824
5.23386567e+00  9.48805145e+07  7896
5.24601709e+00  9.72436556e+07  7228
5.25879506e+00  9.97903204e+07  7332
5.27182115e+00  1.02464721e+08  6292
5.28405957e+00  1.05050179e+08  5524
5.29607902e+00  1.07656199e+08  5172
5.30908192e+00  1.10549414e+08  5188
5.32236057e+00  1.13595201e+08  4386
5.33439029e+00  1.16438408e+08  3520
5.34618180e+00  1.19293777e+08  3516
5.35946353e+00  1.22598637e+08  3388
5.37293386e+00  1.26057080e+08  2800
5.38439671e+00  1.29090042e+08  1932
5.39592935e+00  1.32213550e+08  2236
5.40978388e+00  1.36075169e+08  2013
5.42364053e+00  1.40061973e+08  1576
5.43419581e+00  1.43191858e+08  846
5.44557289e+00  1.46642344e+08  1228
5.45989569e+00  1.51120147e+08  964
5.47413058e+00  1.55718665e+08  717
5.48497641e+00  1.59324247e+08  304
5.49574664e+00  1.63000184e+08  444
5.51008628e+00  1.68036047e+08  292
5.52439869e+00  1.73233407e+08  172
5.53578558e+00  1.77489126e+08  51
5.54566396e+00  1.81284980e+08  52
5.55931162e+00  1.86667958e+08  12
5.57199165e+00  1.91823137e+08  1
