# z=5.5011 a=0.153821 mass=0.9412036848
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
1.28797156e+00  1.89370671e+00  65707
1.30053708e+00  1.86142692e+00  67561
1.31311722e+00  1.82648437e+00  68505
1.32567386e+00  1.78997956e+00  69943
1.33823709e+00  1.75550431e+00  71097
1.35081404e+00  1.71818069e+00  73021
1.36336710e+00  1.69815278e+00  73317
1.37591851e+00  1.66430746e+00  75799
1.38846886e+00  1.62332564e+00  76021
1.40103508e+00  1.59789978e+00  78753
1.41362499e+00  1.57558249e+00  79291
1.42620380e+00  1.54601769e+00  81129
1.43878365e+00  1.51243685e+00  82441
1.45136676e+00  1.48566470e+00  83949
1.46393054e+00  1.45810257e+00  85123
1.47650160e+00  1.43372563e+00  86929
1.48905317e+00  1.41486191e+00  87789
1.50157422e+00  1.38760789e+00  89623
1.51415169e+00  1.36427337e+00  91341
1.52672825e+00  1.34306985e+00  92845
1.53929259e+00  1.32666308e+00  94087
1.55187897e+00  1.30630541e+00  96333
1.56446583e+00  1.27565416e+00  97249
1.57706299e+00  1.25791862e+00  99501
1.58957931e+00  1.24017135e+00  99283
1.60209822e+00  1.21693492e+00  102537
1.61467281e+00  1.19410383e+00  103477
1.62724590e+00  1.18267895e+00  105751
1.63983060e+00  1.16419748e+00  106869
1.65239053e+00  1.14139167e+00  108697
1.66497941e+00  1.12923983e+00  110577
1.67759186e+00  1.10606225e+00  112555
1.69012693e+00  1.09252972e+00  112593
1.70265657e+00  1.08195387e+00  115573
1.71523965e+00  1.06591538e+00  117283
1.72781170e+00  1.04816559e+00  118581
1.74036775e+00  1.03103435e+00  120625
1.75292822e+00  1.01169847e+00  121935
1.76550077e+00  1.00024065e+00  124441
1.77806655e+00  9.89062214e-01  125517
1.79061685e+00  9.78283725e-01  127357
1.80319130e+00  9.62152145e-01  129895
1.81576667e+00  9.47143524e-01  130701
1.82834882e+00  9.34153701e-01  133921
1.84092616e+00  9.18635484e-01  134187
1.85348688e+00  9.06862277e-01  137125
1.86606484e+00  8.99092439e-01  138457
1.87865316e+00  8.84681898e-01  140937
1.89119496e+00  8.71243246e-01  141367
1.90373200e+00  8.64872525e-01  144381
1.91628265e+00  8.50603212e-01  145549
1.92887019e+00  8.42086463e-01  149139
1.94147113e+00  8.30050821e-01  149641
1.95401615e+00  8.18219085e-01  151825
1.96656467e+00  8.07517720e-01  153453
1.97911394e+00  7.95906107e-01  155887
1.99169126e+00  7.90259766e-01  158121
2.00427242e+00  7.77684852e-01  159841
2.01680965e+00  7.67052802e-01  161175
2.02938830e+00  7.62519390e-01  164677
2.04198511e+00  7.53669532e-01  166057
2.05454796e+00  7.42638313e-01  167703
2.06711836e+00  7.38268004e-01  170269
2.07969511e+00  7.26598385e-01  172257
2.09225395e+00  7.15761974e-01  173653
2.10480687e+00  7.10722709e-01  176619
2.11736141e+00  7.01100090e-01  177565
2.12992867e+00  6.90135767e-01  181285
2.14251355e+00  6.84760176e-01  182547
2.15508810e+00  6.77102047e-01  184993
2.16764964e+00  6.71341172e-01  186777
2.18021605e+00  6.62000202e-01  189073
2.19277933e+00  6.55448063e-01  191491
2.20536226e+00  6.47532571e-01  193845
2.21792610e+00  6.42437255e-01  195181
2.23045086e+00  6.35364259e-01  197319
2.24300426e+00  6.28557783e-01  200233
2.25558515e+00  6.22402395e-01  203037
2.26817911e+00  6.15424408e-01  204871
2.28072810e+00  6.08098892e-01  206221
2.29327836e+00  6.01574191e-01  209529
2.30588483e+00  5.97662973e-01  212545
2.31845781e+00  5.94524621e-01  213207
2.33101744e+00  5.83175206e-01  216577
2.34358615e+00  5.76408834e-01  218193
2.35617487e+00  5.74393501e-01  222151
2.36873531e+00  5.68366011e-01  221641
2.38126928e+00  5.64021214e-01  226173
2.39382442e+00  5.57095224e-01  226981
2.40640315e+00  5.52471046e-01  231903
2.41897369e+00  5.47769069e-01  231493
2.43152780e+00  5.42960982e-01  236041
2.44409951e+00  5.38821155e-01  237231
2.45668123e+00  5.32785086e-01  240925
2.46926597e+00  5.27575373e-01  242769
2.48180449e+00  5.23076040e-01  243757
2.49434968e+00  5.19308461e-01  247983
2.50693092e+00  5.12993172e-01  250273
2.51949990e+00  5.10715374e-01  252373
2.53206429e+00  5.05919509e-01  255447
2.54463258e+00  5.02428925e-01  257089
2.55720831e+00  4.97953269e-01  261237
2.56977318e+00  4.94271545e-01  261667
2.58235084e+00  4.90174879e-01  266889
2.59493145e+00  4.86392115e-01  267049
2.60748365e+00  4.82391929e-01  270577
2.62003465e+00  4.78628884e-01  272643
2.63260290e+00  4.76914494e-01  276205
2.64517352e+00  4.71737952e-01  278169
2.65773098e+00  4.68004390e-01  280819
2.67028961e+00  4.66253972e-01  283629
2.68288103e+00  4.61062876e-01  287737
2.69546174e+00  4.58024767e-01  288229
2.70800318e+00  4.55472133e-01  291519
2.72056522e+00  4.52320307e-01  294697
2.73313137e+00  4.50025500e-01  296817
2.74570300e+00  4.47055824e-01  300739
2.75827075e+00  4.45678902e-01  301921
2.77081913e+00  4.41772140e-01  305457
2.78339728e+00  4.38956635e-01  308839
2.79596890e+00  4.36993568e-01  310641
2.80853577e+00  4.35949138e-01  314485
2.82110956e+00  4.33062468e-01  316113
2.83367567e+00  4.31318138e-01  320275
2.84623635e+00  4.27914564e-01  321109
2.85879560e+00  4.26789529e-01  326121
2.87137384e+00  4.24162824e-01  327727
2.88395424e+00  4.21737332e-01  331821
2.89650734e+00  4.19706263e-01  332497
2.90906470e+00  4.18149299e-01  337353
2.92163864e+00  4.16615129e-01  339559
2.93422073e+00  4.14486144e-01  343309
2.94678582e+00  4.14582499e-01  344757
2.95933993e+00  4.13050666e-01  348703
2.97191229e+00  4.09916707e-01  351261
2.98446722e+00  4.09358970e-01  354061
2.99700494e+00  4.08107283e-01  356115
3.00957150e+00  4.07059340e-01  361669
3.02215198e+00  4.05479147e-01  362893
3.03472327e+00  4.06663882e-01  367101
3.04729714e+00  4.06183453e-01  369439
3.05987607e+00  4.04184760e-01  373257
3.07246035e+00  4.04492419e-01  375949
3.08502144e+00  4.04379077e-01  378043
3.09756793e+00  4.03774843e-01  381117
3.11014614e+00  4.02607864e-01  386449
3.12271465e+00  4.03579871e-01  386397
3.13525824e+00  4.03119366e-01  391315
3.14782739e+00  4.04243664e-01  394305
3.16040709e+00  4.03236226e-01  398077
3.17297079e+00  4.03741363e-01  399919
3.18552003e+00  4.04412614e-01  403113
3.19809287e+00  4.05042651e-01  408229
3.21068427e+00  4.05021667e-01  410313
3.22323954e+00  4.04115811e-01  410275
3.23579434e+00  4.02764619e-01  409302
3.24836542e+00  3.97434673e-01  407782
3.26092816e+00  3.95365891e-01  405898
3.27349649e+00  3.93305668e-01  404322
3.28606028e+00  3.89125816e-01  402628
3.29861616e+00  3.86518355e-01  399792
3.31118450e+00  3.83833009e-01  400264
3.32375655e+00  3.82202535e-01  396336
3.33633648e+00  3.78799899e-01  396964
3.34889912e+00  3.76324715e-01  391834
3.36144277e+00  3.74630227e-01  391704
3.37402431e+00  3.72042333e-01  390736
3.38661496e+00  3.69534686e-01  388266
3.39916129e+00  3.67223114e-01  383920
3.41172359e+00  3.65017904e-01  385612
3.42430345e+00  3.63458567e-01  380790
3.43687077e+00  3.60384491e-01  380950
3.44943689e+00  3.60181757e-01  376536
3.46198984e+00  3.56693826e-01  375850
3.47457272e+00  3.55605677e-01  374580
3.48713261e+00  3.53784011e-01  369724
3.49967202e+00  3.52074860e-01  369454
3.51224656e+00  3.50216571e-01  367290
3.52482123e+00  3.47894727e-01  364912
3.53738716e+00  3.45658524e-01  362736
3.54995350e+00  3.44559514e-01  359926
3.56252724e+00  3.42615947e-01  359118
3.57509150e+00  3.41406775e-01  354340
3.58765458e+00  3.39059594e-01  354730
3.60021544e+00  3.37200723e-01  349482
3.61278183e+00  3.34803013e-01  349990
3.62534903e+00  3.34515091e-01  345150
3.63790727e+00  3.33003615e-01  344170
3.65047701e+00  3.31542692e-01  341434
3.66304737e+00  3.31114525e-01  338850
3.67562082e+00  3.28753419e-01  336604
3.68819285e+00  3.28334157e-01  333960
3.70075384e+00  3.26761934e-01  330760
3.71332149e+00  3.25675818e-01  329190
3.72588720e+00  3.24250615e-01  325372
3.73844410e+00  3.23475276e-01  323614
3.75101563e+00  3.21596544e-01  320874
3.76358999e+00  3.21399965e-01  318076
3.77615563e+00  3.20066800e-01  315366
3.78870489e+00  3.20935341e-01  311662
3.80127594e+00  3.18902973e-01  311028
3.81385667e+00  3.17547047e-01  306496
3.82640443e+00  3.16710983e-01  303694
3.83896447e+00  3.15337678e-01  301908
3.85154021e+00  3.15277274e-01  298156
3.86412982e+00  3.15131944e-01  297204
3.87668142e+00  3.15258304e-01  290380
3.88921657e+00  3.14074468e-01  290634
3.90179372e+00  3.13625900e-01  286594
3.91437624e+00  3.13330092e-01  284398
3.92695018e+00  3.11956577e-01  280884
3.93951066e+00  3.12109753e-01  277246
3.95208275e+00  3.12166744e-01  275466
3.96466521e+00  3.11514976e-01  271528
3.97722344e+00  3.11508386e-01  268048
3.98977586e+00  3.11422640e-01  265458
4.00234608e+00  3.10985536e-01  261892
4.01490524e+00  3.10960337e-01  259134
4.02745444e+00  3.10472344e-01  254926
4.04002216e+00  3.11582545e-01  253314
4.05260811e+00  3.11490930e-01  249346
4.06517472e+00  3.10490915e-01  245680
4.07772201e+00  3.12264650e-01  242442
4.09028980e+00  3.11743694e-01  239386
4.10287367e+00  3.11371804e-01  236544
4.11544764e+00  3.12310715e-01  232294
4.12800893e+00  3.12802447e-01  229044
4.14058557e+00  3.13376202e-01  226300
4.15316944e+00  3.13988621e-01  221938
4.16570849e+00  3.14544294e-01  218262
4.17824518e+00  3.14024510e-01  214594
4.19083460e+00  3.14915174e-01  212892
4.20340609e+00  3.16888131e-01  207190
4.21594547e+00  3.16915334e-01  204354
4.22851159e+00  3.18583997e-01  201232
4.24107578e+00  3.17414601e-01  196600
4.25364150e+00  3.19466118e-01  194238
4.26621340e+00  3.20229435e-01  189526
4.27880024e+00  3.21165525e-01  186828
4.29137880e+00  3.21513901e-01  182296
4.30391579e+00  3.22757370e-01  177748
4.31648067e+00  3.24134219e-01  175806
4.32906096e+00  3.24929149e-01  170470
4.34163434e+00  3.25756622e-01  167646
4.35419826e+00  3.25288870e-01  163120
4.36675348e+00  3.25606704e-01  158982
4.37930905e+00  3.28095502e-01  155878
4.39187628e+00  3.28029766e-01  151030
4.40443446e+00  3.33043112e-01  147948
4.41699700e+00  3.29650697e-01  143248
4.42958745e+00  3.32709074e-01  140124
4.44215164e+00  3.32419965e-01  135202
4.45467624e+00  3.32783256e-01  130662
4.46725585e+00  3.32530097e-01  128578
4.47985758e+00  3.30940617e-01  122566
4.49240168e+00  3.33039650e-01  119304
4.50496214e+00  3.32943923e-01  114700
4.51751987e+00  3.29603105e-01  110592
4.53007553e+00  3.30902968e-01  106510
4.54260782e+00  3.27925016e-01  101716
4.55517946e+00  3.24107871e-01  98715
4.56779661e+00  3.24047286e-01  94615
4.58034002e+00  3.23273901e-01  90513
4.59290715e+00  3.24201422e-01  88351
4.60550746e+00  3.23636515e-01  84555
4.61806652e+00  3.19964593e-01  81709
4.63061348e+00  3.20231538e-01  78724
4.64316981e+00  3.19448090e-01  76233
4.65575170e+00  3.20972162e-01  73561
4.66831088e+00  3.20694585e-01  70830
4.68083874e+00  3.20362229e-01  68230
4.69341420e+00  3.19729913e-01  66498
4.70600658e+00  3.19865727e-01  63586
4.71857979e+00  3.22452919e-01  61774
4.73110775e+00  3.22504662e-01  58794
4.74365157e+00  3.22647529e-01  57547
4.75628181e+00  3.27111663e-01  55350
4.76885619e+00  3.27097296e-01  53023
4.78138516e+00  3.28197283e-01  51099
4.79397628e+00  3.25499910e-01  49555
4.80660710e+00  3.28384217e-01  47659
4.81914615e+00  3.34097615e-01  45291
4.83166160e+00  3.32273180e-01  43999
4.84428771e+00  3.29351727e-01  42483
4.85686012e+00  3.35220202e-01  40327
4.86935554e+00  3.35714161e-01  38827
4.88194043e+00  3.33922063e-01  37683
4.89459796e+00  3.36098077e-01  36055
4.90713824e+00  3.41166247e-01  34098
4.91960008e+00  3.38971636e-01  32779
4.93221847e+00  3.45144312e-01  31992
4.94482861e+00  3.44760230e-01  29959
4.95732710e+00  3.47992602e-01  28828
4.96986863e+00  3.52391544e-01  27615
4.98248566e+00  3.52966002e-01  26488
4.99511075e+00  3.55380377e-01  25203
5.00760758e+00  3.61494377e-01  23656
5.02010091e+00  3.62035851e-01  22887
5.03277631e+00  3.65276937e-01  21952
5.04539390e+00  3.69002524e-01  20500
5.05782424e+00  3.75100093e-01  19323
5.07038990e+00  3.74828776e-01  18814
5.08310603e+00  3.81368929e-01  17688
5.09566720e+00  3.84272673e-01  16504
5.10805545e+00  3.94000384e-01  15444
5.12067144e+00  3.86129682e-01  15151
5.13344763e+00  3.90473525e-01  14032
5.14589503e+00  4.03970845e-01  12792
5.15822505e+00  4.07923139e-01  12256
5.17095099e+00  4.11380852e-01  11844
5.18370039e+00  4.17832568e-01  10780
5.19611864e+00  4.22750371e-01  9868
5.20859432e+00  4.33622426e-01  9486
5.22134900e+00  4.22981062e-01  8824
5.23386567e+00  4.36787124e-01  7896
5.24601709e+00  4.46091771e-01  7228
5.25879506e+00  4.49552217e-01  7332
5.27182115e+00  4.58697549e-01  6292
5.28405957e+00  4.62175903e-01  5524
5.29607902e+00  4.73923497e-01  5172
5.30908192e+00  4.82297298e-01  5188
5.32236057e+00  4.87600960e-01  4386
5.33439029e+00  4.93793350e-01  3520
5.34618180e+00  5.05049406e-01  3516
5.35946353e+00  5.03952975e-01  3388
5.37293386e+00  5.10688639e-01  2800
5.38439671e+00  5.21756814e-01  1932
5.39592935e+00  5.62504373e-01  2236
5.40978388e+00  5.44273160e-01  2013
5.42364053e+00  5.52535591e-01  1576
5.43419581e+00  6.30980399e-01  846
5.44557289e+00  5.91056070e-01  1228
5.45989569e+00  6.55141831e-01  964
5.47413058e+00  6.31340983e-01  717
5.48497641e+00  6.75393279e-01  304
5.49574664e+00  6.54528651e-01  444
5.51008628e+00  5.99935022e-01  292
5.52439869e+00  5.78477302e-01  172
5.53578558e+00  8.47103032e-01  51
5.54566396e+00  6.42363551e-01  52
5.55931162e+00  8.94376491e-01  12
5.57199165e+00  4.87037446e-01  1
