# z=4.0137 a=0.199452 mass=0.9361609786
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
1.60209822e+00  6.75430916e+07  102537
1.61467281e+00  6.68394563e+07  103477
1.62724590e+00  6.61364595e+07  105751
1.63983060e+00  6.54322208e+07  106869
1.65239053e+00  6.47316143e+07  108697
1.66497941e+00  6.40271977e+07  110577
1.67759186e+00  6.33239722e+07  112555
1.69012693e+00  6.26246297e+07  112593
1.70265657e+00  6.19272017e+07  115573
1.71523965e+00  6.12262150e+07  117283
1.72781170e+00  6.05276526e+07  118581
1.74036775e+00  5.98312066e+07  120625
1.75292822e+00  5.91349846e+07  121935
1.76550077e+00  5.84397086e+07  124441
1.77806655e+00  5.77448855e+07  125517
1.79061685e+00  5.70541555e+07  127357
1.80319130e+00  5.63625653e+07  129895
1.81576667e+00  5.56712975e+07  130701
1.82834882e+00  5.49836857e+07  133921
1.84092616e+00  5.42960544e+07  134187
1.85348688e+00  5.36123254e+07  137125
1.86606484e+00  5.29286211e+07  138457
1.87865316e+00  5.22466698e+07  140937
1.89119496e+00  5.15699345e+07  141367
1.90373200e+00  5.08949393e+07  144381
1.91628265e+00  5.02216186e+07  145549
1.92887019e+00  4.95485334e+07  149139
1.94147113e+00  4.88771537e+07  149641
1.95401615e+00  4.82109973e+07  151825
1.96656467e+00  4.75481819e+07  153453
1.97911394e+00  4.68865819e+07  155887
1.99169126e+00  4.62273602e+07  158121
2.00427242e+00  4.55703343e+07  159841
2.01680965e+00  4.49189022e+07  161175
2.02938830e+00  4.42666575e+07  164677
2.04198511e+00  4.36188600e+07  166057
2.05454796e+00  4.29735167e+07  167703
2.06711836e+00  4.23333867e+07  170269
2.07969511e+00  4.16947570e+07  172257
2.09225395e+00  4.10601396e+07  173653
2.10480687e+00  4.04302560e+07  176619
2.11736141e+00  3.98036329e+07  177565
2.12992867e+00  3.91794403e+07  181285
2.14251355e+00  3.85565483e+07  182547
2.15508810e+00  3.79413314e+07  184993
2.16764964e+00  3.73284172e+07  186777
2.18021605e+00  3.67181476e+07  189073
2.19277933e+00  3.61130926e+07  191491
2.20536226e+00  3.55114426e+07  193845
2.21792610e+00  3.49147820e+07  195181
2.23045086e+00  3.43229727e+07  197319
2.24300426e+00  3.37342079e+07  200233
2.25558515e+00  3.31491580e+07  203037
2.26817911e+00  3.25662131e+07  204871
2.28072810e+00  3.19922531e+07  206221
2.29327836e+00  3.14193411e+07  209529
2.30588483e+00  3.08507813e+07  212545
2.31845781e+00  3.02873326e+07  213207
2.33101744e+00  2.97289171e+07  216577
2.34358615e+00  2.91744468e+07  218193
2.35617487e+00  2.86243257e+07  222151
2.36873531e+00  2.80803123e+07  221641
2.38126928e+00  2.75412691e+07  226173
2.39382442e+00  2.70070340e+07  226981
2.40640315e+00  2.64762085e+07  231903
2.41897369e+00  2.59494108e+07  231493
2.43152780e+00  2.54297798e+07  236041
2.44409951e+00  2.49143388e+07  237231
2.45668123e+00  2.44026155e+07  240925
2.46926597e+00  2.38968431e+07  242769
2.48180449e+00  2.33956623e+07  243757
2.49434968e+00  2.29041574e+07  247983
2.50693092e+00  2.24098568e+07  250273
2.51949990e+00  2.19266669e+07  252373
2.53206429e+00  2.14472656e+07  255447
2.54463258e+00  2.09723949e+07  257089
2.55720831e+00  2.05026972e+07  261237
2.56977318e+00  2.00363096e+07  261667
2.58235084e+00  1.95801598e+07  266889
2.59493145e+00  1.91254848e+07  267049
2.60748365e+00  1.86787982e+07  270577
2.62003465e+00  1.82359286e+07  272643
2.63260290e+00  1.78002286e+07  276205
2.64517352e+00  1.73691694e+07  278169
2.65773098e+00  1.69418391e+07  280819
2.67028961e+00  1.65217649e+07  283629
2.68288103e+00  1.61086378e+07  287737
2.69546174e+00  1.56981104e+07  288229
2.70800318e+00  1.52951431e+07  291519
2.72056522e+00  1.48975083e+07  294697
2.73313137e+00  1.45067891e+07  296817
2.74570300e+00  1.41203046e+07  300739
2.75827075e+00  1.37369124e+07  301921
2.77081913e+00  1.33664280e+07  305457
2.78339728e+00  1.29961102e+07  308839
2.79596890e+00  1.26316386e+07  310641
2.80853577e+00  1.22751142e+07  314485
2.82110956e+00  1.19240197e+07  316113
2.83367567e+00  1.15779550e+07  320275
2.84623635e+00  1.12381723e+07  321109
2.85879560e+00  1.09067325e+07  326121
2.87137384e+00  1.05763654e+07  327727
2.88395424e+00  1.02566977e+07  331821
2.89650734e+00  9.93818085e+06  332497
2.90906470e+00  9.62996457e+06  337353
2.92163864e+00  9.32784681e+06  339559
2.93422073e+00  9.02899552e+06  343309
2.94678582e+00  8.73767168e+06  344757
2.95933993e+00  8.45052728e+06  348703
2.97191229e+00  8.17451078e+06  351261
2.98446722e+00  7.89982416e+06  354061
2.99700494e+00  7.63410324e+06  356115
3.00957150e+00  7.37649902e+06  361669
3.02215198e+00  7.12069887e+06  362893
3.03472327e+00  6.87028820e+06  367101
3.04729714e+00  6.63099970e+06  369439
3.05987607e+00  6.39463939e+06  373257
3.07246035e+00  6.16814712e+06  375949
3.08502144e+00  5.94431332e+06  378043
3.09756793e+00  5.73029485e+06  381117
3.11014614e+00  5.52043945e+06  386449
3.12271465e+00  5.31874734e+06  386397
3.13525824e+00  5.12475827e+06  391315
3.14782739e+00  4.93385361e+06  394305
3.16040709e+00  4.75527932e+06  398077
3.17297079e+00  4.57765314e+06  399919
3.18552003e+00  4.41179605e+06  403113
3.19809287e+00  4.25041885e+06  408229
3.21068427e+00  4.09446567e+06  410313
3.22323954e+00  3.95374563e+06  410275
3.23579434e+00  3.81713807e+06  409302
3.24836542e+00  3.68780540e+06  407782
3.26092816e+00  3.56147004e+06  405898
3.27349649e+00  3.44269954e+06  404322
3.28606028e+00  3.33129625e+06  402628
3.29861616e+00  3.22316952e+06  399792
3.31118450e+00  3.12364339e+06  400264
3.32375655e+00  3.02537497e+06  396336
3.33633648e+00  2.93777786e+06  396964
3.34889912e+00  2.85246787e+06  391834
3.36144277e+00  2.77266781e+06  391704
3.37402431e+00  2.70201379e+06  390736
3.38661496e+00  2.63459593e+06  388266
3.39916129e+00  2.57606609e+06  383920
3.41172359e+00  2.51766748e+06  385612
3.42430345e+00  2.46616327e+06  380790
3.43687077e+00  2.42673673e+06  380950
3.44943689e+00  2.38816905e+06  376536
3.46198984e+00  2.35417929e+06  375850
3.47457272e+00  2.32825242e+06  374580
3.48713261e+00  2.30712007e+06  369724
3.49967202e+00  2.29358610e+06  369454
3.51224656e+00  2.28224665e+06  367290
3.52482123e+00  2.28015935e+06  364912
3.53738716e+00  2.28068938e+06  362736
3.54995350e+00  2.29075947e+06  359926
3.56252724e+00  2.30532760e+06  359118
3.57509150e+00  2.32231391e+06  354340
3.58765458e+00  2.34930131e+06  354730
3.60021544e+00  2.37879217e+06  349482
3.61278183e+00  2.41688097e+06  349990
3.62534903e+00  2.46044493e+06  345150
3.63790727e+00  2.50649757e+06  344170
3.65047701e+00  2.56014786e+06  341434
3.66304737e+00  2.62077735e+06  338850
3.67562082e+00  2.68870419e+06  336604
3.68819285e+00  2.75878110e+06  333960
3.70075384e+00  2.83451336e+06  330760
3.71332149e+00  2.92136613e+06  329190
3.72588720e+00  3.00646603e+06  325372
3.73844410e+00  3.10428823e+06  323614
3.75101563e+00  3.20133640e+06  320874
3.76358999e+00  3.31074391e+06  318076
3.77615563e+00  3.41932158e+06  315366
3.78870489e+00  3.53990782e+06  311662
3.80127594e+00  3.66577139e+06  311028
3.81385667e+00  3.79171935e+06  306496
3.82640443e+00  3.93154584e+06  303694
3.83896447e+00  4.06835832e+06  301908
3.85154021e+00  4.22049605e+06  298156
3.86412982e+00  4.36912932e+06  297204
3.87668142e+00  4.53255134e+06  290380
3.88921657e+00  4.69678897e+06  290634
3.90179372e+00  4.86662594e+06  286594
3.91437624e+00  5.04606669e+06  284398
3.92695018e+00  5.22910852e+06  280884
3.93951066e+00  5.41896287e+06  277246
3.95208275e+00  5.61568654e+06  275466
3.96466521e+00  5.81549800e+06  271528
3.97722344e+00  6.02477003e+06  268048
3.98977586e+00  6.23824188e+06  265458
4.00234608e+00  6.45686092e+06  261892
4.01490524e+00  6.68604392e+06  259134
4.02745444e+00  6.91762217e+06  254926
4.04002216e+00  7.15830158e+06  253314
4.05260811e+00  7.40203061e+06  249346
4.06517472e+00  7.65483660e+06  245680
4.07772201e+00  7.91334580e+06  242442
4.09028980e+00  8.17449730e+06  239386
4.10287367e+00  8.45447170e+06  236544
4.11544764e+00  8.72478560e+06  232294
4.12800893e+00  9.01238192e+06  229044
4.14058557e+00  9.30403210e+06  226300
4.15316944e+00  9.60068638e+06  221938
4.16570849e+00  9.91015132e+06  218262
4.17824518e+00  1.02148481e+07  214594
4.19083460e+00  1.05401112e+07  212892
4.20340609e+00  1.08625309e+07  207190
4.21594547e+00  1.11941758e+07  204354
4.22851159e+00  1.15354972e+07  201232
4.24107578e+00  1.18791342e+07  196600
4.25364150e+00  1.22406268e+07  194238
4.26621340e+00  1.25973411e+07  189526
4.27880024e+00  1.29700312e+07  186828
4.29137880e+00  1.33463976e+07  182296
4.30391579e+00  1.37285384e+07  177748
4.31648067e+00  1.41242093e+07  175806
4.32906096e+00  1.45213768e+07  170470
4.34163434e+00  1.49353540e+07  167646
4.35419826e+00  1.53485049e+07  163120
4.36675348e+00  1.57729335e+07  158982
4.37930905e+00  1.62107689e+07  155878
4.39187628e+00  1.66443865e+07  151030
4.40443446e+00  1.71035354e+07  147948
4.41699700e+00  1.75579560e+07  143248
4.42958745e+00  1.80319714e+07  140124
4.44215164e+00  1.85079017e+07  135202
4.45467624e+00  1.89946767e+07  130662
4.46725585e+00  1.94953992e+07  128578
4.47985758e+00  2.00020984e+07  122566
4.49240168e+00  2.05243819e+07  119304
4.50496214e+00  2.10506615e+07  114700
4.51751987e+00  2.15933553e+07  110592
4.53007553e+00  2.21459144e+07  106510
4.54260782e+00  2.27082910e+07  101716
4.55517946e+00  2.32895284e+07  98715
4.56779661e+00  2.38840348e+07  94615
4.58034002e+00  2.44896062e+07  90513
4.59290715e+00  2.51150366e+07  88351
4.60550746e+00  2.57521906e+07  84555
4.61806652e+00  2.64029032e+07  81709
4.63061348e+00  2.70696132e+07  78724
4.64316981e+00  2.77507464e+07  76233
4.65575170e+00  2.84509320e+07  73561
4.66831088e+00  2.91648612e+07  70830
4.68083874e+00  2.98955783e+07  68230
4.69341420e+00  3.06430090e+07  66498
4.70600658e+00  3.14107506e+07  63586
4.71857979e+00  3.21973159e+07  61774
4.73110775e+00  3.29971811e+07  58794
4.74365157e+00  3.38164029e+07  57547
4.75628181e+00  3.46633835e+07  55350
4.76885619e+00  3.55263191e+07  53023
4.78138516e+00  3.64045065e+07  51099
4.79397628e+00  3.73112297e+07  49555
4.80660710e+00  3.82404276e+07  47659
4.81914615e+00  3.91859279e+07  45291
4.83166160e+00  4.01531647e+07  43999
4.84428771e+00  4.11521354e+07  42483
4.85686012e+00  4.21710969e+07  40327
4.86935554e+00  4.32099378e+07  38827
4.88194043e+00  4.42802986e+07  37683
4.89459796e+00  4.53843809e+07  36055
4.90713824e+00  4.65058819e+07  34098
4.91960008e+00  4.76484667e+07  32779
4.93221847e+00  4.88336104e+07  31992
4.94482861e+00  5.00454708e+07  29959
4.95732710e+00  5.12822860e+07  28828
4.96986863e+00  5.25513819e+07  27615
4.98248566e+00  5.38592605e+07  26488
4.99511075e+00  5.52051186e+07  25203
5.00760758e+00  5.65708404e+07  23656
5.02010091e+00  5.79692648e+07  22887
5.03277631e+00  5.94253471e+07  21952
5.04539390e+00  6.09124522e+07  20500
5.05782424e+00  6.24202740e+07  19323
5.07038990e+00  6.39760910e+07  18814
5.08310603e+00  6.55991658e+07  17688
5.09566720e+00  6.72425673e+07  16504
5.10805545e+00  6.89067915e+07  15444
5.12067144e+00  7.06429072e+07  15151
5.13344763e+00  7.24518364e+07  14032
5.14589503e+00  7.42642509e+07  12792
5.15822505e+00  7.61036556e+07  12256
5.17095099e+00  7.80524500e+07  11844
5.18370039e+00  8.00618434e+07  10780
5.19611864e+00  8.20729106e+07  9868
5.20859432e+00  8.41425114e+07  9486
5.22134900e+00  8.63208967e+07  8824
5.23386567e+00  8.85189201e+07  7896
5.24601709e+00  9.07146257e+07  7228
5.25879506e+00  9.30738016e+07  7332
5.27182115e+00  9.55567042e+07  6292
5.28405957e+00  9.79595648e+07  5524
5.29607902e+00  1.00379955e+08  5172
5.30908192e+00  1.03063324e+08  5188
5.32236057e+00  1.05892237e+08  4386
5.33439029e+00  1.08536861e+08  3520
5.34618180e+00  1.11188317e+08  3516
5.35946353e+00  1.14256199e+08  3388
5.37293386e+00  1.17470175e+08  2800
5.38439671e+00  1.20292726e+08  1932
5.39592935e+00  1.23194155e+08  2236
5.40978388e+00  1.26782468e+08  2013
5.42364053e+00  1.30488418e+08  1576
5.43419581e+00  1.33402630e+08  846
5.44557289e+00  1.36608811e+08  1228
5.45989569e+00  1.40773660e+08  964
5.47413058e+00  1.45051162e+08  717
5.48497641e+00  1.48406649e+08  304
5.49574664e+00  1.51826424e+08  444
5.51008628e+00  1.56512902e+08  292
5.52439869e+00  1.61350456e+08  172
5.53578558e+00  1.65312122e+08  51
5.54566396e+00  1.68846173e+08  52
5.55931162e+00  1.73858569e+08  12
5.57199165e+00  1.78659484e+08  1
