# z=2.5011 a=0.285627 mass=0.9301274882
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
6.84740075e-01  3.09310321e+01  18339
6.97295639e-01  2.99981629e+01  19573
7.09882323e-01  2.91182221e+01  19941
7.22383387e-01  2.74847427e+01  20629
7.34953418e-01  2.69965510e+01  21655
7.47529559e-01  2.63293231e+01  22113
7.60130806e-01  2.62324581e+01  23185
7.72707972e-01  2.49225694e+01  23667
7.85228036e-01  2.43527567e+01  24385
7.97852900e-01  2.37805712e+01  25749
8.10414649e-01  2.30782568e+01  25675
8.22983296e-01  2.25420043e+01  27409
8.35562854e-01  2.19823531e+01  27405
8.48080130e-01  2.11030091e+01  28717
8.60685138e-01  2.10860839e+01  29595
8.73271712e-01  2.03682202e+01  30301
8.85799237e-01  2.00662813e+01  31101
8.98326884e-01  1.94274073e+01  32023
9.10882829e-01  1.90120272e+01  32977
9.23526894e-01  1.86905324e+01  34449
9.36128848e-01  1.82567996e+01  34549
9.48697049e-01  1.78491660e+01  36111
9.61271227e-01  1.75448631e+01  36541
9.73803852e-01  1.72574651e+01  37717
9.86339420e-01  1.65662848e+01  38619
9.98901349e-01  1.62982935e+01  39661
1.01143181e+00  1.60848809e+01  40545
1.02398480e+00  1.58350125e+01  41815
1.03662522e+00  1.53844890e+01  43125
1.04921793e+00  1.52477628e+01  43681
1.06175146e+00  1.49213281e+01  44629
1.07431471e+00  1.46725749e+01  46227
1.08691591e+00  1.43502720e+01  46909
1.09948613e+00  1.41028818e+01  48237
1.11198749e+00  1.38112611e+01  48583
1.12457094e+00  1.35631042e+01  50997
1.13720231e+00  1.34160459e+01  51397
1.14976092e+00  1.32164789e+01  52489
1.16231004e+00  1.29468594e+01  53787
1.17487890e+00  1.27420749e+01  54913
1.18743524e+00  1.25174330e+01  55977
1.19999439e+00  1.22145157e+01  57415
1.21253582e+00  1.20614229e+01  58105
1.22509392e+00  1.18699869e+01  60033
1.23769555e+00  1.17583598e+01  60949
1.25026211e+00  1.15325880e+01  62235
1.26280549e+00  1.13368826e+01  63229
1.27540071e+00  1.12341402e+01  65133
1.28797156e+00  1.10116003e+01  65707
1.30053708e+00  1.08372018e+01  67561
1.31311722e+00  1.06988200e+01  68505
1.32567386e+00  1.05820140e+01  69943
1.33823709e+00  1.03951831e+01  71097
1.35081404e+00  1.01970369e+01  73021
1.36336710e+00  1.01660845e+01  73317
1.37591851e+00  9.96780306e+00  75799
1.38846886e+00  9.85860833e+00  76021
1.40103508e+00  9.71829776e+00  78753
1.41362499e+00  9.64589580e+00  79291
1.42620380e+00  9.51193910e+00  81129
1.43878365e+00  9.40619225e+00  82441
1.45136676e+00  9.24761098e+00  83949
1.46393054e+00  9.10062911e+00  85123
1.47650160e+00  9.05113615e+00  86929
1.48905317e+00  8.88194498e+00  87789
1.50157422e+00  8.78202277e+00  89623
1.51415169e+00  8.70787527e+00  91341
1.52672825e+00  8.56324303e+00  92845
1.53929259e+00  8.52212943e+00  94087
1.55187897e+00  8.38750116e+00  96333
1.56446583e+00  8.27227517e+00  97249
1.57706299e+00  8.20253881e+00  99501
1.58957931e+00  8.09357611e+00  99283
1.60209822e+00  8.00094264e+00  102537
1.61467281e+00  7.92582053e+00  103477
1.62724590e+00  7.84648005e+00  105751
1.63983060e+00  7.76983347e+00  106869
1.65239053e+00  7.67440544e+00  108697
1.66497941e+00  7.63775661e+00  110577
1.67759186e+00  7.49460094e+00  112555
1.69012693e+00  7.47732185e+00  112593
1.70265657e+00  7.36312687e+00  115573
1.71523965e+00  7.27727800e+00  117283
1.72781170e+00  7.23529947e+00  118581
1.74036775e+00  7.14719542e+00  120625
1.75292822e+00  7.07262312e+00  121935
1.76550077e+00  7.01972043e+00  124441
1.77806655e+00  6.92374339e+00  125517
1.79061685e+00  6.87081491e+00  127357
1.80319130e+00  6.79945330e+00  129895
1.81576667e+00  6.75231645e+00  130701
1.82834882e+00  6.69457572e+00  133921
1.84092616e+00  6.62267287e+00  134187
1.85348688e+00  6.52786537e+00  137125
1.86606484e+00  6.51407011e+00  138457
1.87865316e+00  6.45345660e+00  140937
1.89119496e+00  6.37578864e+00  141367
1.90373200e+00  6.31589294e+00  144381
1.91628265e+00  6.25043093e+00  145549
1.92887019e+00  6.21191298e+00  149139
1.94147113e+00  6.20638294e+00  149641
1.95401615e+00  6.08427203e+00  151825
1.96656467e+00  6.01663814e+00  153453
1.97911394e+00  5.99659374e+00  155887
1.99169126e+00  5.97018996e+00  158121
2.00427242e+00  5.93853758e+00  159841
2.01680965e+00  5.87197988e+00  161175
2.02938830e+00  5.82441417e+00  164677
2.04198511e+00  5.78222759e+00  166057
2.05454796e+00  5.73086932e+00  167703
2.06711836e+00  5.66204226e+00  170269
2.07969511e+00  5.60518045e+00  172257
2.09225395e+00  5.59162735e+00  173653
2.10480687e+00  5.55272749e+00  176619
2.11736141e+00  5.50547458e+00  177565
2.12992867e+00  5.46558910e+00  181285
2.14251355e+00  5.42081939e+00  182547
2.15508810e+00  5.39322997e+00  184993
2.16764964e+00  5.34397574e+00  186777
2.18021605e+00  5.32483399e+00  189073
2.19277933e+00  5.26426555e+00  191491
2.20536226e+00  5.24513978e+00  193845
2.21792610e+00  5.19068756e+00  195181
2.23045086e+00  5.17372924e+00  197319
2.24300426e+00  5.12309026e+00  200233
2.25558515e+00  5.10749265e+00  203037
2.26817911e+00  5.07480517e+00  204871
2.28072810e+00  5.04156412e+00  206221
2.29327836e+00  5.03129221e+00  209529
2.30588483e+00  4.96778681e+00  212545
2.31845781e+00  4.93530556e+00  213207
2.33101744e+00  4.90262435e+00  216577
2.34358615e+00  4.86900858e+00  218193
2.35617487e+00  4.84338003e+00  222151
2.36873531e+00  4.81082487e+00  221641
2.38126928e+00  4.80291458e+00  226173
2.39382442e+00  4.74708659e+00  226981
2.40640315e+00  4.73057774e+00  231903
2.41897369e+00  4.70599962e+00  231493
2.43152780e+00  4.67140986e+00  236041
2.44409951e+00  4.65664060e+00  237231
2.45668123e+00  4.64470238e+00  240925
2.46926597e+00  4.59973887e+00  242769
2.48180449e+00  4.55327538e+00  243757
2.49434968e+00  4.54736938e+00  247983
2.50693092e+00  4.53980443e+00  250273
2.51949990e+00  4.51839002e+00  252373
2.53206429e+00  4.48523303e+00  255447
2.54463258e+00  4.46098501e+00  257089
2.55720831e+00  4.43043967e+00  261237
2.56977318e+00  4.40430560e+00  261667
2.58235084e+00  4.38627587e+00  266889
2.59493145e+00  4.38337159e+00  267049
2.60748365e+00  4.36197293e+00  270577
2.62003465e+00  4.34058357e+00  272643
2.63260290e+00  4.32796615e+00  276205
2.64517352e+00  4.29712796e+00  278169
2.65773098e+00  4.29668908e+00  280819
2.67028961e+00  4.27655926e+00  283629
2.68288103e+00  4.25930618e+00  287737
2.69546174e+00  4.24180639e+00  288229
2.70800318e+00  4.22075613e+00  291519
2.72056522e+00  4.20110004e+00  294697
2.73313137e+00  4.20160379e+00  296817
2.74570300e+00  4.18365499e+00  300739
2.75827075e+00  4.17814992e+00  301921
2.77081913e+00  4.17005246e+00  305457
2.78339728e+00  4.14428952e+00  308839
2.79596890e+00  4.12445959e+00  310641
2.80853577e+00  4.11935050e+00  314485
2.82110956e+00  4.11050724e+00  316113
2.83367567e+00  4.10306717e+00  320275
2.84623635e+00  4.08348921e+00  321109
2.85879560e+00  4.06635908e+00  326121
2.87137384e+00  4.07301099e+00  327727
2.88395424e+00  4.07347360e+00  331821
2.89650734e+00  4.06335193e+00  332497
2.90906470e+00  4.05340377e+00  337353
2.92163864e+00  4.05956893e+00  339559
2.93422073e+00  4.04378995e+00  343309
2.94678582e+00  4.04068376e+00  344757
2.95933993e+00  4.04827041e+00  348703
2.97191229e+00  4.02985713e+00  351261
2.98446722e+00  4.03228235e+00  354061
2.99700494e+00  4.02651467e+00  356115
3.00957150e+00  4.03131764e+00  361669
3.02215198e+00  4.03206589e+00  362893
3.03472327e+00  4.03350123e+00  367101
3.04729714e+00  4.03764193e+00  369439
3.05987607e+00  4.02199353e+00  373257
3.07246035e+00  4.04656457e+00  375949
3.08502144e+00  4.03845049e+00  378043
3.09756793e+00  4.04991706e+00  381117
3.11014614e+00  4.05608429e+00  386449
3.12271465e+00  4.05714090e+00  386397
3.13525824e+00  4.07765708e+00  391315
3.14782739e+00  4.08103265e+00  394305
3.16040709e+00  4.08890017e+00  398077
3.17297079e+00  4.09973810e+00  399919
3.18552003e+00  4.12553223e+00  403113
3.19809287e+00  4.12506715e+00  408229
3.21068427e+00  4.13790223e+00  410313
3.22323954e+00  4.12746840e+00  410275
3.23579434e+00  4.12627674e+00  409302
3.24836542e+00  4.10980477e+00  407782
3.26092816e+00  4.08271557e+00  405898
3.27349649e+00  4.09698754e+00  404322
3.28606028e+00  4.08109761e+00  402628
3.29861616e+00  4.06937559e+00  399792
3.31118450e+00  4.04707424e+00  400264
3.32375655e+00  4.02490812e+00  396336
3.33633648e+00  4.02327725e+00  396964
3.34889912e+00  4.00788767e+00  391834
3.36144277e+00  4.01222605e+00  391704
3.37402431e+00  3.99302172e+00  390736
3.38661496e+00  3.98681197e+00  388266
3.39916129e+00  3.96549596e+00  383920
3.41172359e+00  3.95488867e+00  385612
3.42430345e+00  3.96799038e+00  380790
3.43687077e+00  3.94508417e+00  380950
3.44943689e+00  3.94272222e+00  376536
3.46198984e+00  3.91445559e+00  375850
3.47457272e+00  3.93166487e+00  374580
3.48713261e+00  3.91704751e+00  369724
3.49967202e+00  3.90137904e+00  369454
3.51224656e+00  3.89130685e+00  367290
3.52482123e+00  3.89276937e+00  364912
3.53738716e+00  3.89065775e+00  362736
3.54995350e+00  3.88667265e+00  359926
3.56252724e+00  3.87515303e+00  359118
3.57509150e+00  3.86195874e+00  354340
3.58765458e+00  3.87368651e+00  354730
3.60021544e+00  3.85478836e+00  349482
3.61278183e+00  3.85434174e+00  349990
3.62534903e+00  3.86113472e+00  345150
3.63790727e+00  3.84824006e+00  344170
3.65047701e+00  3.83221965e+00  341434
3.66304737e+00  3.84636506e+00  338850
3.67562082e+00  3.83458588e+00  336604
3.68819285e+00  3.82509608e+00  333960
3.70075384e+00  3.82929046e+00  330760
3.71332149e+00  3.82798736e+00  329190
3.72588720e+00  3.83571620e+00  325372
3.73844410e+00  3.82995119e+00  323614
3.75101563e+00  3.83100734e+00  320874
3.76358999e+00  3.83516358e+00  318076
3.77615563e+00  3.83152860e+00  315366
3.78870489e+00  3.84098171e+00  311662
3.80127594e+00  3.82889055e+00  311028
3.81385667e+00  3.82692518e+00  306496
3.82640443e+00  3.83638067e+00  303694
3.83896447e+00  3.85744617e+00  301908
3.85154021e+00  3.82936934e+00  298156
3.86412982e+00  3.85194451e+00  297204
3.87668142e+00  3.84128449e+00  290380
3.88921657e+00  3.85371974e+00  290634
3.90179372e+00  3.85913130e+00  286594
3.91437624e+00  3.85910703e+00  284398
3.92695018e+00  3.87318634e+00  280884
3.93951066e+00  3.87123684e+00  277246
3.95208275e+00  3.87899277e+00  275466
3.96466521e+00  3.89319918e+00  271528
3.97722344e+00  3.87813049e+00  268048
3.98977586e+00  3.89703267e+00  265458
4.00234608e+00  3.92060951e+00  261892
4.01490524e+00  3.93046713e+00  259134
4.02745444e+00  3.92366125e+00  254926
4.04002216e+00  3.93337012e+00  253314
4.05260811e+00  3.94793871e+00  249346
4.06517472e+00  3.97025261e+00  245680
4.07772201e+00  3.97834277e+00  242442
4.09028980e+00  3.99322345e+00  239386
4.10287367e+00  3.99475521e+00  236544
4.11544764e+00  4.02344198e+00  232294
4.12800893e+00  4.03045193e+00  229044
4.14058557e+00  4.03587476e+00  226300
4.15316944e+00  4.05472545e+00  221938
4.16570849e+00  4.07317818e+00  218262
4.17824518e+00  4.08189631e+00  214594
4.19083460e+00  4.10493861e+00  212892
4.20340609e+00  4.13191062e+00  207190
4.21594547e+00  4.14542239e+00  204354
4.22851159e+00  4.17377261e+00  201232
4.24107578e+00  4.18034937e+00  196600
4.25364150e+00  4.21494212e+00  194238
4.26621340e+00  4.22446608e+00  189526
4.27880024e+00  4.25157469e+00  186828
4.29137880e+00  4.25577639e+00  182296
4.30391579e+00  4.29375257e+00  177748
4.31648067e+00  4.31821270e+00  175806
4.32906096e+00  4.33018081e+00  170470
4.34163434e+00  4.37095312e+00  167646
4.35419826e+00  4.36965762e+00  163120
4.36675348e+00  4.42122523e+00  158982
4.37930905e+00  4.41342618e+00  155878
4.39187628e+00  4.42165552e+00  151030
4.40443446e+00  4.48502762e+00  147948
4.41699700e+00  4.48231004e+00  143248
4.42958745e+00  4.51135712e+00  140124
4.44215164e+00  4.51114996e+00  135202
4.45467624e+00  4.51818213e+00  130662
4.46725585e+00  4.55111800e+00  128578
4.47985758e+00  4.55978932e+00  122566
4.49240168e+00  4.58880900e+00  119304
4.50496214e+00  4.57110306e+00  114700
4.51751987e+00  4.53594215e+00  110592
4.53007553e+00  4.55542886e+00  106510
4.54260782e+00  4.51738802e+00  101716
4.55517946e+00  4.52878459e+00  98715
4.56779661e+00  4.51840592e+00  94615
4.58034002e+00  4.47959232e+00  90513
4.59290715e+00  4.52673106e+00  88351
4.60550746e+00  4.52938044e+00  84555
4.61806652e+00  4.49037154e+00  81709
4.63061348e+00  4.52573457e+00  78724
4.64316981e+00  4.53063385e+00  76233
4.65575170e+00  4.52879540e+00  73561
4.66831088e+00  4.54565938e+00  70830
4.68083874e+00  4.55366611e+00  68230
4.69341420e+00  4.59181490e+00  66498
4.70600658e+00  4.60704840e+00  63586
4.71857979e+00  4.61134677e+00  61774
4.73110775e+00  4.64370870e+00  58794
4.74365157e+00  4.62573714e+00  57547
4.75628181e+00  4.71493666e+00  55350
4.76885619e+00  4.72229335e+00  53023
4.78138516e+00  4.72347427e+00  51099
4.79397628e+00  4.78128387e+00  49555
4.80660710e+00  4.80270692e+00  47659
4.81914615e+00  4.76469719e+00  45291
4.83166160e+00  4.83035501e+00  43999
4.84428771e+00  4.86394392e+00  42483
4.85686012e+00  4.87151512e+00  40327
4.86935554e+00  4.92878120e+00  38827
4.88194043e+00  4.94112975e+00  37683
4.89459796e+00  5.00069335e+00  36055
4.90713824e+00  4.96552165e+00  34098
4.91960008e+00  5.14184795e+00  32779
4.93221847e+00  5.11602087e+00  31992
4.94482861e+00  5.14141003e+00  29959
4.95732710e+00  5.20124327e+00  28828
4.96986863e+00  5.25916997e+00  27615
4.98248566e+00  5.29628273e+00  26488
4.99511075e+00  5.28247953e+00  25203
5.00760758e+00  5.46422867e+00  23656
5.02010091e+00  5.44943630e+00  22887
5.03277631e+00  5.56777497e+00  21952
5.04539390e+00  5.53594103e+00  20500
5.05782424e+00  5.64110342e+00  19323
5.07038990e+00  5.65168181e+00  18814
5.08310603e+00  5.73550711e+00  17688
5.09566720e+00  5.72334804e+00  16504
5.10805545e+00  5.90589918e+00  15444
5.12067144e+00  6.05822958e+00  15151
5.13344763e+00  6.08434273e+00  14032
5.14589503e+00  6.03792982e+00  12792
5.15822505e+00  6.25828422e+00  12256
5.17095099e+00  6.25444815e+00  11844
5.18370039e+00  6.43094011e+00  10780
5.19611864e+00  6.58877519e+00  9868
5.20859432e+00  6.64293429e+00  9486
5.22134900e+00  6.78081104e+00  8824
5.23386567e+00  6.93436518e+00  7896
5.24601709e+00  6.97646470e+00  7228
5.25879506e+00  7.16440655e+00  7332
5.27182115e+00  7.13896613e+00  6292
5.28405957e+00  7.26208471e+00  5524
5.29607902e+00  7.28383938e+00  5172
5.30908192e+00  7.68243715e+00  5188
5.32236057e+00  7.74275234e+00  4386
5.33439029e+00  8.03616589e+00  3520
5.34618180e+00  7.80216963e+00  3516
5.35946353e+00  8.04520109e+00  3388
5.37293386e+00  8.20880516e+00  2800
5.38439671e+00  8.42053549e+00  1932
5.39592935e+00  8.77221883e+00  2236
5.40978388e+00  8.96316051e+00  2013
5.42364053e+00  9.14620827e+00  1576
5.43419581e+00  8.99243048e+00  846
5.44557289e+00  9.52641255e+00  1228
5.45989569e+00  9.27718351e+00  964
5.47413058e+00  9.40880600e+00  717
5.48497641e+00  9.90002443e+00  304
5.49574664e+00  9.85577575e+00  444
5.51008628e+00  1.04653485e+01  292
5.52439869e+00  1.08810315e+01  172
5.53578558e+00  9.81139190e+00  51
5.54566396e+00  9.85684360e+00  52
5.55931162e+00  1.23774767e+01  12
5.57199165e+00  2.65253589e-02  1
