# z=6.9906 a=0.125148 mass=0.9645418902
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
2.23045086e+00  3.57431780e-01  197319
2.24300426e+00  3.52262596e-01  200233
2.25558515e+00  3.48442268e-01  203037
2.26817911e+00  3.44942443e-01  204871
2.28072810e+00  3.40565336e-01  206221
2.29327836e+00  3.37204322e-01  209529
2.30588483e+00  3.34639618e-01  212545
2.31845781e+00  3.32375617e-01  213207
2.33101744e+00  3.25974598e-01  216577
2.34358615e+00  3.21732435e-01  218193
2.35617487e+00  3.19805605e-01  222151
2.36873531e+00  3.15640531e-01  221641
2.38126928e+00  3.14060058e-01  226173
2.39382442e+00  3.09781401e-01  226981
2.40640315e+00  3.06660686e-01  231903
2.41897369e+00  3.03770189e-01  231493
2.43152780e+00  3.00985023e-01  236041
2.44409951e+00  2.97927610e-01  237231
2.45668123e+00  2.94614120e-01  240925
2.46926597e+00  2.91444353e-01  242769
2.48180449e+00  2.88664311e-01  243757
2.49434968e+00  2.86564527e-01  247983
2.50693092e+00  2.82915753e-01  250273
2.51949990e+00  2.81464502e-01  252373
2.53206429e+00  2.78500374e-01  255447
2.54463258e+00  2.76519154e-01  257089
2.55720831e+00  2.73900939e-01  261237
2.56977318e+00  2.71753723e-01  261667
2.58235084e+00  2.68981536e-01  266889
2.59493145e+00  2.66428756e-01  267049
2.60748365e+00  2.63802895e-01  270577
2.62003465e+00  2.61416120e-01  272643
2.63260290e+00  2.60468219e-01  276205
2.64517352e+00  2.58249124e-01  278169
2.65773098e+00  2.55383815e-01  280819
2.67028961e+00  2.53709858e-01  283629
2.68288103e+00  2.50805483e-01  287737
2.69546174e+00  2.49798416e-01  288229
2.70800318e+00  2.47976135e-01  291519
2.72056522e+00  2.45657082e-01  294697
2.73313137e+00  2.44685143e-01  296817
2.74570300e+00  2.42589515e-01  300739
2.75827075e+00  2.41439768e-01  301921
2.77081913e+00  2.39731953e-01  305457
2.78339728e+00  2.37516764e-01  308839
2.79596890e+00  2.36731562e-01  310641
2.80853577e+00  2.34975052e-01  314485
2.82110956e+00  2.33984867e-01  316113
2.83367567e+00  2.33100511e-01  320275
2.84623635e+00  2.30912688e-01  321109
2.85879560e+00  2.29891456e-01  326121
2.87137384e+00  2.28609686e-01  327727
2.88395424e+00  2.26302211e-01  331821
2.89650734e+00  2.25748893e-01  332497
2.90906470e+00  2.24835999e-01  337353
2.92163864e+00  2.23998013e-01  339559
2.93422073e+00  2.22187230e-01  343309
2.94678582e+00  2.22043590e-01  344757
2.95933993e+00  2.21053479e-01  348703
2.97191229e+00  2.19836613e-01  351261
2.98446722e+00  2.18856666e-01  354061
2.99700494e+00  2.18320222e-01  356115
3.00957150e+00  2.17357123e-01  361669
3.02215198e+00  2.16768842e-01  362893
3.03472327e+00  2.16421869e-01  367101
3.04729714e+00  2.16539950e-01  369439
3.05987607e+00  2.15187993e-01  373257
3.07246035e+00  2.15342441e-01  375949
3.08502144e+00  2.15053422e-01  378043
3.09756793e+00  2.14712139e-01  381117
3.11014614e+00  2.13785524e-01  386449
3.12271465e+00  2.14242673e-01  386397
3.13525824e+00  2.13606172e-01  391315
3.14782739e+00  2.13677394e-01  394305
3.16040709e+00  2.13384122e-01  398077
3.17297079e+00  2.13809647e-01  399919
3.18552003e+00  2.14350617e-01  403113
3.19809287e+00  2.13644426e-01  408229
3.21068427e+00  2.14142281e-01  410313
3.22323954e+00  2.13493814e-01  410275
3.23579434e+00  2.12010101e-01  409302
3.24836542e+00  2.09530506e-01  407782
3.26092816e+00  2.07532466e-01  405898
3.27349649e+00  2.06497867e-01  404322
3.28606028e+00  2.04158653e-01  402628
3.29861616e+00  2.02368272e-01  399792
3.31118450e+00  2.00764229e-01  400264
3.32375655e+00  1.99187174e-01  396336
3.33633648e+00  1.97390671e-01  396964
3.34889912e+00  1.95805318e-01  391834
3.36144277e+00  1.95213067e-01  391704
3.37402431e+00  1.92913851e-01  390736
3.38661496e+00  1.91087645e-01  388266
3.39916129e+00  1.89871673e-01  383920
3.41172359e+00  1.88833721e-01  385612
3.42430345e+00  1.87207971e-01  380790
3.43687077e+00  1.85902844e-01  380950
3.44943689e+00  1.85048209e-01  376536
3.46198984e+00  1.83157916e-01  375850
3.47457272e+00  1.82575563e-01  374580
3.48713261e+00  1.81119787e-01  369724
3.49967202e+00  1.79760923e-01  369454
3.51224656e+00  1.78681725e-01  367290
3.52482123e+00  1.77360491e-01  364912
3.53738716e+00  1.76430964e-01  362736
3.54995350e+00  1.75716022e-01  359926
3.56252724e+00  1.74273793e-01  359118
3.57509150e+00  1.72345012e-01  354340
3.58765458e+00  1.72017665e-01  354730
3.60021544e+00  1.70919097e-01  349482
3.61278183e+00  1.69411344e-01  349990
3.62534903e+00  1.69003847e-01  345150
3.63790727e+00  1.67964442e-01  344170
3.65047701e+00  1.67518483e-01  341434
3.66304737e+00  1.66318503e-01  338850
3.67562082e+00  1.65302768e-01  336604
3.68819285e+00  1.64330427e-01  333960
3.70075384e+00  1.63572515e-01  330760
3.71332149e+00  1.62730579e-01  329190
3.72588720e+00  1.61992138e-01  325372
3.73844410e+00  1.61212275e-01  323614
3.75101563e+00  1.60373365e-01  320874
3.76358999e+00  1.60704127e-01  318076
3.77615563e+00  1.59187843e-01  315366
3.78870489e+00  1.58883785e-01  311662
3.80127594e+00  1.58115306e-01  311028
3.81385667e+00  1.57664245e-01  306496
3.82640443e+00  1.56340105e-01  303694
3.83896447e+00  1.56361893e-01  301908
3.85154021e+00  1.55134391e-01  298156
3.86412982e+00  1.55495422e-01  297204
3.87668142e+00  1.54646375e-01  290380
3.88921657e+00  1.53890389e-01  290634
3.90179372e+00  1.53673053e-01  286594
3.91437624e+00  1.53243996e-01  284398
3.92695018e+00  1.52791485e-01  280884
3.93951066e+00  1.52496974e-01  277246
3.95208275e+00  1.52718642e-01  275466
3.96466521e+00  1.51987634e-01  271528
3.97722344e+00  1.51619421e-01  268048
3.98977586e+00  1.51479868e-01  265458
4.00234608e+00  1.51057087e-01  261892
4.01490524e+00  1.50716505e-01  259134
4.02745444e+00  1.50443106e-01  254926
4.04002216e+00  1.50773376e-01  253314
4.05260811e+00  1.50141895e-01  249346
4.06517472e+00  1.50388623e-01  245680
4.07772201e+00  1.50209568e-01  242442
4.09028980e+00  1.49927936e-01  239386
4.10287367e+00  1.50240289e-01  236544
4.11544764e+00  1.49503640e-01  232294
4.12800893e+00  1.49973279e-01  229044
4.14058557e+00  1.49994681e-01  226300
4.15316944e+00  1.50273352e-01  221938
4.16570849e+00  1.50076023e-01  218262
4.17824518e+00  1.50138143e-01  214594
4.19083460e+00  1.50276536e-01  212892
4.20340609e+00  1.50444705e-01  207190
4.21594547e+00  1.51087840e-01  204354
4.22851159e+00  1.51194743e-01  201232
4.24107578e+00  1.51059383e-01  196600
4.25364150e+00  1.51447992e-01  194238
4.26621340e+00  1.51428757e-01  189526
4.27880024e+00  1.52894075e-01  186828
4.29137880e+00  1.52137140e-01  182296
4.30391579e+00  1.52317645e-01  177748
4.31648067e+00  1.52817635e-01  175806
4.32906096e+00  1.53259411e-01  170470
4.34163434e+00  1.53234978e-01  167646
4.35419826e+00  1.52876797e-01  163120
4.36675348e+00  1.52888624e-01  158982
4.37930905e+00  1.54843457e-01  155878
4.39187628e+00  1.54438745e-01  151030
4.40443446e+00  1.55406144e-01  147948
4.41699700e+00  1.54475933e-01  143248
4.42958745e+00  1.54969568e-01  140124
4.44215164e+00  1.55090369e-01  135202
4.45467624e+00  1.54426738e-01  130662
4.46725585e+00  1.55358011e-01  128578
4.47985758e+00  1.53497736e-01  122566
4.49240168e+00  1.53760668e-01  119304
4.50496214e+00  1.54120314e-01  114700
4.51751987e+00  1.53274656e-01  110592
4.53007553e+00  1.52532029e-01  106510
4.54260782e+00  1.51668351e-01  101716
4.55517946e+00  1.50705505e-01  98715
4.56779661e+00  1.47947793e-01  94615
4.58034002e+00  1.49123352e-01  90513
4.59290715e+00  1.47516197e-01  88351
4.60550746e+00  1.47892384e-01  84555
4.61806652e+00  1.46340832e-01  81709
4.63061348e+00  1.46794522e-01  78724
4.64316981e+00  1.46111618e-01  76233
4.65575170e+00  1.45721327e-01  73561
4.66831088e+00  1.46614653e-01  70830
4.68083874e+00  1.46036698e-01  68230
4.69341420e+00  1.45348688e-01  66498
4.70600658e+00  1.45769482e-01  63586
4.71857979e+00  1.44889548e-01  61774
4.73110775e+00  1.46089492e-01  58794
4.74365157e+00  1.45339106e-01  57547
4.75628181e+00  1.45919137e-01  55350
4.76885619e+00  1.45375812e-01  53023
4.78138516e+00  1.46927347e-01  51099
4.79397628e+00  1.46785770e-01  49555
4.80660710e+00  1.46768648e-01  47659
4.81914615e+00  1.48814675e-01  45291
4.83166160e+00  1.47847860e-01  43999
4.84428771e+00  1.48223369e-01  42483
4.85686012e+00  1.48919486e-01  40327
4.86935554e+00  1.49143459e-01  38827
4.88194043e+00  1.49876705e-01  37683
4.89459796e+00  1.49926882e-01  36055
4.90713824e+00  1.51100881e-01  34098
4.91960008e+00  1.51980083e-01  32779
4.93221847e+00  1.53322714e-01  31992
4.94482861e+00  1.53145536e-01  29959
4.95732710e+00  1.52943954e-01  28828
4.96986863e+00  1.54061687e-01  27615
4.98248566e+00  1.54909412e-01  26488
4.99511075e+00  1.58264891e-01  25203
5.00760758e+00  1.59830596e-01  23656
5.02010091e+00  1.58507881e-01  22887
5.03277631e+00  1.59642408e-01  21952
5.04539390e+00  1.61276586e-01  20500
5.05782424e+00  1.64096364e-01  19323
5.07038990e+00  1.64512758e-01  18814
5.08310603e+00  1.64419614e-01  17688
5.09566720e+00  1.66919325e-01  16504
5.10805545e+00  1.70320651e-01  15444
5.12067144e+00  1.69774082e-01  15151
5.13344763e+00  1.71950321e-01  14032
5.14589503e+00  1.75107130e-01  12792
5.15822505e+00  1.75874658e-01  12256
5.17095099e+00  1.79525739e-01  11844
5.18370039e+00  1.79010185e-01  10780
5.19611864e+00  1.82002639e-01  9868
5.20859432e+00  1.84272526e-01  9486
5.22134900e+00  1.85578909e-01  8824
5.23386567e+00  1.91819751e-01  7896
5.24601709e+00  1.91851216e-01  7228
5.25879506e+00  1.96240756e-01  7332
5.27182115e+00  2.00532509e-01  6292
5.28405957e+00  2.01744712e-01  5524
5.29607902e+00  2.04132152e-01  5172
5.30908192e+00  2.04320365e-01  5188
5.32236057e+00  2.09385334e-01  4386
5.33439029e+00  2.18466807e-01  3520
5.34618180e+00  2.14665706e-01  3516
5.35946353e+00  2.25195241e-01  3388
5.37293386e+00  2.25219750e-01  2800
5.38439671e+00  2.30183237e-01  1932
5.39592935e+00  2.36740619e-01  2236
5.40978388e+00  2.35941026e-01  2013
5.42364053e+00  2.37237958e-01  1576
5.43419581e+00  2.63671546e-01  846
5.44557289e+00  2.64217970e-01  1228
5.45989569e+00  2.76396772e-01  964
5.47413058e+00  2.62519638e-01  717
5.48497641e+00  2.71204865e-01  304
5.49574664e+00  2.97100946e-01  444
5.51008628e+00  2.75212694e-01  292
5.52439869e+00  2.80962524e-01  172
5.53578558e+00  3.26383147e-01  51
5.54566396e+00  2.99496114e-01  52
5.55931162e+00  4.82824622e-01  12
5.57199165e+00  1.89380061e-01  1
