# z=4.4952 a=0.181978 mass=0.9378017898
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
3.91437624e+00  6.03001377e-01  284398
3.92695018e+00  6.01139179e-01  280884
3.93951066e+00  6.04445767e-01  277246
3.95208275e+00  6.03295282e-01  275466
3.96466521e+00  6.03290874e-01  271528
3.97722344e+00  6.05284013e-01  268048
3.98977586e+00  6.04683591e-01  265458
4.00234608e+00  6.04987874e-01  261892
4.01490524e+00  6.05496265e-01  259134
4.02745444e+00  6.06759397e-01  254926
4.04002216e+00  6.08743000e-01  253314
4.05260811e+00  6.05936064e-01  249346
4.06517472e+00  6.08861339e-01  245680
4.07772201e+00  6.09903726e-01  242442
4.09028980e+00  6.09627112e-01  239386
4.10287367e+00  6.11805094e-01  236544
4.11544764e+00  6.14862909e-01  232294
4.12800893e+00  6.12792514e-01  229044
4.14058557e+00  6.14629558e-01  226300
4.15316944e+00  6.16521977e-01  221938
4.16570849e+00  6.17326040e-01  218262
4.17824518e+00  6.17480830e-01  214594
4.19083460e+00  6.22627553e-01  212892
4.20340609e+00  6.24999368e-01  207190
4.21594547e+00  6.25386126e-01  204354
4.22851159e+00  6.28659477e-01  201232
4.24107578e+00  6.30543754e-01  196600
4.25364150e+00  6.33102345e-01  194238
4.26621340e+00  6.35517662e-01  189526
4.27880024e+00  6.37848737e-01  186828
4.29137880e+00  6.37009787e-01  182296
4.30391579e+00  6.43862759e-01  177748
4.31648067e+00  6.46662502e-01  175806
4.32906096e+00  6.47310551e-01  170470
4.34163434e+00  6.49840560e-01  167646
4.35419826e+00  6.54344127e-01  163120
4.36675348e+00  6.56123845e-01  158982
4.37930905e+00  6.59497206e-01  155878
4.39187628e+00  6.58352068e-01  151030
4.40443446e+00  6.65927680e-01  147948
4.41699700e+00  6.64525034e-01  143248
4.42958745e+00  6.70759718e-01  140124
4.44215164e+00  6.68813309e-01  135202
4.45467624e+00  6.66431366e-01  130662
4.46725585e+00  6.69597799e-01  128578
4.47985758e+00  6.69886167e-01  122566
4.49240168e+00  6.76044355e-01  119304
4.50496214e+00  6.70018998e-01  114700
4.51751987e+00  6.67600294e-01  110592
4.53007553e+00  6.68420438e-01  106510
4.54260782e+00  6.68342218e-01  101716
4.55517946e+00  6.64300973e-01  98715
4.56779661e+00  6.62014441e-01  94615
4.58034002e+00  6.60939571e-01  90513
4.59290715e+00  6.63984913e-01  88351
4.60550746e+00  6.60440381e-01  84555
4.61806652e+00  6.58197690e-01  81709
4.63061348e+00  6.53780937e-01  78724
4.64316981e+00  6.57961894e-01  76233
4.65575170e+00  6.64624935e-01  73561
4.66831088e+00  6.58943307e-01  70830
4.68083874e+00  6.61652777e-01  68230
4.69341420e+00  6.62582104e-01  66498
4.70600658e+00  6.62139712e-01  63586
4.71857979e+00  6.63148822e-01  61774
4.73110775e+00  6.69833165e-01  58794
4.74365157e+00  6.69108110e-01  57547
4.75628181e+00  6.71826865e-01  55350
4.76885619e+00  6.75169340e-01  53023
4.78138516e+00  6.78033573e-01  51099
4.79397628e+00  6.77375764e-01  49555
4.80660710e+00  6.87027207e-01  47659
4.81914615e+00  6.89078850e-01  45291
4.83166160e+00  6.90538031e-01  43999
4.84428771e+00  6.96740500e-01  42483
4.85686012e+00  6.98268376e-01  40327
4.86935554e+00  7.04323196e-01  38827
4.88194043e+00  6.90520381e-01  37683
4.89459796e+00  7.05131413e-01  36055
4.90713824e+00  7.14686889e-01  34098
4.91960008e+00  7.21481821e-01  32779
4.93221847e+00  7.28867827e-01  31992
4.94482861e+00  7.23930564e-01  29959
4.95732710e+00  7.40345535e-01  28828
4.96986863e+00  7.46509376e-01  27615
4.98248566e+00  7.44992861e-01  26488
4.99511075e+00  7.56863970e-01  25203
5.00760758e+00  7.61818925e-01  23656
5.02010091e+00  7.69339140e-01  22887
5.03277631e+00  7.74085579e-01  21952
5.04539390e+00  7.98817083e-01  20500
5.05782424e+00  8.04684395e-01  19323
5.07038990e+00  7.93718252e-01  18814
5.08310603e+00  8.08133613e-01  17688
5.09566720e+00  8.13814762e-01  16504
5.10805545e+00  8.39364510e-01  15444
5.12067144e+00  8.36543526e-01  15151
5.13344763e+00  8.55369406e-01  14032
5.14589503e+00  8.70320122e-01  12792
5.15822505e+00  8.74571367e-01  12256
5.17095099e+00  8.79665005e-01  11844
5.18370039e+00  8.93519499e-01  10780
5.19611864e+00  9.04577927e-01  9868
5.20859432e+00  9.30110071e-01  9486
5.22134900e+00  9.34730853e-01  8824
5.23386567e+00  9.54129662e-01  7896
5.24601709e+00  9.48818006e-01  7228
5.25879506e+00  9.70839204e-01  7332
5.27182115e+00  9.95408563e-01  6292
5.28405957e+00  9.81341930e-01  5524
5.29607902e+00  1.05141658e+00  5172
5.30908192e+00  1.03468872e+00  5188
5.32236057e+00  1.08135875e+00  4386
5.33439029e+00  1.09772503e+00  3520
5.34618180e+00  1.09558679e+00  3516
5.35946353e+00  1.11604979e+00  3388
5.37293386e+00  1.13043386e+00  2800
5.38439671e+00  1.17888503e+00  1932
5.39592935e+00  1.20206827e+00  2236
5.40978388e+00  1.19942949e+00  2013
5.42364053e+00  1.21429599e+00  1576
5.43419581e+00  1.27473999e+00  846
5.44557289e+00  1.30791051e+00  1228
5.45989569e+00  1.33965194e+00  964
5.47413058e+00  1.39080029e+00  717
5.48497641e+00  1.42589876e+00  304
5.49574664e+00  1.46886351e+00  444
5.51008628e+00  1.41204422e+00  292
5.52439869e+00  1.55107643e+00  172
5.53578558e+00  1.44100714e+00  51
5.54566396e+00  1.26444323e+00  52
5.55931162e+00  1.48009917e+00  12
5.57199165e+00  7.22863246e-01  1
