# z=2.0049 a=0.332786 mass=0.9282482288
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
8.98326884e-01  1.02057360e+08  32023
9.10882829e-01  1.01461785e+08  32977
9.23526894e-01  1.00856664e+08  34449
9.36128848e-01  1.00248142e+08  34549
9.48697049e-01  9.96361165e+07  36111
9.61271227e-01  9.90180050e+07  36541
9.73803852e-01  9.83971910e+07  37717
9.86339420e-01  9.77715446e+07  38619
9.98901349e-01  9.71390210e+07  39661
1.01143181e+00  9.65035151e+07  40545
1.02398480e+00  9.58620355e+07  41815
1.03662522e+00  9.52119329e+07  43125
1.04921793e+00  9.45593413e+07  43681
1.06175146e+00  9.39057378e+07  44629
1.07431471e+00  9.32460171e+07  46227
1.08691591e+00  9.25801827e+07  46909
1.09948613e+00  9.19123245e+07  48237
1.11198749e+00  9.12433969e+07  48583
1.12457094e+00  9.05672246e+07  50997
1.13720231e+00  8.98844929e+07  51397
1.14976092e+00  8.92016644e+07  52489
1.16231004e+00  8.85158078e+07  53787
1.17487890e+00  8.78261476e+07  54913
1.18743524e+00  8.71337787e+07  55977
1.19999439e+00  8.64376722e+07  57415
1.21253582e+00  8.57400355e+07  58105
1.22509392e+00  8.50387309e+07  60033
1.23769555e+00  8.43314012e+07  60949
1.25026211e+00  8.36236916e+07  62235
1.26280549e+00  8.29152073e+07  63229
1.27540071e+00  8.22012317e+07  65133
1.28797156e+00  8.14859643e+07  65707
1.30053708e+00  8.07685734e+07  67561
1.31311722e+00  8.00493006e+07  68505
1.32567386e+00  7.93283513e+07  69943
1.33823709e+00  7.86057676e+07  71097
1.35081404e+00  7.78802768e+07  73021
1.36336710e+00  7.71547850e+07  73317
1.37591851e+00  7.64286065e+07  75799
1.38846886e+00  7.56997265e+07  76021
1.40103508e+00  7.49690848e+07  78753
1.41362499e+00  7.42367818e+07  79291
1.42620380e+00  7.35033452e+07  81129
1.43878365e+00  7.27692084e+07  82441
1.45136676e+00  7.20332538e+07  83949
1.46393054e+00  7.12998063e+07  85123
1.47650160e+00  7.05630793e+07  86929
1.48905317e+00  6.98283197e+07  87789
1.50157422e+00  6.90942838e+07  89623
1.51415169e+00  6.83582566e+07  91341
1.52672825e+00  6.76204966e+07  92845
1.53929259e+00  6.68837024e+07  94087
1.55187897e+00  6.61467802e+07  96333
1.56446583e+00  6.54086006e+07  97249
1.57706299e+00  6.46717877e+07  99501
1.58957931e+00  6.39392033e+07  99283
1.60209822e+00  6.32076083e+07  102537
1.61467281e+00  6.24727533e+07  103477
1.62724590e+00  6.17393357e+07  105751
1.63983060e+00  6.10052915e+07  106869
1.65239053e+00  6.02757723e+07  108697
1.66497941e+00  5.95429957e+07  110577
1.67759186e+00  5.88121853e+07  112555
1.69012693e+00  5.80862050e+07  112593
1.70265657e+00  5.73628951e+07  115573
1.71523965e+00  5.66367026e+07  117283
1.72781170e+00  5.59137471e+07  118581
1.74036775e+00  5.51938065e+07  120625
1.75292822e+00  5.44748798e+07  121935
1.76550077e+00  5.37576519e+07  124441
1.77806655e+00  5.30418020e+07  125517
1.79061685e+00  5.23309002e+07  127357
1.80319130e+00  5.16199479e+07  129895
1.81576667e+00  5.09102197e+07  130701
1.82834882e+00  5.02049520e+07  133921
1.84092616e+00  4.95007012e+07  134187
1.85348688e+00  4.88011268e+07  137125
1.86606484e+00  4.81025400e+07  138457
1.87865316e+00  4.74066359e+07  140937
1.89119496e+00  4.67168051e+07  141367
1.90373200e+00  4.60298184e+07  144381
1.91628265e+00  4.53452250e+07  145549
1.92887019e+00  4.46619546e+07  149139
1.94147113e+00  4.39812718e+07  149641
1.95401615e+00  4.33068106e+07  151825
1.96656467e+00  4.26366713e+07  153453
1.97911394e+00  4.19686213e+07  155887
1.99169126e+00  4.13040641e+07  158121
2.00427242e+00  4.06425105e+07  159841
2.01680965e+00  3.99876122e+07  161175
2.02938830e+00  3.93330819e+07  164677
2.04198511e+00  3.86835810e+07  166057
2.05454796e+00  3.80379942e+07  167703
2.06711836e+00  3.73982215e+07  170269
2.07969511e+00  3.67611857e+07  172257
2.09225395e+00  3.61291558e+07  173653
2.10480687e+00  3.55027142e+07  176619
2.11736141e+00  3.48806764e+07  177565
2.12992867e+00  3.42619539e+07  181285
2.14251355e+00  3.36459246e+07  182547
2.15508810e+00  3.30379979e+07  184993
2.16764964e+00  3.24337075e+07  186777
2.18021605e+00  3.18332828e+07  189073
2.19277933e+00  3.12387554e+07  191491
2.20536226e+00  3.06487179e+07  193845
2.21792610e+00  3.00645756e+07  195181
2.23045086e+00  2.94864435e+07  197319
2.24300426e+00  2.89124821e+07  200233
2.25558515e+00  2.83428573e+07  203037
2.26817911e+00  2.77770075e+07  204871
2.28072810e+00  2.72201261e+07  206221
2.29327836e+00  2.66663042e+07  209529
2.30588483e+00  2.61172716e+07  212545
2.31845781e+00  2.55744519e+07  213207
2.33101744e+00  2.50377322e+07  216577
2.34358615e+00  2.45057787e+07  218193
2.35617487e+00  2.39794378e+07  222151
2.36873531e+00  2.34596258e+07  221641
2.38126928e+00  2.29462564e+07  226173
2.39382442e+00  2.24382589e+07  226981
2.40640315e+00  2.19347657e+07  231903
2.41897369e+00  2.14366676e+07  231493
2.43152780e+00  2.09459663e+07  236041
2.44409951e+00  2.04606559e+07  237231
2.45668123e+00  1.99801458e+07  240925
2.46926597e+00  1.95062163e+07  242769
2.48180449e+00  1.90384111e+07  243757
2.49434968e+00  1.85793710e+07  247983
2.50693092e+00  1.81210315e+07  250273
2.51949990e+00  1.76725245e+07  252373
2.53206429e+00  1.72292058e+07  255447
2.54463258e+00  1.67916660e+07  257089
2.55720831e+00  1.63598230e+07  261237
2.56977318e+00  1.59330461e+07  261667
2.58235084e+00  1.55153827e+07  266889
2.59493145e+00  1.51013738e+07  267049
2.60748365e+00  1.46955560e+07  270577
2.62003465e+00  1.42946870e+07  272643
2.63260290e+00  1.39013191e+07  276205
2.64517352e+00  1.35128944e+07  278169
2.65773098e+00  1.31304881e+07  280819
2.67028961e+00  1.27548062e+07  283629
2.68288103e+00  1.23860436e+07  287737
2.69546174e+00  1.20220209e+07  288229
2.70800318e+00  1.16652746e+07  291519
2.72056522e+00  1.13152058e+07  294697
2.73313137e+00  1.09711703e+07  296817
2.74570300e+00  1.06333056e+07  300739
2.75827075e+00  1.02994424e+07  301921
2.77081913e+00  9.97655385e+06  305457
2.78339728e+00  9.65669228e+06  308839
2.79596890e+00  9.34262888e+06  310641
2.80853577e+00  9.03631513e+06  314485
2.82110956e+00  8.73607010e+06  316113
2.83367567e+00  8.44178749e+06  320275
2.84623635e+00  8.15365410e+06  321109
2.85879560e+00  7.87323027e+06  326121
2.87137384e+00  7.59633745e+06  327727
2.88395424e+00  7.32828241e+06  331821
2.89650734e+00  7.06391543e+06  332497
2.90906470e+00  6.80828382e+06  337353
2.92163864e+00  6.55826284e+06  339559
2.93422073e+00  6.31360440e+06  343309
2.94678582e+00  6.07563197e+06  344757
2.95933993e+00  5.84275153e+06  348703
2.97191229e+00  5.61889152e+06  351261
2.98446722e+00  5.39875044e+06  354061
2.99700494e+00  5.18659972e+06  356115
3.00957150e+00  4.98081343e+06  361669
3.02215198e+00  4.77942520e+06  362893
3.03472327e+00  4.58319606e+06  367101
3.04729714e+00  4.39596043e+06  369439
3.05987607e+00  4.21292399e+06  373257
3.07246035e+00  4.03823473e+06  375949
3.08502144e+00  3.86741215e+06  378043
3.09756793e+00  3.70459389e+06  381117
3.11014614e+00  3.54707112e+06  386449
3.12271465e+00  3.39586199e+06  386397
3.13525824e+00  3.25237923e+06  391315
3.14782739e+00  3.11224056e+06  394305
3.16040709e+00  2.98204697e+06  398077
3.17297079e+00  2.85415565e+06  399919
3.18552003e+00  2.73535178e+06  403113
3.19809287e+00  2.62216156e+06  408229
3.21068427e+00  2.51313503e+06  410313
3.22323954e+00  2.41911609e+06  410275
3.23579434e+00  2.33030430e+06  409302
3.24836542e+00  2.24890495e+06  407782
3.26092816e+00  2.17094374e+06  405898
3.27349649e+00  2.09887812e+06  404322
3.28606028e+00  2.03279650e+06  402628
3.29861616e+00  1.97085900e+06  399792
3.31118450e+00  1.91662052e+06  400264
3.32375655e+00  1.86383634e+06  396336
3.33633648e+00  1.81861407e+06  396964
3.34889912e+00  1.77716137e+06  391834
3.36144277e+00  1.74131858e+06  391704
3.37402431e+00  1.71158393e+06  390736
3.38661496e+00  1.68570135e+06  388266
3.39916129e+00  1.66659513e+06  383920
3.41172359e+00  1.65005052e+06  385612
3.42430345e+00  1.63800353e+06  380790
3.43687077e+00  1.63470257e+06  380950
3.44943689e+00  1.63471656e+06  376536
3.46198984e+00  1.63819651e+06  375850
3.47457272e+00  1.64741533e+06  374580
3.48713261e+00  1.66145221e+06  369724
3.49967202e+00  1.68166854e+06  369454
3.51224656e+00  1.70475861e+06  367290
3.52482123e+00  1.73398927e+06  364912
3.53738716e+00  1.76645821e+06  362736
3.54995350e+00  1.80660216e+06  359926
3.56252724e+00  1.85062252e+06  359118
3.57509150e+00  1.89592817e+06  354340
3.58765458e+00  1.95039168e+06  354730
3.60021544e+00  2.00678788e+06  349482
3.61278183e+00  2.07046001e+06  349990
3.62534903e+00  2.13680643e+06  345150
3.63790727e+00  2.20737716e+06  344170
3.65047701e+00  2.28394150e+06  341434
3.66304737e+00  2.36352799e+06  338850
3.67562082e+00  2.45178778e+06  336604
3.68819285e+00  2.54022489e+06  333960
3.70075384e+00  2.63489611e+06  330760
3.71332149e+00  2.73516431e+06  329190
3.72588720e+00  2.83693922e+06  325372
3.73844410e+00  2.94791884e+06  323614
3.75101563e+00  3.05805948e+06  320874
3.76358999e+00  3.17731874e+06  318076
3.77615563e+00  3.29734284e+06  315366
3.78870489e+00  3.42502426e+06  311662
3.80127594e+00  3.55750246e+06  311028
3.81385667e+00  3.68964951e+06  306496
3.82640443e+00  3.83353965e+06  303694
3.83896447e+00  3.97487623e+06  301908
3.85154021e+00  4.12571029e+06  298156
3.86412982e+00  4.27723070e+06  297204
3.87668142e+00  4.43595169e+06  290380
3.88921657e+00  4.59981321e+06  290634
3.90179372e+00  4.76372324e+06  286594
3.91437624e+00  4.93678752e+06  284398
3.92695018e+00  5.11413027e+06  280884
3.93951066e+00  5.29210467e+06  277246
3.95208275e+00  5.47911471e+06  275466
3.96466521e+00  5.66615927e+06  271528
3.97722344e+00  5.86320301e+06  268048
3.98977586e+00  6.05816430e+06  265458
4.00234608e+00  6.26053995e+06  261892
4.01490524e+00  6.47160631e+06  259134
4.02745444e+00  6.67967873e+06  254926
4.04002216e+00  6.89936878e+06  253314
4.05260811e+00  7.11781541e+06  249346
4.06517472e+00  7.34462679e+06  245680
4.07772201e+00  7.57544434e+06  242442
4.09028980e+00  7.80418441e+06  239386
4.10287367e+00  8.05314039e+06  236544
4.11544764e+00  8.29072377e+06  232294
4.12800893e+00  8.54181557e+06  229044
4.14058557e+00  8.79523175e+06  226300
4.15316944e+00  9.05062278e+06  221938
4.16570849e+00  9.31986320e+06  218262
4.17824518e+00  9.57691534e+06  214594
4.19083460e+00  9.85712056e+06  212892
4.20340609e+00  1.01321108e+07  207190
4.21594547e+00  1.04121317e+07  204354
4.22851159e+00  1.06992508e+07  201232
4.24107578e+00  1.09836347e+07  196600
4.25364150e+00  1.12934225e+07  194238
4.26621340e+00  1.15840895e+07  189526
4.27880024e+00  1.18930990e+07  186828
4.29137880e+00  1.22055042e+07  182296
4.30391579e+00  1.25139929e+07  177748
4.31648067e+00  1.28424259e+07  175806
4.32906096e+00  1.31578517e+07  170470
4.34163434e+00  1.34983413e+07  167646
4.35419826e+00  1.38298619e+07  163120
4.36675348e+00  1.41596444e+07  158982
4.37930905e+00  1.45186144e+07  155878
4.39187628e+00  1.48462538e+07  151030
4.40443446e+00  1.52254209e+07  147948
4.41699700e+00  1.55594905e+07  143248
4.42958745e+00  1.59377508e+07  140124
4.44215164e+00  1.62980491e+07  135202
4.45467624e+00  1.66623586e+07  130662
4.46725585e+00  1.70471346e+07  128578
4.47985758e+00  1.74124184e+07  122566
4.49240168e+00  1.78137971e+07  119304
4.50496214e+00  1.81801794e+07  114700
4.51751987e+00  1.85698802e+07  110592
4.53007553e+00  1.89659262e+07  106510
4.54260782e+00  1.93536635e+07  101716
4.55517946e+00  1.97490598e+07  98715
4.56779661e+00  2.01620523e+07  94615
4.58034002e+00  2.05898747e+07  90513
4.59290715e+00  2.10367399e+07  88351
4.60550746e+00  2.14735986e+07  84555
4.61806652e+00  2.19368143e+07  81709
4.63061348e+00  2.24126905e+07  78724
4.64316981e+00  2.28871314e+07  76233
4.65575170e+00  2.33804938e+07  73561
4.66831088e+00  2.38820839e+07  70830
4.68083874e+00  2.44017258e+07  68230
4.69341420e+00  2.49217942e+07  66498
4.70600658e+00  2.54567279e+07  63586
4.71857979e+00  2.60185862e+07  61774
4.73110775e+00  2.65815963e+07  58794
4.74365157e+00  2.71443475e+07  57547
4.75628181e+00  2.77414714e+07  55350
4.76885619e+00  2.83511577e+07  53023
4.78138516e+00  2.89615898e+07  51099
4.79397628e+00  2.95920575e+07  49555
4.80660710e+00  3.02424122e+07  47659
4.81914615e+00  3.09053463e+07  45291
4.83166160e+00  3.15755054e+07  43999
4.84428771e+00  3.22669960e+07  42483
4.85686012e+00  3.29820821e+07  40327
4.86935554e+00  3.37112546e+07  38827
4.88194043e+00  3.44426537e+07  37683
4.89459796e+00  3.52096114e+07  36055
4.90713824e+00  3.59984785e+07  34098
4.91960008e+00  3.67972801e+07  32779
4.93221847e+00  3.76100600e+07  31992
4.94482861e+00  3.84457576e+07  29959
4.95732710e+00  3.93238977e+07  28828
4.96986863e+00  4.02026078e+07  27615
4.98248566e+00  4.10960447e+07  26488
4.99511075e+00  4.20383279e+07  25203
5.00760758e+00  4.29984321e+07  23656
5.02010091e+00  4.39577619e+07  22887
5.03277631e+00  4.49722869e+07  21952
5.04539390e+00  4.60024179e+07  20500
5.05782424e+00  4.70742271e+07  19323
5.07038990e+00  4.81243493e+07  18814
5.08310603e+00  4.92686657e+07  17688
5.09566720e+00  5.04163406e+07  16504
5.10805545e+00  5.15805794e+07  15444
5.12067144e+00  5.27736537e+07  15151
5.13344763e+00  5.40377884e+07  14032
5.14589503e+00  5.53153710e+07  12792
5.15822505e+00  5.65939671e+07  12256
5.17095099e+00  5.79480316e+07  11844
5.18370039e+00  5.93615311e+07  10780
5.19611864e+00  6.07757804e+07  9868
5.20859432e+00  6.22066276e+07  9486
5.22134900e+00  6.37336402e+07  8824
5.23386567e+00  6.52826065e+07  7896
5.24601709e+00  6.68431069e+07  7228
5.25879506e+00  6.84673614e+07  7332
5.27182115e+00  7.02161959e+07  6292
5.28405957e+00  7.19259548e+07  5524
5.29607902e+00  7.36358130e+07  5172
5.30908192e+00  7.55035342e+07  5188
5.32236057e+00  7.75020120e+07  4386
5.33439029e+00  7.93984944e+07  3520
5.34618180e+00  8.12654277e+07  3516
5.35946353e+00  8.34184435e+07  3388
5.37293386e+00  8.56998049e+07  2800
5.38439671e+00  8.77329478e+07  1932
5.39592935e+00  8.97817856e+07  2236
5.40978388e+00  9.23250245e+07  2013
5.42364053e+00  9.49610136e+07  1576
5.43419581e+00  9.70698317e+07  846
5.44557289e+00  9.93406209e+07  1228
5.45989569e+00  1.02320888e+08  964
5.47413058e+00  1.05384342e+08  717
5.48497641e+00  1.07799413e+08  304
5.49574664e+00  1.10251768e+08  444
5.51008628e+00  1.13623969e+08  292
5.52439869e+00  1.17110681e+08  172
5.53578558e+00  1.19970237e+08  51
5.54566396e+00  1.22524760e+08  52
5.55931162e+00  1.26152642e+08  12
5.57199165e+00  1.29631989e+08  1
