# z=2.5011 a=0.285627 mass=0.9302107545
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
2.41897369e+00  2.25105141e+07  231493
2.43152780e+00  2.20124137e+07  236041
2.44409951e+00  2.15195974e+07  237231
2.45668123e+00  2.10313348e+07  240925
2.46926597e+00  2.05494051e+07  242769
2.48180449e+00  2.00736016e+07  243757
2.49434968e+00  1.96061166e+07  247983
2.50693092e+00  1.91393929e+07  250273
2.51949990e+00  1.86820910e+07  252373
2.53206429e+00  1.82299167e+07  255447
2.54463258e+00  1.77833263e+07  257089
2.55720831e+00  1.73422289e+07  261237
2.56977318e+00  1.69062083e+07  261667
2.58235084e+00  1.64788793e+07  266889
2.59493145e+00  1.60551784e+07  267049
2.60748365e+00  1.56394869e+07  270577
2.62003465e+00  1.52286219e+07  272643
2.63260290e+00  1.48250454e+07  276205
2.64517352e+00  1.44264002e+07  278169
2.65773098e+00  1.40335520e+07  280819
2.67028961e+00  1.36473717e+07  283629
2.68288103e+00  1.32678497e+07  287737
2.69546174e+00  1.28930079e+07  288229
2.70800318e+00  1.25254712e+07  291519
2.72056522e+00  1.21642027e+07  294697
2.73313137e+00  1.18091885e+07  296817
2.74570300e+00  1.14599537e+07  300739
2.75827075e+00  1.11150273e+07  301921
2.77081913e+00  1.07806737e+07  305457
2.78339728e+00  1.04492398e+07  308839
2.79596890e+00  1.01237928e+07  310641
2.80853577e+00  9.80590740e+06  314485
2.82110956e+00  9.49395516e+06  316113
2.83367567e+00  9.18794139e+06  320275
2.84623635e+00  8.88815856e+06  321109
2.85879560e+00  8.59604078e+06  326121
2.87137384e+00  8.30732092e+06  327727
2.88395424e+00  8.02744133e+06  331821
2.89650734e+00  7.75133863e+06  332497
2.90906470e+00  7.48378936e+06  337353
2.92163864e+00  7.22221320e+06  339559
2.93422073e+00  6.96558439e+06  343309
2.94678582e+00  6.71597238e+06  344757
2.95933993e+00  6.47143399e+06  348703
2.97191229e+00  6.23588546e+06  351261
2.98446722e+00  6.00420345e+06  354061
2.99700494e+00  5.78031097e+06  356115
3.00957150e+00  5.56333093e+06  361669
3.02215198e+00  5.35029995e+06  362893
3.03472327e+00  5.14303082e+06  367101
3.04729714e+00  4.94460794e+06  369439
3.05987607e+00  4.75046871e+06  373257
3.07246035e+00  4.56491810e+06  375949
3.08502144e+00  4.38324860e+06  378043
3.09756793e+00  4.20999859e+06  381117
3.11014614e+00  4.04167659e+06  386449
3.12271465e+00  3.88049123e+06  386397
3.13525824e+00  3.72668555e+06  391315
3.14782739e+00  3.57652053e+06  394305
3.16040709e+00  3.43676839e+06  398077
3.17297079e+00  3.29945336e+06  399919
3.18552003e+00  3.17163836e+06  403113
3.19809287e+00  3.04903422e+06  408229
3.21068427e+00  2.93159704e+06  410313
3.22323954e+00  2.82556382e+06  410275
3.23579434e+00  2.72143949e+06  409302
3.24836542e+00  2.62484265e+06  407782
3.26092816e+00  2.53236484e+06  405898
3.27349649e+00  2.44629451e+06  404322
3.28606028e+00  2.36730088e+06  402628
3.29861616e+00  2.29194313e+06  399792
3.31118450e+00  2.22544987e+06  400264
3.32375655e+00  2.16071594e+06  396336
3.33633648e+00  2.10423486e+06  396964
3.34889912e+00  2.05235067e+06  391834
3.36144277e+00  2.00522971e+06  391704
3.37402431e+00  1.96684517e+06  390736
3.38661496e+00  1.93099993e+06  388266
3.39916129e+00  1.90413333e+06  383920
3.41172359e+00  1.87899293e+06  385612
3.42430345e+00  1.85914899e+06  380790
3.43687077e+00  1.85001264e+06  380950
3.44943689e+00  1.84309554e+06  376536
3.46198984e+00  1.84130657e+06  375850
3.47457272e+00  1.84512650e+06  374580
3.48713261e+00  1.85485468e+06  369724
3.49967202e+00  1.87110173e+06  369454
3.51224656e+00  1.89088344e+06  367290
3.52482123e+00  1.91778586e+06  364912
3.53738716e+00  1.94770262e+06  362736
3.54995350e+00  1.98704312e+06  359926
3.56252724e+00  2.03023111e+06  359118
3.57509150e+00  2.07475358e+06  354340
3.58765458e+00  2.13078703e+06  354730
3.60021544e+00  2.18734719e+06  349482
3.61278183e+00  2.25310977e+06  349990
3.62534903e+00  2.32206981e+06  345150
3.63790727e+00  2.39488832e+06  344170
3.65047701e+00  2.47595371e+06  341434
3.66304737e+00  2.55846111e+06  338850
3.67562082e+00  2.65353573e+06  336604
3.68819285e+00  2.74623756e+06  333960
3.70075384e+00  2.84718161e+06  330760
3.71332149e+00  2.95511667e+06  329190
3.72588720e+00  3.06217256e+06  325372
3.73844410e+00  3.18449786e+06  323614
3.75101563e+00  3.29996578e+06  320874
3.76358999e+00  3.43019720e+06  318076
3.77615563e+00  3.55927586e+06  315366
3.78870489e+00  3.69731895e+06  311662
3.80127594e+00  3.84238191e+06  311028
3.81385667e+00  3.98314240e+06  306496
3.82640443e+00  4.14305629e+06  303694
3.83896447e+00  4.29447865e+06  301908
3.85154021e+00  4.45952001e+06  298156
3.86412982e+00  4.62451873e+06  297204
3.87668142e+00  4.79641189e+06  290380
3.88921657e+00  4.97767882e+06  290634
3.90179372e+00  5.15438566e+06  286594
3.91437624e+00  5.34409814e+06  284398
3.92695018e+00  5.53940214e+06  280884
3.93951066e+00  5.73160740e+06  277246
3.95208275e+00  5.93775095e+06  275466
3.96466521e+00  6.14058062e+06  271528
3.97722344e+00  6.35836858e+06  268048
3.98977586e+00  6.56811023e+06  265458
4.00234608e+00  6.78987516e+06  261892
4.01490524e+00  7.02250130e+06  259134
4.02745444e+00  7.24538369e+06  254926
4.04002216e+00  7.48937769e+06  253314
4.05260811e+00  7.72339839e+06  249346
4.06517472e+00  7.97179953e+06  245680
4.07772201e+00  8.22354446e+06  242442
4.09028980e+00  8.46566549e+06  239386
4.10287367e+00  8.74354497e+06  236544
4.11544764e+00  8.99504985e+06  232294
4.12800893e+00  9.26841811e+06  229044
4.14058557e+00  9.54203468e+06  226300
4.15316944e+00  9.81270222e+06  221938
4.16570849e+00  1.01090382e+07  218262
4.17824518e+00  1.03742836e+07  214594
4.19083460e+00  1.06810412e+07  212892
4.20340609e+00  1.09726516e+07  207190
4.21594547e+00  1.12678580e+07  204354
4.22851159e+00  1.15737587e+07  201232
4.24107578e+00  1.18646409e+07  196600
4.25364150e+00  1.22062015e+07  194238
4.26621340e+00  1.24985026e+07  189526
4.27880024e+00  1.28238522e+07  186828
4.29137880e+00  1.31496990e+07  182296
4.30391579e+00  1.34595937e+07  177748
4.31648067e+00  1.38075758e+07  175806
4.32906096e+00  1.41171790e+07  170470
4.34163434e+00  1.44746370e+07  167646
4.35419826e+00  1.48052638e+07  163120
4.36675348e+00  1.51214798e+07  158982
4.37930905e+00  1.54987481e+07  155878
4.39187628e+00  1.57908588e+07  151030
4.40443446e+00  1.61963562e+07  147948
4.41699700e+00  1.64841595e+07  143248
4.42958745e+00  1.68658626e+07  140124
4.44215164e+00  1.71945694e+07  135202
4.45467624e+00  1.75235228e+07  130662
4.46725585e+00  1.78898275e+07  128578
4.47985758e+00  1.81930914e+07  122566
4.49240168e+00  1.85758872e+07  119304
4.50496214e+00  1.88603026e+07  114700
4.51751987e+00  1.91877039e+07  110592
4.53007553e+00  1.95164409e+07  106510
4.54260782e+00  1.98120816e+07  101716
4.55517946e+00  2.01105841e+07  98715
4.56779661e+00  2.04347698e+07  94615
4.58034002e+00  2.07840426e+07  90513
4.59290715e+00  2.11628977e+07  88351
4.60550746e+00  2.15018728e+07  84555
4.61806652e+00  2.18897943e+07  81709
4.63061348e+00  2.22918396e+07  78724
4.64316981e+00  2.26748697e+07  76233
4.65575170e+00  2.30848265e+07  73561
4.66831088e+00  2.34969872e+07  70830
4.68083874e+00  2.39356691e+07  68230
4.69341420e+00  2.43568437e+07  66498
4.70600658e+00  2.47917620e+07  63586
4.71857979e+00  2.52709045e+07  61774
4.73110775e+00  2.57371925e+07  58794
4.74365157e+00  2.61833772e+07  57547
4.75628181e+00  2.66808534e+07  55350
4.76885619e+00  2.71903868e+07  53023
4.78138516e+00  2.76844748e+07  51099
4.79397628e+00  2.81980776e+07  49555
4.80660710e+00  2.87309639e+07  47659
4.81914615e+00  2.92763364e+07  45291
4.83166160e+00  2.98172918e+07  43999
4.84428771e+00  3.03735526e+07  42483
4.85686012e+00  3.09620783e+07  40327
4.86935554e+00  3.15629222e+07  38827
4.88194043e+00  3.21369473e+07  37683
4.89459796e+00  3.27569548e+07  36055
4.90713824e+00  3.34079067e+07  34098
4.91960008e+00  3.40602803e+07  32779
4.93221847e+00  3.47021884e+07  31992
4.94482861e+00  3.53651110e+07  29959
4.95732710e+00  3.61014240e+07  28828
4.96986863e+00  3.68048835e+07  27615
4.98248566e+00  3.75020991e+07  26488
4.99511075e+00  3.82711751e+07  25203
5.00760758e+00  3.90591933e+07  23656
5.02010091e+00  3.98131297e+07  22887
5.03277631e+00  4.06315364e+07  21952
5.04539390e+00  4.14533280e+07  20500
5.05782424e+00  4.23481841e+07  19323
5.07038990e+00  4.31466128e+07  18814
5.08310603e+00  4.40878336e+07  17688
5.09566720e+00  4.50143067e+07  16504
5.10805545e+00  4.59572262e+07  15444
5.12067144e+00  4.68932711e+07  15151
5.13344763e+00  4.79139025e+07  14032
5.14589503e+00  4.89612047e+07  12792
5.15822505e+00  4.99832736e+07  12256
5.17095099e+00  5.10643439e+07  11844
5.18370039e+00  5.22162090e+07  10780
5.19611864e+00  5.33678062e+07  9868
5.20859432e+00  5.44990614e+07  9486
5.22134900e+00  5.57353619e+07  8824
5.23386567e+00  5.69989756e+07  7896
5.24601709e+00  5.82902914e+07  7228
5.25879506e+00  5.95629696e+07  7332
5.27182115e+00  6.09883801e+07  6292
5.28405957e+00  6.24044306e+07  5524
5.29607902e+00  6.38031299e+07  5172
5.30908192e+00  6.52932525e+07  5188
5.32236057e+00  6.69281844e+07  4386
5.33439029e+00  6.85177645e+07  3520
5.34618180e+00  7.00350932e+07  3516
5.35946353e+00  7.17756733e+07  3388
5.37293386e+00  7.36551891e+07  2800
5.38439671e+00  7.53703253e+07  1932
5.39592935e+00  7.70428479e+07  2236
5.40978388e+00  7.91319852e+07  2013
5.42364053e+00  8.13097440e+07  1576
5.43419581e+00  8.31005591e+07  846
5.44557289e+00  8.49631069e+07  1228
5.45989569e+00  8.74489003e+07  964
5.47413058e+00  9.00073832e+07  717
5.48497641e+00  9.20402636e+07  304
5.49574664e+00  9.40924931e+07  444
5.51008628e+00  9.69297560e+07  292
5.52439869e+00  9.98710236e+07  172
5.53578558e+00  1.02288716e+08  51
5.54566396e+00  1.04453289e+08  52
5.55931162e+00  1.07533723e+08  12
5.57199165e+00  1.10494042e+08  1
