# z=3.5051 a=0.221970 mass=0.9340809867
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
6.21855825e-01  1.96777728e+01  15489
6.34433634e-01  1.86904347e+01  15913
6.47037514e-01  1.82181374e+01  16879
6.59633644e-01  1.73345685e+01  17193
6.72235286e-01  1.72015236e+01  18157
6.84740075e-01  1.63662283e+01  18339
6.97295639e-01  1.59472303e+01  19573
7.09882323e-01  1.54215463e+01  19941
7.22383387e-01  1.45233185e+01  20629
7.34953418e-01  1.41360100e+01  21655
7.47529559e-01  1.37787307e+01  22113
7.60130806e-01  1.36859553e+01  23185
7.72707972e-01  1.30088397e+01  23667
7.85228036e-01  1.26380914e+01  24385
7.97852900e-01  1.22929593e+01  25749
8.10414649e-01  1.19092065e+01  25675
8.22983296e-01  1.15611160e+01  27409
8.35562854e-01  1.12465308e+01  27405
8.48080130e-01  1.08377978e+01  28717
8.60685138e-01  1.07560451e+01  29595
8.73271712e-01  1.04242994e+01  30301
8.85799237e-01  1.01720733e+01  31101
8.98326884e-01  9.86338393e+00  32023
9.10882829e-01  9.54036906e+00  32977
9.23526894e-01  9.38361339e+00  34449
9.36128848e-01  9.15298354e+00  34549
9.48697049e-01  8.91684532e+00  36111
9.61271227e-01  8.75756994e+00  36541
9.73803852e-01  8.52849400e+00  37717
9.86339420e-01  8.22416273e+00  38619
9.98901349e-01  8.03431361e+00  39661
1.01143181e+00  7.91903126e+00  40545
1.02398480e+00  7.78772546e+00  41815
1.03662522e+00  7.57799585e+00  43125
1.04921793e+00  7.46903915e+00  43681
1.06175146e+00  7.30797720e+00  44629
1.07431471e+00  7.12810638e+00  46227
1.08691591e+00  6.98572431e+00  46909
1.09948613e+00  6.83196645e+00  48237
1.11198749e+00  6.65329067e+00  48583
1.12457094e+00  6.48779245e+00  50997
1.13720231e+00  6.39644782e+00  51397
1.14976092e+00  6.30513158e+00  52489
1.16231004e+00  6.17703274e+00  53787
1.17487890e+00  6.08505283e+00  54913
1.18743524e+00  5.93386401e+00  55977
1.19999439e+00  5.80443375e+00  57415
1.21253582e+00  5.68056726e+00  58105
1.22509392e+00  5.57809004e+00  60033
1.23769555e+00  5.52720470e+00  60949
1.25026211e+00  5.39582571e+00  62235
1.26280549e+00  5.32804981e+00  63229
1.27540071e+00  5.25459459e+00  65133
1.28797156e+00  5.12102955e+00  65707
1.30053708e+00  5.05398468e+00  67561
1.31311722e+00  4.97576052e+00  68505
1.32567386e+00  4.90882099e+00  69943
1.33823709e+00  4.79224629e+00  71097
1.35081404e+00  4.70984222e+00  73021
1.36336710e+00  4.67265447e+00  73317
1.37591851e+00  4.60824627e+00  75799
1.38846886e+00  4.50459732e+00  76021
1.40103508e+00  4.43331826e+00  78753
1.41362499e+00  4.40409832e+00  79291
1.42620380e+00  4.31938047e+00  81129
1.43878365e+00  4.25411891e+00  82441
1.45136676e+00  4.16260287e+00  83949
1.46393054e+00  4.11526298e+00  85123
1.47650160e+00  4.05579207e+00  86929
1.48905317e+00  4.01061949e+00  87789
1.50157422e+00  3.94060129e+00  89623
1.51415169e+00  3.91171248e+00  91341
1.52672825e+00  3.83216692e+00  92845
1.53929259e+00  3.79169134e+00  94087
1.55187897e+00  3.73395766e+00  96333
1.56446583e+00  3.68280360e+00  97249
1.57706299e+00  3.62809466e+00  99501
1.58957931e+00  3.56336747e+00  99283
1.60209822e+00  3.53503680e+00  102537
1.61467281e+00  3.48314924e+00  103477
1.62724590e+00  3.45375913e+00  105751
1.63983060e+00  3.41066045e+00  106869
1.65239053e+00  3.35168883e+00  108697
1.66497941e+00  3.31938997e+00  110577
1.67759186e+00  3.26425634e+00  112555
1.69012693e+00  3.24114195e+00  112593
1.70265657e+00  3.19979363e+00  115573
1.71523965e+00  3.16654650e+00  117283
1.72781170e+00  3.12149562e+00  118581
1.74036775e+00  3.08387113e+00  120625
1.75292822e+00  3.04706096e+00  121935
1.76550077e+00  3.01600434e+00  124441
1.77806655e+00  2.97221215e+00  125517
1.79061685e+00  2.94207873e+00  127357
1.80319130e+00  2.91391126e+00  129895
1.81576667e+00  2.87404847e+00  130701
1.82834882e+00  2.83109997e+00  133921
1.84092616e+00  2.80420038e+00  134187
1.85348688e+00  2.76593395e+00  137125
1.86606484e+00  2.75977766e+00  138457
1.87865316e+00  2.71637742e+00  140937
1.89119496e+00  2.69855544e+00  141367
1.90373200e+00  2.65126964e+00  144381
1.91628265e+00  2.62168821e+00  145549
1.92887019e+00  2.60444356e+00  149139
1.94147113e+00  2.58877291e+00  149641
1.95401615e+00  2.54684202e+00  151825
1.96656467e+00  2.51331537e+00  153453
1.97911394e+00  2.50359536e+00  155887
1.99169126e+00  2.47411530e+00  158121
2.00427242e+00  2.45601576e+00  159841
2.01680965e+00  2.42812755e+00  161175
2.02938830e+00  2.41112131e+00  164677
2.04198511e+00  2.39067974e+00  166057
2.05454796e+00  2.35682544e+00  167703
2.06711836e+00  2.33461757e+00  170269
2.07969511e+00  2.30452153e+00  172257
2.09225395e+00  2.29182528e+00  173653
2.10480687e+00  2.27681136e+00  176619
2.11736141e+00  2.25436798e+00  177565
2.12992867e+00  2.22942334e+00  181285
2.14251355e+00  2.21113428e+00  182547
2.15508810e+00  2.19845205e+00  184993
2.16764964e+00  2.16648360e+00  186777
2.18021605e+00  2.15644782e+00  189073
2.19277933e+00  2.13805228e+00  191491
2.20536226e+00  2.12243423e+00  193845
2.21792610e+00  2.08971056e+00  195181
2.23045086e+00  2.08151211e+00  197319
2.24300426e+00  2.06653698e+00  200233
2.25558515e+00  2.05142924e+00  203037
2.26817911e+00  2.04235933e+00  204871
2.28072810e+00  2.02502118e+00  206221
2.29327836e+00  2.00485175e+00  209529
2.30588483e+00  1.98154916e+00  212545
2.31845781e+00  1.97250409e+00  213207
2.33101744e+00  1.95026206e+00  216577
2.34358615e+00  1.93735200e+00  218193
2.35617487e+00  1.92739047e+00  222151
2.36873531e+00  1.91196538e+00  221641
2.38126928e+00  1.90144872e+00  226173
2.39382442e+00  1.87648446e+00  226981
2.40640315e+00  1.86834510e+00  231903
2.41897369e+00  1.86023820e+00  231493
2.43152780e+00  1.84722654e+00  236041
2.44409951e+00  1.84023303e+00  237231
2.45668123e+00  1.82257463e+00  240925
2.46926597e+00  1.80595513e+00  242769
2.48180449e+00  1.78777615e+00  243757
2.49434968e+00  1.77623236e+00  247983
2.50693092e+00  1.76935177e+00  250273
2.51949990e+00  1.76377868e+00  252373
2.53206429e+00  1.75080832e+00  255447
2.54463258e+00  1.73807549e+00  257089
2.55720831e+00  1.72532085e+00  261237
2.56977318e+00  1.71451942e+00  261667
2.58235084e+00  1.70845417e+00  266889
2.59493145e+00  1.70124216e+00  267049
2.60748365e+00  1.68960956e+00  270577
2.62003465e+00  1.68111140e+00  272643
2.63260290e+00  1.67780379e+00  276205
2.64517352e+00  1.66422302e+00  278169
2.65773098e+00  1.65864548e+00  280819
2.67028961e+00  1.65563534e+00  283629
2.68288103e+00  1.63732470e+00  287737
2.69546174e+00  1.63286340e+00  288229
2.70800318e+00  1.61825309e+00  291519
2.72056522e+00  1.61571818e+00  294697
2.73313137e+00  1.61058252e+00  296817
2.74570300e+00  1.60269027e+00  300739
2.75827075e+00  1.60109926e+00  301921
2.77081913e+00  1.58676421e+00  305457
2.78339728e+00  1.58713606e+00  308839
2.79596890e+00  1.57983666e+00  310641
2.80853577e+00  1.56686521e+00  314485
2.82110956e+00  1.56712649e+00  316113
2.83367567e+00  1.55672039e+00  320275
2.84623635e+00  1.55885534e+00  321109
2.85879560e+00  1.54824307e+00  326121
2.87137384e+00  1.54698003e+00  327727
2.88395424e+00  1.53955607e+00  331821
2.89650734e+00  1.53528459e+00  332497
2.90906470e+00  1.53498355e+00  337353
2.92163864e+00  1.53421524e+00  339559
2.93422073e+00  1.52818317e+00  343309
2.94678582e+00  1.52431999e+00  344757
2.95933993e+00  1.52680097e+00  348703
2.97191229e+00  1.52022781e+00  351261
2.98446722e+00  1.52028425e+00  354061
2.99700494e+00  1.51843507e+00  356115
3.00957150e+00  1.51477573e+00  361669
3.02215198e+00  1.52087969e+00  362893
3.03472327e+00  1.51463074e+00  367101
3.04729714e+00  1.51281314e+00  369439
3.05987607e+00  1.51894416e+00  373257
3.07246035e+00  1.51739987e+00  375949
3.08502144e+00  1.51863089e+00  378043
3.09756793e+00  1.51851734e+00  381117
3.11014614e+00  1.51971908e+00  386449
3.12271465e+00  1.52067334e+00  386397
3.13525824e+00  1.51670299e+00  391315
3.14782739e+00  1.52308168e+00  394305
3.16040709e+00  1.52971429e+00  398077
3.17297079e+00  1.53185710e+00  399919
3.18552003e+00  1.52903756e+00  403113
3.19809287e+00  1.53856164e+00  408229
3.21068427e+00  1.54785161e+00  410313
3.22323954e+00  1.53758403e+00  410275
3.23579434e+00  1.53471230e+00  409302
3.24836542e+00  1.52458289e+00  407782
3.26092816e+00  1.52200299e+00  405898
3.27349649e+00  1.51347007e+00  404322
3.28606028e+00  1.51038761e+00  402628
3.29861616e+00  1.50369224e+00  399792
3.31118450e+00  1.49075708e+00  400264
3.32375655e+00  1.48876190e+00  396336
3.33633648e+00  1.48427925e+00  396964
3.34889912e+00  1.47809720e+00  391834
3.36144277e+00  1.46924399e+00  391704
3.37402431e+00  1.46928842e+00  390736
3.38661496e+00  1.46495366e+00  388266
3.39916129e+00  1.45397527e+00  383920
3.41172359e+00  1.45025710e+00  385612
3.42430345e+00  1.44739401e+00  380790
3.43687077e+00  1.44135849e+00  380950
3.44943689e+00  1.43937207e+00  376536
3.46198984e+00  1.43221567e+00  375850
3.47457272e+00  1.42797069e+00  374580
3.48713261e+00  1.42797203e+00  369724
3.49967202e+00  1.42249200e+00  369454
3.51224656e+00  1.41535393e+00  367290
3.52482123e+00  1.41439527e+00  364912
3.53738716e+00  1.41391404e+00  362736
3.54995350e+00  1.40659862e+00  359926
3.56252724e+00  1.39857302e+00  359118
3.57509150e+00  1.40232126e+00  354340
3.58765458e+00  1.39447516e+00  354730
3.60021544e+00  1.39367183e+00  349482
3.61278183e+00  1.39463913e+00  349990
3.62534903e+00  1.39150603e+00  345150
3.63790727e+00  1.38436710e+00  344170
3.65047701e+00  1.38403941e+00  341434
3.66304737e+00  1.38496790e+00  338850
3.67562082e+00  1.37990847e+00  336604
3.68819285e+00  1.37776803e+00  333960
3.70075384e+00  1.37686555e+00  330760
3.71332149e+00  1.38005333e+00  329190
3.72588720e+00  1.37678929e+00  325372
3.73844410e+00  1.37182104e+00  323614
3.75101563e+00  1.37381868e+00  320874
3.76358999e+00  1.37486366e+00  318076
3.77615563e+00  1.36743049e+00  315366
3.78870489e+00  1.36766837e+00  311662
3.80127594e+00  1.36745100e+00  311028
3.81385667e+00  1.36993469e+00  306496
3.82640443e+00  1.36934105e+00  303694
3.83896447e+00  1.36112080e+00  301908
3.85154021e+00  1.36731375e+00  298156
3.86412982e+00  1.36875823e+00  297204
3.87668142e+00  1.37104515e+00  290380
3.88921657e+00  1.37550350e+00  290634
3.90179372e+00  1.37354051e+00  286594
3.91437624e+00  1.37067915e+00  284398
3.92695018e+00  1.37462685e+00  280884
3.93951066e+00  1.37188850e+00  277246
3.95208275e+00  1.37598363e+00  275466
3.96466521e+00  1.37984191e+00  271528
3.97722344e+00  1.38130502e+00  268048
3.98977586e+00  1.38270324e+00  265458
4.00234608e+00  1.38626737e+00  261892
4.01490524e+00  1.39115253e+00  259134
4.02745444e+00  1.39740308e+00  254926
4.04002216e+00  1.39698720e+00  253314
4.05260811e+00  1.39271885e+00  249346
4.06517472e+00  1.39535748e+00  245680
4.07772201e+00  1.40572753e+00  242442
4.09028980e+00  1.40973254e+00  239386
4.10287367e+00  1.40923508e+00  236544
4.11544764e+00  1.41139536e+00  232294
4.12800893e+00  1.42632395e+00  229044
4.14058557e+00  1.43054325e+00  226300
4.15316944e+00  1.42713555e+00  221938
4.16570849e+00  1.43174962e+00  218262
4.17824518e+00  1.43879992e+00  214594
4.19083460e+00  1.44436418e+00  212892
4.20340609e+00  1.45412097e+00  207190
4.21594547e+00  1.45920564e+00  204354
4.22851159e+00  1.46469784e+00  201232
4.24107578e+00  1.46500120e+00  196600
4.25364150e+00  1.47361642e+00  194238
4.26621340e+00  1.48093379e+00  189526
4.27880024e+00  1.48721130e+00  186828
4.29137880e+00  1.49615042e+00  182296
4.30391579e+00  1.50808580e+00  177748
4.31648067e+00  1.50995521e+00  175806
4.32906096e+00  1.52157893e+00  170470
4.34163434e+00  1.52786635e+00  167646
4.35419826e+00  1.53191064e+00  163120
4.36675348e+00  1.53302953e+00  158982
4.37930905e+00  1.54333719e+00  155878
4.39187628e+00  1.55163467e+00  151030
4.40443446e+00  1.56392304e+00  147948
4.41699700e+00  1.56650340e+00  143248
4.42958745e+00  1.56362744e+00  140124
4.44215164e+00  1.57562280e+00  135202
4.45467624e+00  1.57484616e+00  130662
4.46725585e+00  1.58552479e+00  128578
4.47985758e+00  1.58440033e+00  122566
4.49240168e+00  1.60142593e+00  119304
4.50496214e+00  1.58687722e+00  114700
4.51751987e+00  1.58534428e+00  110592
4.53007553e+00  1.59842436e+00  106510
4.54260782e+00  1.59015080e+00  101716
4.55517946e+00  1.57378604e+00  98715
4.56779661e+00  1.56788638e+00  94615
4.58034002e+00  1.57167896e+00  90513
4.59290715e+00  1.57819588e+00  88351
4.60550746e+00  1.57353223e+00  84555
4.61806652e+00  1.56356838e+00  81709
4.63061348e+00  1.56881619e+00  78724
4.64316981e+00  1.58219775e+00  76233
4.65575170e+00  1.58232572e+00  73561
4.66831088e+00  1.59052097e+00  70830
4.68083874e+00  1.58013481e+00  68230
4.69341420e+00  1.59515367e+00  66498
4.70600658e+00  1.59935451e+00  63586
4.71857979e+00  1.61116733e+00  61774
4.73110775e+00  1.61178640e+00  58794
4.74365157e+00  1.60888206e+00  57547
4.75628181e+00  1.62640846e+00  55350
4.76885619e+00  1.64341601e+00  53023
4.78138516e+00  1.65143089e+00  51099
4.79397628e+00  1.63381357e+00  49555
4.80660710e+00  1.66936203e+00  47659
4.81914615e+00  1.66621757e+00  45291
4.83166160e+00  1.67515753e+00  43999
4.84428771e+00  1.69576510e+00  42483
4.85686012e+00  1.69404346e+00  40327
4.86935554e+00  1.71304953e+00  38827
4.88194043e+00  1.70051949e+00  37683
4.89459796e+00  1.71408731e+00  36055
4.90713824e+00  1.75413720e+00  34098
4.91960008e+00  1.75468497e+00  32779
4.93221847e+00  1.76615290e+00  31992
4.94482861e+00  1.78478399e+00  29959
4.95732710e+00  1.80383537e+00  28828
4.96986863e+00  1.83157894e+00  27615
4.98248566e+00  1.83956258e+00  26488
4.99511075e+00  1.85881314e+00  25203
5.00760758e+00  1.86928052e+00  23656
5.02010091e+00  1.88621610e+00  22887
5.03277631e+00  1.89977636e+00  21952
5.04539390e+00  1.90754497e+00  20500
5.05782424e+00  1.94591021e+00  19323
5.07038990e+00  1.99611714e+00  18814
5.08310603e+00  1.97182741e+00  17688
5.09566720e+00  1.98610910e+00  16504
5.10805545e+00  2.03300037e+00  15444
5.12067144e+00  2.04174405e+00  15151
5.13344763e+00  2.09926938e+00  14032
5.14589503e+00  2.13235348e+00  12792
5.15822505e+00  2.14157713e+00  12256
5.17095099e+00  2.15437217e+00  11844
5.18370039e+00  2.20107411e+00  10780
5.19611864e+00  2.22062699e+00  9868
5.20859432e+00  2.24282770e+00  9486
5.22134900e+00  2.29745836e+00  8824
5.23386567e+00  2.32716863e+00  7896
5.24601709e+00  2.38100545e+00  7228
5.25879506e+00  2.40236387e+00  7332
5.27182115e+00  2.43216397e+00  6292
5.28405957e+00  2.49901675e+00  5524
5.29607902e+00  2.59016381e+00  5172
5.30908192e+00  2.56481456e+00  5188
5.32236057e+00  2.65487334e+00  4386
5.33439029e+00  2.69930803e+00  3520
5.34618180e+00  2.75991954e+00  3516
5.35946353e+00  2.81819637e+00  3388
5.37293386e+00  2.86530680e+00  2800
5.38439671e+00  2.93949561e+00  1932
5.39592935e+00  2.98813810e+00  2236
5.40978388e+00  3.00005829e+00  2013
5.42364053e+00  2.96633721e+00  1576
5.43419581e+00  3.20478629e+00  846
5.44557289e+00  3.26314406e+00  1228
5.45989569e+00  3.33107592e+00  964
5.47413058e+00  3.39467166e+00  717
5.48497641e+00  3.67214339e+00  304
5.49574664e+00  3.44052370e+00  444
5.51008628e+00  3.53325341e+00  292
5.52439869e+00  3.84709178e+00  172
5.53578558e+00  3.28054152e+00  51
5.54566396e+00  3.54068355e+00  52
5.55931162e+00  2.06515775e+00  12
5.57199165e+00  2.70080891e+00  1
