# z=1.0043 a=0.498924 mass=0.9245793759
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
3.22323954e+00  2.62393645e+01  410275
3.23579434e+00  2.60952936e+01  409302
3.24836542e+00  2.59880417e+01  407782
3.26092816e+00  2.58372763e+01  405898
3.27349649e+00  2.57224840e+01  404322
3.28606028e+00  2.57431730e+01  402628
3.29861616e+00  2.56149696e+01  399792
3.31118450e+00  2.55779050e+01  400264
3.32375655e+00  2.54383174e+01  396336
3.33633648e+00  2.53487494e+01  396964
3.34889912e+00  2.52201098e+01  391834
3.36144277e+00  2.51269137e+01  391704
3.37402431e+00  2.50790313e+01  390736
3.38661496e+00  2.49762052e+01  388266
3.39916129e+00  2.49256214e+01  383920
3.41172359e+00  2.48233147e+01  385612
3.42430345e+00  2.47142522e+01  380790
3.43687077e+00  2.46896721e+01  380950
3.44943689e+00  2.45203834e+01  376536
3.46198984e+00  2.45076619e+01  375850
3.47457272e+00  2.44195540e+01  374580
3.48713261e+00  2.43466405e+01  369724
3.49967202e+00  2.43251046e+01  369454
3.51224656e+00  2.42556858e+01  367290
3.52482123e+00  2.41508171e+01  364912
3.53738716e+00  2.40496518e+01  362736
3.54995350e+00  2.41233610e+01  359926
3.56252724e+00  2.40027306e+01  359118
3.57509150e+00  2.38728173e+01  354340
3.58765458e+00  2.38384922e+01  354730
3.60021544e+00  2.38365390e+01  349482
3.61278183e+00  2.36860425e+01  349990
3.62534903e+00  2.36904883e+01  345150
3.63790727e+00  2.36092601e+01  344170
3.65047701e+00  2.35867680e+01  341434
3.66304737e+00  2.35153234e+01  338850
3.67562082e+00  2.35556293e+01  336604
3.68819285e+00  2.35322433e+01  333960
3.70075384e+00  2.34317731e+01  330760
3.71332149e+00  2.33577912e+01  329190
3.72588720e+00  2.34278574e+01  325372
3.73844410e+00  2.33273481e+01  323614
3.75101563e+00  2.32944529e+01  320874
3.76358999e+00  2.32936000e+01  318076
3.77615563e+00  2.32359613e+01  315366
3.78870489e+00  2.32328194e+01  311662
3.80127594e+00  2.32065443e+01  311028
3.81385667e+00  2.31816240e+01  306496
3.82640443e+00  2.31932758e+01  303694
3.83896447e+00  2.32000611e+01  301908
3.85154021e+00  2.30894096e+01  298156
3.86412982e+00  2.32332632e+01  297204
3.87668142e+00  2.31726998e+01  290380
3.88921657e+00  2.31203518e+01  290634
3.90179372e+00  2.30365302e+01  286594
3.91437624e+00  2.31489445e+01  284398
3.92695018e+00  2.31499313e+01  280884
3.93951066e+00  2.31586605e+01  277246
3.95208275e+00  2.31855420e+01  275466
3.96466521e+00  2.32095969e+01  271528
3.97722344e+00  2.31542435e+01  268048
3.98977586e+00  2.32455334e+01  265458
4.00234608e+00  2.32836699e+01  261892
4.01490524e+00  2.33199004e+01  259134
4.02745444e+00  2.33061603e+01  254926
4.04002216e+00  2.33867830e+01  253314
4.05260811e+00  2.34743282e+01  249346
4.06517472e+00  2.34265520e+01  245680
4.07772201e+00  2.34674636e+01  242442
4.09028980e+00  2.35873968e+01  239386
4.10287367e+00  2.35152141e+01  236544
4.11544764e+00  2.36527703e+01  232294
4.12800893e+00  2.35880037e+01  229044
4.14058557e+00  2.38496607e+01  226300
4.15316944e+00  2.37850082e+01  221938
4.16570849e+00  2.38655724e+01  218262
4.17824518e+00  2.39653238e+01  214594
4.19083460e+00  2.40040358e+01  212892
4.20340609e+00  2.41373006e+01  207190
4.21594547e+00  2.41469950e+01  204354
4.22851159e+00  2.43200123e+01  201232
4.24107578e+00  2.42967025e+01  196600
4.25364150e+00  2.44386745e+01  194238
4.26621340e+00  2.45436202e+01  189526
4.27880024e+00  2.46819874e+01  186828
4.29137880e+00  2.47241767e+01  182296
4.30391579e+00  2.47286975e+01  177748
4.31648067e+00  2.50298481e+01  175806
4.32906096e+00  2.49692411e+01  170470
4.34163434e+00  2.51789808e+01  167646
4.35419826e+00  2.52721046e+01  163120
4.36675348e+00  2.52666118e+01  158982
4.37930905e+00  2.55165935e+01  155878
4.39187628e+00  2.54880190e+01  151030
4.40443446e+00  2.56522547e+01  147948
4.41699700e+00  2.56483762e+01  143248
4.42958745e+00  2.57604826e+01  140124
4.44215164e+00  2.58123602e+01  135202
4.45467624e+00  2.59369583e+01  130662
4.46725585e+00  2.59506333e+01  128578
4.47985758e+00  2.59805629e+01  122566
4.49240168e+00  2.61192411e+01  119304
4.50496214e+00  2.59301502e+01  114700
4.51751987e+00  2.59241324e+01  110592
4.53007553e+00  2.60921766e+01  106510
4.54260782e+00  2.60355710e+01  101716
4.55517946e+00  2.58106837e+01  98715
4.56779661e+00  2.56428328e+01  94615
4.58034002e+00  2.57652845e+01  90513
4.59290715e+00  2.56868592e+01  88351
4.60550746e+00  2.55353677e+01  84555
4.61806652e+00  2.56708091e+01  81709
4.63061348e+00  2.58418314e+01  78724
4.64316981e+00  2.57963434e+01  76233
4.65575170e+00  2.56247302e+01  73561
4.66831088e+00  2.56903132e+01  70830
4.68083874e+00  2.55466996e+01  68230
4.69341420e+00  2.57632853e+01  66498
4.70600658e+00  2.56817586e+01  63586
4.71857979e+00  2.58562891e+01  61774
4.73110775e+00  2.60138273e+01  58794
4.74365157e+00  2.61032260e+01  57547
4.75628181e+00  2.61464341e+01  55350
4.76885619e+00  2.61681251e+01  53023
4.78138516e+00  2.63155079e+01  51099
4.79397628e+00  2.64677429e+01  49555
4.80660710e+00  2.66436914e+01  47659
4.81914615e+00  2.65840890e+01  45291
4.83166160e+00  2.68451898e+01  43999
4.84428771e+00  2.67408495e+01  42483
4.85686012e+00  2.70179107e+01  40327
4.86935554e+00  2.73349878e+01  38827
4.88194043e+00  2.68852140e+01  37683
4.89459796e+00  2.76044152e+01  36055
4.90713824e+00  2.78218153e+01  34098
4.91960008e+00  2.75966357e+01  32779
4.93221847e+00  2.76807745e+01  31992
4.94482861e+00  2.79424830e+01  29959
4.95732710e+00  2.84277345e+01  28828
4.96986863e+00  2.88262929e+01  27615
4.98248566e+00  2.87892774e+01  26488
4.99511075e+00  2.92660515e+01  25203
5.00760758e+00  2.96521528e+01  23656
5.02010091e+00  2.97286113e+01  22887
5.03277631e+00  3.00600353e+01  21952
5.04539390e+00  3.00632257e+01  20500
5.05782424e+00  3.05345553e+01  19323
5.07038990e+00  3.01643949e+01  18814
5.08310603e+00  3.09234145e+01  17688
5.09566720e+00  3.17099123e+01  16504
5.10805545e+00  3.19976219e+01  15444
5.12067144e+00  3.25280386e+01  15151
5.13344763e+00  3.23854424e+01  14032
5.14589503e+00  3.25881609e+01  12792
5.15822505e+00  3.35518520e+01  12256
5.17095099e+00  3.38969810e+01  11844
5.18370039e+00  3.44378718e+01  10780
5.19611864e+00  3.47826476e+01  9868
5.20859432e+00  3.57844059e+01  9486
5.22134900e+00  3.56661570e+01  8824
5.23386567e+00  3.63088646e+01  7896
5.24601709e+00  3.68686774e+01  7228
5.25879506e+00  3.72128426e+01  7332
5.27182115e+00  3.78866502e+01  6292
5.28405957e+00  3.88827207e+01  5524
5.29607902e+00  3.99324122e+01  5172
5.30908192e+00  3.98150486e+01  5188
5.32236057e+00  4.17044490e+01  4386
5.33439029e+00  4.15384134e+01  3520
5.34618180e+00  4.21517528e+01  3516
5.35946353e+00  4.36699541e+01  3388
5.37293386e+00  4.32443242e+01  2800
5.38439671e+00  4.40133172e+01  1932
5.39592935e+00  4.49008235e+01  2236
5.40978388e+00  4.69037674e+01  2013
5.42364053e+00  4.59210410e+01  1576
5.43419581e+00  5.03666156e+01  846
5.44557289e+00  5.09861212e+01  1228
5.45989569e+00  4.94229187e+01  964
5.47413058e+00  4.98013064e+01  717
5.48497641e+00  5.59047365e+01  304
5.49574664e+00  5.90855498e+01  444
5.51008628e+00  4.97880854e+01  292
5.52439869e+00  5.72595959e+01  172
5.53578558e+00  6.79925760e+01  51
5.54566396e+00  5.97546701e+01  52
5.55931162e+00  9.98821465e+01  12
5.57199165e+00  1.66142685e+02  1
