# z=5.5011 a=0.153821 mass=0.9413416327
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
6.72235286e-01  1.13531981e+08  18157
6.84740075e-01  1.13117602e+08  18339
6.97295639e-01  1.12695084e+08  19573
7.09882323e-01  1.12265151e+08  19941
7.22383387e-01  1.11831586e+08  20629
7.34953418e-01  1.11389660e+08  21655
7.47529559e-01  1.10940942e+08  22113
7.60130806e-01  1.10485379e+08  23185
7.72707972e-01  1.10024313e+08  23667
7.85228036e-01  1.09559455e+08  24385
7.97852900e-01  1.09084647e+08  25749
8.10414649e-01  1.08606338e+08  25675
8.22983296e-01  1.08121971e+08  27409
8.35562854e-01  1.07631230e+08  27405
8.48080130e-01  1.07137461e+08  28717
8.60685138e-01  1.06634511e+08  29595
8.73271712e-01  1.06126624e+08  30301
8.85799237e-01  1.05615834e+08  31101
8.98326884e-01  1.05099851e+08  32023
9.10882829e-01  1.04576970e+08  32977
9.23526894e-01  1.04045292e+08  34449
9.36128848e-01  1.03510243e+08  34549
9.48697049e-01  1.02971685e+08  36111
9.61271227e-01  1.02427499e+08  36541
9.73803852e-01  1.01880460e+08  37717
9.86339420e-01  1.01328691e+08  38619
9.98901349e-01  1.00770574e+08  39661
1.01143181e+00  1.00209352e+08  40545
1.02398480e+00  9.96424461e+07  41815
1.03662522e+00  9.90673693e+07  43125
1.04921793e+00  9.84897191e+07  43681
1.06175146e+00  9.79106474e+07  44629
1.07431471e+00  9.73257390e+07  46227
1.08691591e+00  9.67349066e+07  46909
1.09948613e+00  9.61417031e+07  48237
1.11198749e+00  9.55472028e+07  48583
1.12457094e+00  9.49455517e+07  50997
1.13720231e+00  9.43375779e+07  51397
1.14976092e+00  9.37290554e+07  52489
1.16231004e+00  9.31172978e+07  53787
1.17487890e+00  9.25014494e+07  54913
1.18743524e+00  9.18826478e+07  55977
1.19999439e+00  9.12599939e+07  57415
1.21253582e+00  9.06352832e+07  58105
1.22509392e+00  9.00066469e+07  60033
1.23769555e+00  8.93721272e+07  60949
1.25026211e+00  8.87365839e+07  62235
1.26280549e+00  8.80995947e+07  63229
1.27540071e+00  8.74570429e+07  65133
1.28797156e+00  8.68127200e+07  65707
1.30053708e+00  8.61658303e+07  67561
1.31311722e+00  8.55163752e+07  68505
1.32567386e+00  8.48648708e+07  69943
1.33823709e+00  8.42110823e+07  71097
1.35081404e+00  8.35539806e+07  73021
1.36336710e+00  8.28960981e+07  73317
1.37591851e+00  8.22367212e+07  75799
1.38846886e+00  8.15743535e+07  76021
1.40103508e+00  8.09095381e+07  78753
1.41362499e+00  8.02422523e+07  79291
1.42620380e+00  7.95732542e+07  81129
1.43878365e+00  7.89027642e+07  82441
1.45136676e+00  7.82298798e+07  83949
1.46393054e+00  7.75581446e+07  85123
1.47650160e+00  7.68828800e+07  86929
1.48905317e+00  7.62083728e+07  87789
1.50157422e+00  7.55337442e+07  89623
1.51415169e+00  7.48561489e+07  91341
1.52672825e+00  7.41763245e+07  92845
1.53929259e+00  7.34963782e+07  94087
1.55187897e+00  7.28152688e+07  96333
1.56446583e+00  7.21322078e+07  97249
1.57706299e+00  7.14492523e+07  99501
1.58957931e+00  7.07693453e+07  99283
1.60209822e+00  7.00892829e+07  102537
1.61467281e+00  6.94053324e+07  103477
1.62724590e+00  6.87215530e+07  105751
1.63983060e+00  6.80362911e+07  106869
1.65239053e+00  6.73539526e+07  108697
1.66497941e+00  6.66678142e+07  110577
1.67759186e+00  6.59822187e+07  112555
1.69012693e+00  6.53001080e+07  112593
1.70265657e+00  6.46193835e+07  115573
1.71523965e+00  6.39349139e+07  117283
1.72781170e+00  6.32523117e+07  118581
1.74036775e+00  6.25713143e+07  120625
1.75292822e+00  6.18901824e+07  121935
1.76550077e+00  6.12095256e+07  124441
1.77806655e+00  6.05289712e+07  125517
1.79061685e+00  5.98518101e+07  127357
1.80319130e+00  5.91734671e+07  129895
1.81576667e+00  5.84950969e+07  130701
1.82834882e+00  5.78196496e+07  133921
1.84092616e+00  5.71438734e+07  134187
1.85348688e+00  5.64714085e+07  137125
1.86606484e+00  5.57985654e+07  138457
1.87865316e+00  5.51269313e+07  140937
1.89119496e+00  5.44599439e+07  141367
1.90373200e+00  5.37941889e+07  144381
1.91628265e+00  5.31296678e+07  145549
1.92887019e+00  5.24648286e+07  149139
1.94147113e+00  5.18012033e+07  149641
1.95401615e+00  5.11422676e+07  151825
1.96656467e+00  5.04860221e+07  153453
1.97911394e+00  4.98306612e+07  155887
1.99169126e+00  4.91769560e+07  158121
2.00427242e+00  4.85250304e+07  159841
2.01680965e+00  4.78780612e+07  161175
2.02938830e+00  4.72298463e+07  164677
2.04198511e+00  4.65854440e+07  166057
2.05454796e+00  4.59430116e+07  167703
2.06711836e+00  4.53051407e+07  170269
2.07969511e+00  4.46682736e+07  172257
2.09225395e+00  4.40348929e+07  173653
2.10480687e+00  4.34056347e+07  176619
2.11736141e+00  4.27790336e+07  177565
2.12992867e+00  4.21544181e+07  181285
2.14251355e+00  4.15305343e+07  182547
2.15508810e+00  4.09136297e+07  184993
2.16764964e+00  4.02985599e+07  186777
2.18021605e+00  3.96855811e+07  189073
2.19277933e+00  3.90772668e+07  191491
2.20536226e+00  3.84717208e+07  193845
2.21792610e+00  3.78706409e+07  195181
2.23045086e+00  3.72738984e+07  197319
2.24300426e+00  3.66795492e+07  200233
2.25558515e+00  3.60884577e+07  203037
2.26817911e+00  3.54987626e+07  204871
2.28072810e+00  3.49176886e+07  206221
2.29327836e+00  3.43369877e+07  209529
2.30588483e+00  3.37600737e+07  212545
2.31845781e+00  3.31877657e+07  213207
2.33101744e+00  3.26199129e+07  216577
2.34358615e+00  3.20555649e+07  218193
2.35617487e+00  3.14948057e+07  222151
2.36873531e+00  3.09398734e+07  221641
2.38126928e+00  3.03892131e+07  226173
2.39382442e+00  2.98429156e+07  226981
2.40640315e+00  2.92994776e+07  231903
2.41897369e+00  2.87594793e+07  231493
2.43152780e+00  2.82262877e+07  236041
2.44409951e+00  2.76966383e+07  237231
2.45668123e+00  2.71702151e+07  240925
2.46926597e+00  2.66492598e+07  242769
2.48180449e+00  2.61323553e+07  243757
2.49434968e+00  2.56249724e+07  247983
2.50693092e+00  2.51137480e+07  250273
2.51949990e+00  2.46136051e+07  252373
2.53206429e+00  2.41166971e+07  255447
2.54463258e+00  2.36236987e+07  257089
2.55720831e+00  2.31355767e+07  261237
2.56977318e+00  2.26501258e+07  261667
2.58235084e+00  2.21748051e+07  266889
2.59493145e+00  2.17002823e+07  267049
2.60748365e+00  2.12334099e+07  270577
2.62003465e+00  2.07699913e+07  272643
2.63260290e+00  2.03131976e+07  276205
2.64517352e+00  1.98610718e+07  278169
2.65773098e+00  1.94116469e+07  280819
2.67028961e+00  1.89696059e+07  283629
2.68288103e+00  1.85341658e+07  287737
2.69546174e+00  1.81006125e+07  288229
2.70800318e+00  1.76747589e+07  291519
2.72056522e+00  1.72533390e+07  294697
2.73313137e+00  1.68392769e+07  296817
2.74570300e+00  1.64284739e+07  300739
2.75827075e+00  1.60207593e+07  301921
2.77081913e+00  1.56260700e+07  305457
2.78339728e+00  1.52305979e+07  308839
2.79596890e+00  1.48411558e+07  310641
2.80853577e+00  1.44594554e+07  314485
2.82110956e+00  1.40828479e+07  316113
2.83367567e+00  1.37109793e+07  320275
2.84623635e+00  1.33454399e+07  321109
2.85879560e+00  1.29883519e+07  326121
2.87137384e+00  1.26315037e+07  327727
2.88395424e+00  1.22858399e+07  331821
2.89650734e+00  1.19407152e+07  332497
2.90906470e+00  1.16060716e+07  337353
2.92163864e+00  1.12779944e+07  339559
2.93422073e+00  1.09522206e+07  343309
2.94678582e+00  1.06344931e+07  344757
2.95933993e+00  1.03206781e+07  348703
2.97191229e+00  1.00184663e+07  351261
2.98446722e+00  9.71713916e+06  354061
2.99700494e+00  9.42481752e+06  356115
3.00957150e+00  9.14154535e+06  361669
3.02215198e+00  8.85904036e+06  362893
3.03472327e+00  8.58256894e+06  367101
3.04729714e+00  8.31759253e+06  369439
3.05987607e+00  8.05537174e+06  373257
3.07246035e+00  7.80355906e+06  375949
3.08502144e+00  7.55426999e+06  378043
3.09756793e+00  7.31556406e+06  381117
3.11014614e+00  7.08050633e+06  386449
3.12271465e+00  6.85486178e+06  386397
3.13525824e+00  6.63659655e+06  391315
3.14782739e+00  6.42183184e+06  394305
3.16040709e+00  6.22020468e+06  398077
3.17297079e+00  6.01975900e+06  399919
3.18552003e+00  5.83198759e+06  403113
3.19809287e+00  5.64808774e+06  408229
3.21068427e+00  5.47126842e+06  410313
3.22323954e+00  5.30480687e+06  410275
3.23579434e+00  5.13840190e+06  409302
3.24836542e+00  4.97879931e+06  407782
3.26092816e+00  4.82284546e+06  405898
3.27349649e+00  4.67529684e+06  404322
3.28606028e+00  4.53618154e+06  402628
3.29861616e+00  4.39971955e+06  399792
3.31118450e+00  4.27251028e+06  400264
3.32375655e+00  4.14739379e+06  396336
3.33633648e+00  4.03403196e+06  396964
3.34889912e+00  3.92309205e+06  391834
3.36144277e+00  3.81698663e+06  391704
3.37402431e+00  3.72269214e+06  390736
3.38661496e+00  3.63066016e+06  388266
3.39916129e+00  3.54956076e+06  383920
3.41172359e+00  3.46735474e+06  385612
3.42430345e+00  3.39358246e+06  380790
3.43687077e+00  3.33378745e+06  380950
3.44943689e+00  3.27342049e+06  376536
3.46198984e+00  3.21943577e+06  375850
3.47457272e+00  3.17399270e+06  374580
3.48713261e+00  3.13412410e+06  369724
3.49967202e+00  3.10240691e+06  369454
3.51224656e+00  3.07336626e+06  367290
3.52482123e+00  3.05503674e+06  364912
3.53738716e+00  3.03934664e+06  362736
3.54995350e+00  3.03447925e+06  359926
3.56252724e+00  3.03447563e+06  359118
3.57509150e+00  3.03783916e+06  354340
3.58765458e+00  3.05245406e+06  354730
3.60021544e+00  3.06923880e+06  349482
3.61278183e+00  3.09601195e+06  349990
3.62534903e+00  3.12991182e+06  345150
3.63790727e+00  3.16554325e+06  344170
3.65047701e+00  3.21068498e+06  341434
3.66304737e+00  3.26334968e+06  338850
3.67562082e+00  3.32492671e+06  336604
3.68819285e+00  3.38835209e+06  333960
3.70075384e+00  3.45830922e+06  330760
3.71332149e+00  3.54216018e+06  329190
3.72588720e+00  3.62212103e+06  325372
3.73844410e+00  3.71925118e+06  323614
3.75101563e+00  3.81273215e+06  320874
3.76358999e+00  3.92267020e+06  318076
3.77615563e+00  4.03057916e+06  315366
3.78870489e+00  4.15264825e+06  311662
3.80127594e+00  4.28152611e+06  311028
3.81385667e+00  4.40892040e+06  306496
3.82640443e+00  4.55471497e+06  303694
3.83896447e+00  4.69468311e+06  301908
3.85154021e+00  4.85410428e+06  298156
3.86412982e+00  5.00864085e+06  297204
3.87668142e+00  5.18039262e+06  290380
3.88921657e+00  5.35389628e+06  290634
3.90179372e+00  5.53294103e+06  286594
3.91437624e+00  5.72375004e+06  284398
3.92695018e+00  5.91882709e+06  280884
3.93951066e+00  6.12135665e+06  277246
3.95208275e+00  6.33248934e+06  275466
3.96466521e+00  6.54660325e+06  271528
3.97722344e+00  6.77239673e+06  268048
3.98977586e+00  7.00210828e+06  265458
4.00234608e+00  7.23871419e+06  261892
4.01490524e+00  7.48761704e+06  259134
4.02745444e+00  7.73801260e+06  254926
4.04002216e+00  8.00142281e+06  253314
4.05260811e+00  8.26545258e+06  249346
4.06517472e+00  8.54202193e+06  245680
4.07772201e+00  8.82480645e+06  242442
4.09028980e+00  9.10863631e+06  239386
4.10287367e+00  9.41836990e+06  236544
4.11544764e+00  9.71240833e+06  232294
4.12800893e+00  1.00291485e+07  229044
4.14058557e+00  1.03500363e+07  226300
4.15316944e+00  1.06748838e+07  221938
4.16570849e+00  1.10180508e+07  218262
4.17824518e+00  1.13505589e+07  214594
4.19083460e+00  1.17116129e+07  212892
4.20340609e+00  1.20664508e+07  207190
4.21594547e+00  1.24315103e+07  204354
4.22851159e+00  1.28092632e+07  201232
4.24107578e+00  1.31857686e+07  196600
4.25364150e+00  1.35894936e+07  194238
4.26621340e+00  1.39799633e+07  189526
4.27880024e+00  1.43926643e+07  186828
4.29137880e+00  1.48082576e+07  182296
4.30391579e+00  1.52277309e+07  177748
4.31648067e+00  1.56672801e+07  175806
4.32906096e+00  1.61021467e+07  170470
4.34163434e+00  1.65618213e+07  167646
4.35419826e+00  1.70157090e+07  163120
4.36675348e+00  1.74798190e+07  158982
4.37930905e+00  1.79671492e+07  155878
4.39187628e+00  1.84351323e+07  151030
4.40443446e+00  1.89486289e+07  147948
4.41699700e+00  1.94383456e+07  143248
4.42958745e+00  1.99626020e+07  140124
4.44215164e+00  2.04798803e+07  135202
4.45467624e+00  2.10090937e+07  130662
4.46725585e+00  2.15580742e+07  128578
4.47985758e+00  2.21025248e+07  122566
4.49240168e+00  2.26758190e+07  119304
4.50496214e+00  2.32377985e+07  114700
4.51751987e+00  2.38233238e+07  110592
4.53007553e+00  2.44182240e+07  106510
4.54260782e+00  2.50180732e+07  101716
4.55517946e+00  2.56388960e+07  98715
4.56779661e+00  2.62758474e+07  94615
4.58034002e+00  2.69276823e+07  90513
4.59290715e+00  2.76052014e+07  88351
4.60550746e+00  2.82882727e+07  84555
4.61806652e+00  2.89916873e+07  81709
4.63061348e+00  2.97135557e+07  78724
4.64316981e+00  3.04474219e+07  76233
4.65575170e+00  3.12048099e+07  73561
4.66831088e+00  3.19756011e+07  70830
4.68083874e+00  3.27674726e+07  68230
4.69341420e+00  3.35735178e+07  66498
4.70600658e+00  3.44020316e+07  63586
4.71857979e+00  3.52557080e+07  61774
4.73110775e+00  3.61205787e+07  58794
4.74365157e+00  3.70025779e+07  57547
4.75628181e+00  3.79194054e+07  55350
4.76885619e+00  3.88537575e+07  53023
4.78138516e+00  3.98009897e+07  51099
4.79397628e+00  4.07804964e+07  49555
4.80660710e+00  4.17840062e+07  47659
4.81914615e+00  4.28056827e+07  45291
4.83166160e+00  4.38491461e+07  43999
4.84428771e+00  4.49262172e+07  42483
4.85686012e+00  4.60271133e+07  40327
4.86935554e+00  4.71497953e+07  38827
4.88194043e+00  4.83008727e+07  37683
4.89459796e+00  4.94915171e+07  36055
4.90713824e+00  5.07032560e+07  34098
4.91960008e+00  5.19365082e+07  32779
4.93221847e+00  5.32115986e+07  31992
4.94482861e+00  5.45148897e+07  29959
4.95732710e+00  5.58534911e+07  28828
4.96986863e+00  5.72198854e+07  27615
4.98248566e+00  5.86243760e+07  26488
4.99511075e+00  6.00761480e+07  25203
5.00760758e+00  6.15498216e+07  23656
5.02010091e+00  6.30522980e+07  22887
5.03277631e+00  6.46202394e+07  21952
5.04539390e+00  6.62196130e+07  20500
5.05782424e+00  6.78491053e+07  19323
5.07038990e+00  6.95148156e+07  18814
5.08310603e+00  7.12657109e+07  17688
5.09566720e+00  7.30344872e+07  16504
5.10805545e+00  7.48263046e+07  15444
5.12067144e+00  7.66896457e+07  15151
5.13344763e+00  7.86362079e+07  14032
5.14589503e+00  8.05896337e+07  12792
5.15822505e+00  8.25667906e+07  12256
5.17095099e+00  8.46610715e+07  11844
5.18370039e+00  8.68245866e+07  10780
5.19611864e+00  8.89896410e+07  9868
5.20859432e+00  9.12112414e+07  9486
5.22134900e+00  9.35549042e+07  8824
5.23386567e+00  9.59209445e+07  7896
5.24601709e+00  9.82880204e+07  7228
5.25879506e+00  1.00817590e+08  7332
5.27182115e+00  1.03489977e+08  6292
5.28405957e+00  1.06080092e+08  5524
5.29607902e+00  1.08685562e+08  5172
5.30908192e+00  1.11567044e+08  5188
5.32236057e+00  1.14612284e+08  4386
5.33439029e+00  1.17466259e+08  3520
5.34618180e+00  1.20318083e+08  3516
5.35946353e+00  1.23616167e+08  3388
5.37293386e+00  1.27077850e+08  2800
5.38439671e+00  1.30125582e+08  1932
5.39592935e+00  1.33247388e+08  2236
5.40978388e+00  1.37110774e+08  2013
5.42364053e+00  1.41103087e+08  1576
5.43419581e+00  1.44251751e+08  846
5.44557289e+00  1.47702977e+08  1228
5.45989569e+00  1.52193971e+08  964
5.47413058e+00  1.56807022e+08  717
5.48497641e+00  1.60428758e+08  304
5.49574664e+00  1.64117539e+08  444
5.51008628e+00  1.69175576e+08  292
5.52439869e+00  1.74398121e+08  172
5.53578558e+00  1.78676110e+08  51
5.54566396e+00  1.82493263e+08  52
5.55931162e+00  1.87908381e+08  12
5.57199165e+00  1.93096166e+08  1
