# z=0.0000 a=1.000000 mass=0.9218906384
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
4.14058557e+00  8.23031484e+06  226300
4.15316944e+00  8.38291155e+06  221938
4.16570849e+00  8.56745171e+06  218262
4.17824518e+00  8.70140108e+06  214594
4.19083460e+00  8.88707048e+06  212892
4.20340609e+00  9.04933042e+06  207190
4.21594547e+00  9.20726810e+06  204354
4.22851159e+00  9.37432988e+06  201232
4.24107578e+00  9.51008400e+06  196600
4.25364150e+00  9.72026942e+06  194238
4.26621340e+00  9.84462483e+06  189526
4.27880024e+00  1.00124617e+07  186828
4.29137880e+00  1.01770478e+07  182296
4.30391579e+00  1.03057483e+07  177748
4.31648067e+00  1.04905317e+07  175806
4.32906096e+00  1.06024261e+07  170470
4.34163434e+00  1.07835585e+07  167646
4.35419826e+00  1.09175202e+07  163120
4.36675348e+00  1.10119142e+07  158982
4.37930905e+00  1.12049527e+07  155878
4.39187628e+00  1.12457459e+07  151030
4.40443446e+00  1.14688553e+07  147948
4.41699700e+00  1.14789257e+07  143248
4.42958745e+00  1.16418761e+07  140124
4.44215164e+00  1.17051553e+07  135202
4.45467624e+00  1.17567482e+07  130662
4.46725585e+00  1.18663329e+07  128578
4.47985758e+00  1.18489796e+07  122566
4.49240168e+00  1.19643038e+07  119304
4.50496214e+00  1.18941889e+07  114700
4.51751987e+00  1.18864311e+07  110592
4.53007553e+00  1.18698276e+07  106510
4.54260782e+00  1.17836387e+07  101716
4.55517946e+00  1.16839709e+07  98715
4.56779661e+00  1.16182461e+07  94615
4.58034002e+00  1.15880911e+07  90513
4.59290715e+00  1.15903881e+07  88351
4.60550746e+00  1.15135154e+07  84555
4.61806652e+00  1.15096321e+07  81709
4.63061348e+00  1.15142973e+07  78724
4.64316981e+00  1.14740036e+07  76233
4.65575170e+00  1.14626483e+07  73561
4.66831088e+00  1.14416359e+07  70830
4.68083874e+00  1.14491637e+07  68230
4.69341420e+00  1.14151064e+07  66498
4.70600658e+00  1.13838355e+07  63586
4.71857979e+00  1.14083294e+07  61774
4.73110775e+00  1.14009102e+07  58794
4.74365157e+00  1.13437081e+07  57547
4.75628181e+00  1.13440954e+07  55350
4.76885619e+00  1.13503712e+07  53023
4.78138516e+00  1.13194572e+07  51099
4.79397628e+00  1.12932931e+07  49555
4.80660710e+00  1.12792810e+07  47659
4.81914615e+00  1.12711469e+07  45291
4.83166160e+00  1.12367815e+07  43999
4.84428771e+00  1.11987381e+07  42483
4.85686012e+00  1.11954253e+07  40327
4.86935554e+00  1.11938411e+07  38827
4.88194043e+00  1.11224324e+07  37683
4.89459796e+00  1.10945973e+07  36055
4.90713824e+00  1.11008349e+07  34098
4.91960008e+00  1.10908663e+07  32779
4.93221847e+00  1.10272407e+07  31992
4.94482861e+00  1.09746607e+07  29959
4.95732710e+00  1.10145905e+07  28828
4.96986863e+00  1.09757709e+07  27615
4.98248566e+00  1.08938199e+07  26488
4.99511075e+00  1.08902730e+07  25203
5.00760758e+00  1.09003715e+07  23656
5.02010091e+00  1.08292017e+07  22887
5.03277631e+00  1.08087169e+07  21952
5.04539390e+00  1.07667478e+07  20500
5.05782424e+00  1.08195792e+07  19323
5.07038990e+00  1.06833464e+07  18814
5.08310603e+00  1.07084983e+07  17688
5.09566720e+00  1.06945917e+07  16504
5.10805545e+00  1.06884210e+07  15444
5.12067144e+00  1.06103611e+07  15151
5.13344763e+00  1.05990724e+07  14032
5.14589503e+00  1.06259044e+07  12792
5.15822505e+00  1.05919567e+07  12256
5.17095099e+00  1.05545902e+07  11844
5.18370039e+00  1.05732441e+07  10780
5.19611864e+00  1.05904540e+07  9868
5.20859432e+00  1.05274202e+07  9486
5.22134900e+00  1.05307605e+07  8824
5.23386567e+00  1.05597917e+07  7896
5.24601709e+00  1.06326814e+07  7228
5.25879506e+00  1.05387398e+07  7332
5.27182115e+00  1.05698745e+07  6292
5.28405957e+00  1.06559058e+07  5524
5.29607902e+00  1.07013928e+07  5172
5.30908192e+00  1.06613662e+07  5188
5.32236057e+00  1.07156316e+07  4386
5.33439029e+00  1.08583704e+07  3520
5.34618180e+00  1.08877614e+07  3516
5.35946353e+00  1.08995394e+07  3388
5.37293386e+00  1.09961031e+07  2800
5.38439671e+00  1.11773985e+07  1932
5.39592935e+00  1.12290378e+07  2236
5.40978388e+00  1.13239400e+07  2013
5.42364053e+00  1.14523418e+07  1576
5.43419581e+00  1.16701607e+07  846
5.44557289e+00  1.17494874e+07  1228
5.45989569e+00  1.19515579e+07  964
5.47413058e+00  1.21673846e+07  717
5.48497641e+00  1.23753125e+07  304
5.49574664e+00  1.25580997e+07  444
5.51008628e+00  1.28457077e+07  292
5.52439869e+00  1.31613116e+07  172
5.53578558e+00  1.34331573e+07  51
5.54566396e+00  1.36873444e+07  52
5.55931162e+00  1.40633362e+07  12
5.57199165e+00  1.44381778e+07  1
