# z=6.0172 a=0.142506 mass=0.9645418902
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
1.96656467e+00  5.11033790e+07  153453
1.97911394e+00  5.04498156e+07  155887
1.99169126e+00  4.97979370e+07  158121
2.00427242e+00  4.91476922e+07  159841
2.01680965e+00  4.85023389e+07  161175
2.02938830e+00  4.78553886e+07  164677
2.04198511e+00  4.72125019e+07  166057
2.05454796e+00  4.65710882e+07  167703
2.06711836e+00  4.59344993e+07  170269
2.07969511e+00  4.52985706e+07  172257
2.09225395e+00  4.46659787e+07  173653
2.10480687e+00  4.40375471e+07  176619
2.11736141e+00  4.34116367e+07  177565
2.12992867e+00  4.27875208e+07  181285
2.14251355e+00  4.21637797e+07  182547
2.15508810e+00  4.15474495e+07  184993
2.16764964e+00  4.09325084e+07  186777
2.18021605e+00  4.03193768e+07  189073
2.19277933e+00  3.97109693e+07  191491
2.20536226e+00  3.91052818e+07  193845
2.21792610e+00  3.85039436e+07  195181
2.23045086e+00  3.79066419e+07  197319
2.24300426e+00  3.73116549e+07  200233
2.25558515e+00  3.67199373e+07  203037
2.26817911e+00  3.61292258e+07  204871
2.28072810e+00  3.55474406e+07  206221
2.29327836e+00  3.49653559e+07  209529
2.30588483e+00  3.43873532e+07  212545
2.31845781e+00  3.38136713e+07  213207
2.33101744e+00  3.32443196e+07  216577
2.34358615e+00  3.26782536e+07  218193
2.35617487e+00  3.21158262e+07  222151
2.36873531e+00  3.15590633e+07  221641
2.38126928e+00  3.10063214e+07  226173
2.39382442e+00  3.04579774e+07  226981
2.40640315e+00  2.99122736e+07  231903
2.41897369e+00  2.93697090e+07  231493
2.43152780e+00  2.88340100e+07  236041
2.44409951e+00  2.83018539e+07  237231
2.45668123e+00  2.77725425e+07  240925
2.46926597e+00  2.72487483e+07  242769
2.48180449e+00  2.67285397e+07  243757
2.49434968e+00  2.62185006e+07  247983
2.50693092e+00  2.57033911e+07  250273
2.51949990e+00  2.52001303e+07  252373
2.53206429e+00  2.46997527e+07  255447
2.54463258e+00  2.42030920e+07  257089
2.55720831e+00  2.37110521e+07  261237
2.56977318e+00  2.32212828e+07  261667
2.58235084e+00  2.27424122e+07  266889
2.59493145e+00  2.22635001e+07  267049
2.60748365e+00  2.17925046e+07  270577
2.62003465e+00  2.13242698e+07  272643
2.63260290e+00  2.08633815e+07  276205
2.64517352e+00  2.04064795e+07  278169
2.65773098e+00  1.99520698e+07  280819
2.67028961e+00  1.95049978e+07  283629
2.68288103e+00  1.90649946e+07  287737
2.69546174e+00  1.86261839e+07  288229
2.70800318e+00  1.81948006e+07  291519
2.72056522e+00  1.77681266e+07  294697
2.73313137e+00  1.73487350e+07  296817
2.74570300e+00  1.69323836e+07  300739
2.75827075e+00  1.65184846e+07  301921
2.77081913e+00  1.61186106e+07  305457
2.78339728e+00  1.57171401e+07  308839
2.79596890e+00  1.53213140e+07  310641
2.80853577e+00  1.49337054e+07  314485
2.82110956e+00  1.45510482e+07  316113
2.83367567e+00  1.41726607e+07  320275
2.84623635e+00  1.38007915e+07  321109
2.85879560e+00  1.34374231e+07  326121
2.87137384e+00  1.30738006e+07  327727
2.88395424e+00  1.27216944e+07  331821
2.89650734e+00  1.23692503e+07  332497
2.90906470e+00  1.20282944e+07  337353
2.92163864e+00  1.16933895e+07  339559
2.93422073e+00  1.13605344e+07  343309
2.94678582e+00  1.10354668e+07  344757
2.95933993e+00  1.07144913e+07  348703
2.97191229e+00  1.04057622e+07  351261
2.98446722e+00  1.00964914e+07  354061
2.99700494e+00  9.79734709e+06  356115
3.00957150e+00  9.50674756e+06  361669
3.02215198e+00  9.21709732e+06  362893
3.03472327e+00  8.93228261e+06  367101
3.04729714e+00  8.66030247e+06  369439
3.05987607e+00  8.39067802e+06  373257
3.07246035e+00  8.13118770e+06  375949
3.08502144e+00  7.87442059e+06  378043
3.09756793e+00  7.62783580e+06  381117
3.11014614e+00  7.38541294e+06  386449
3.12271465e+00  7.15191980e+06  386397
3.13525824e+00  6.92620933e+06  391315
3.14782739e+00  6.70393615e+06  394305
3.16040709e+00  6.49438843e+06  398077
3.17297079e+00  6.28636299e+06  399919
3.18552003e+00  6.09111832e+06  403113
3.19809287e+00  5.89959939e+06  408229
3.21068427e+00  5.71521767e+06  410313
3.22323954e+00  5.54263193e+06  410275
3.23579434e+00  5.37321210e+06  409302
3.24836542e+00  5.20956278e+06  407782
3.26092816e+00  5.04901124e+06  405898
3.27349649e+00  4.89750057e+06  404322
3.28606028e+00  4.75338003e+06  402628
3.29861616e+00  4.61282228e+06  399792
3.31118450e+00  4.47953880e+06  400264
3.32375655e+00  4.34916774e+06  396336
3.33633648e+00  4.23136662e+06  396964
3.34889912e+00  4.11363336e+06  391834
3.36144277e+00  4.00267501e+06  391704
3.37402431e+00  3.90095531e+06  390736
3.38661496e+00  3.80419658e+06  388266
3.39916129e+00  3.71585495e+06  383920
3.41172359e+00  3.62670048e+06  385612
3.42430345e+00  3.54680033e+06  380790
3.43687077e+00  3.47956389e+06  380950
3.44943689e+00  3.41252023e+06  376536
3.46198984e+00  3.35004333e+06  375850
3.47457272e+00  3.29834596e+06  374580
3.48713261e+00  3.25051584e+06  369724
3.49967202e+00  3.21160603e+06  369454
3.51224656e+00  3.17398146e+06  367290
3.52482123e+00  3.14784308e+06  364912
3.53738716e+00  3.12480320e+06  362736
3.54995350e+00  3.11091638e+06  359926
3.56252724e+00  3.10282985e+06  359118
3.57509150e+00  3.09912564e+06  354340
3.58765458e+00  3.10335298e+06  354730
3.60021544e+00  3.11308890e+06  349482
3.61278183e+00  3.13063483e+06  349990
3.62534903e+00  3.15667064e+06  345150
3.63790727e+00  3.18414027e+06  344170
3.65047701e+00  3.21859907e+06  341434
3.66304737e+00  3.26661103e+06  338850
3.67562082e+00  3.31592898e+06  336604
3.68819285e+00  3.37336776e+06  333960
3.70075384e+00  3.43360048e+06  330760
3.71332149e+00  3.50964565e+06  329190
3.72588720e+00  3.58391792e+06  325372
3.73844410e+00  3.66744865e+06  323614
3.75101563e+00  3.75841976e+06  320874
3.76358999e+00  3.85847652e+06  318076
3.77615563e+00  3.95888668e+06  315366
3.78870489e+00  4.07485866e+06  311662
3.80127594e+00  4.19429249e+06  311028
3.81385667e+00  4.31962880e+06  306496
3.82640443e+00  4.45246565e+06  303694
3.83896447e+00  4.58958687e+06  301908
3.85154021e+00  4.74365203e+06  298156
3.86412982e+00  4.89111350e+06  297204
3.87668142e+00  5.06230645e+06  290380
3.88921657e+00  5.22499589e+06  290634
3.90179372e+00  5.40525206e+06  286594
3.91437624e+00  5.59148569e+06  284398
3.92695018e+00  5.77950916e+06  280884
3.93951066e+00  5.98582686e+06  277246
3.95208275e+00  6.19127123e+06  275466
3.96466521e+00  6.40766092e+06  271528
3.97722344e+00  6.62743824e+06  268048
3.98977586e+00  6.86552431e+06  265458
4.00234608e+00  7.10150661e+06  261892
4.01490524e+00  7.34799444e+06  259134
4.02745444e+00  7.61096742e+06  254926
4.04002216e+00  7.86960380e+06  253314
4.05260811e+00  8.14677758e+06  249346
4.06517472e+00  8.42712231e+06  245680
4.07772201e+00  8.71621268e+06  242442
4.09028980e+00  9.02206759e+06  239386
4.10287367e+00  9.32795431e+06  236544
4.11544764e+00  9.64397933e+06  232294
4.12800893e+00  9.97163347e+06  229044
4.14058557e+00  1.03084337e+07  226300
4.15316944e+00  1.06595560e+07  221938
4.16570849e+00  1.10091413e+07  218262
4.17824518e+00  1.13838309e+07  214594
4.19083460e+00  1.17559469e+07  212892
4.20340609e+00  1.21399405e+07  207190
4.21594547e+00  1.25393620e+07  204354
4.22851159e+00  1.29469582e+07  201232
4.24107578e+00  1.33777475e+07  196600
4.25364150e+00  1.37894973e+07  194238
4.26621340e+00  1.42465870e+07  189526
4.27880024e+00  1.47003243e+07  186828
4.29137880e+00  1.51628339e+07  182296
4.30391579e+00  1.56544689e+07  177748
4.31648067e+00  1.61329762e+07  175806
4.32906096e+00  1.66571205e+07  170470
4.34163434e+00  1.71647791e+07  167646
4.35419826e+00  1.77006513e+07  163120
4.36675348e+00  1.82746119e+07  158982
4.37930905e+00  1.88114963e+07  155878
4.39187628e+00  1.94327582e+07  151030
4.40443446e+00  1.99836604e+07  147948
4.41699700e+00  2.06522169e+07  143248
4.42958745e+00  2.12612028e+07  140124
4.44215164e+00  2.19316475e+07  135202
4.45467624e+00  2.26239568e+07  130662
4.46725585e+00  2.33037248e+07  128578
4.47985758e+00  2.40663036e+07  122566
4.49240168e+00  2.47750138e+07  119304
4.50496214e+00  2.55963623e+07  114700
4.51751987e+00  2.64055641e+07  110592
4.53007553e+00  2.72355290e+07  106510
4.54260782e+00  2.81194699e+07  101716
4.55517946e+00  2.90369620e+07  98715
4.56779661e+00  2.99562112e+07  94615
4.58034002e+00  3.08717266e+07  90513
4.59290715e+00  3.17967766e+07  88351
4.60550746e+00  3.27842464e+07  84555
4.61806652e+00  3.37514558e+07  81709
4.63061348e+00  3.47372548e+07  78724
4.64316981e+00  3.57694005e+07  76233
4.65575170e+00  3.68131042e+07  73561
4.66831088e+00  3.78834377e+07  70830
4.68083874e+00  3.89625218e+07  68230
4.69341420e+00  4.00897185e+07  66498
4.70600658e+00  4.12453160e+07  63586
4.71857979e+00  4.23982243e+07  61774
4.73110775e+00  4.35890376e+07  58794
4.74365157e+00  4.48354446e+07  57547
4.75628181e+00  4.60916519e+07  55350
4.76885619e+00  4.73687503e+07  53023
4.78138516e+00  4.86892879e+07  51099
4.79397628e+00  5.00485906e+07  49555
4.80660710e+00  5.14361655e+07  47659
4.81914615e+00  5.28447872e+07  45291
4.83166160e+00  5.42993807e+07  43999
4.84428771e+00  5.58036028e+07  42483
4.85686012e+00  5.73195695e+07  40327
4.86935554e+00  5.88640554e+07  38827
4.88194043e+00  6.04927509e+07  37683
4.89459796e+00  6.21486510e+07  36055
4.90713824e+00  6.38129137e+07  34098
4.91960008e+00  6.55171681e+07  32779
4.93221847e+00  6.73129709e+07  31992
4.94482861e+00  6.91443413e+07  29959
4.95732710e+00  7.09627421e+07  28828
4.96986863e+00  7.28717244e+07  27615
4.98248566e+00  7.48615266e+07  26488
4.99511075e+00  7.68664032e+07  25203
5.00760758e+00  7.88942987e+07  23656
5.02010091e+00  8.10136998e+07  22887
5.03277631e+00  8.31930395e+07  21952
5.04539390e+00  8.54301831e+07  20500
5.05782424e+00  8.76481693e+07  19323
5.07038990e+00  9.00372782e+07  18814
5.08310603e+00  9.24420710e+07  17688
5.09566720e+00  9.48986284e+07  16504
5.10805545e+00  9.73821357e+07  15444
5.12067144e+00  1.00010504e+08  15151
5.13344763e+00  1.02713027e+08  14032
5.14589503e+00  1.05400717e+08  12792
5.15822505e+00  1.08160894e+08  12256
5.17095099e+00  1.11086230e+08  11844
5.18370039e+00  1.14073190e+08  10780
5.19611864e+00  1.17063550e+08  9868
5.20859432e+00  1.20182951e+08  9486
5.22134900e+00  1.23430289e+08  8824
5.23386567e+00  1.26694387e+08  7896
5.24601709e+00  1.29932178e+08  7228
5.25879506e+00  1.33500475e+08  7332
5.27182115e+00  1.37188551e+08  6292
5.28405957e+00  1.40729319e+08  5524
5.29607902e+00  1.44317558e+08  5172
5.30908192e+00  1.48342371e+08  5188
5.32236057e+00  1.52535652e+08  4386
5.33439029e+00  1.56408283e+08  3520
5.34618180e+00  1.60350358e+08  3516
5.35946353e+00  1.64922848e+08  3388
5.37293386e+00  1.69669594e+08  2800
5.38439671e+00  1.73788324e+08  1932
5.39592935e+00  1.78092304e+08  2236
5.40978388e+00  1.83399019e+08  2013
5.42364053e+00  1.88864118e+08  1576
5.43419581e+00  1.93101231e+08  846
5.44557289e+00  1.97845923e+08  1228
5.45989569e+00  2.03958120e+08  964
5.47413058e+00  2.10231427e+08  717
5.48497641e+00  2.15132609e+08  304
5.49574664e+00  2.20142769e+08  444
5.51008628e+00  2.26989581e+08  292
5.52439869e+00  2.34047467e+08  172
5.53578558e+00  2.39820547e+08  51
5.54566396e+00  2.44964484e+08  52
5.55931162e+00  2.52252198e+08  12
5.57199165e+00  2.59224826e+08  1
