# z=4.0137 a=0.199452 mass=0.9360349809
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
1.43878365e+00  3.09745980e+00  82441
1.45136676e+00  3.03376128e+00  83949
1.46393054e+00  2.99463916e+00  85123
1.47650160e+00  2.94566381e+00  86929
1.48905317e+00  2.91390805e+00  87789
1.50157422e+00  2.85926120e+00  89623
1.51415169e+00  2.83503441e+00  91341
1.52672825e+00  2.77702367e+00  92845
1.53929259e+00  2.74659978e+00  94087
1.55187897e+00  2.70523711e+00  96333
1.56446583e+00  2.65679261e+00  97249
1.57706299e+00  2.62051626e+00  99501
1.58957931e+00  2.57632615e+00  99283
1.60209822e+00  2.54837393e+00  102537
1.61467281e+00  2.50366707e+00  103477
1.62724590e+00  2.48491260e+00  105751
1.63983060e+00  2.44957298e+00  106869
1.65239053e+00  2.40630146e+00  108697
1.66497941e+00  2.38040859e+00  110577
1.67759186e+00  2.33789287e+00  112555
1.69012693e+00  2.31843031e+00  112593
1.70265657e+00  2.29188677e+00  115573
1.71523965e+00  2.26617158e+00  117283
1.72781170e+00  2.23070109e+00  118581
1.74036775e+00  2.19888959e+00  120625
1.75292822e+00  2.16987704e+00  121935
1.76550077e+00  2.14555081e+00  124441
1.77806655e+00  2.11840384e+00  125517
1.79061685e+00  2.09582200e+00  127357
1.80319130e+00  2.07181535e+00  129895
1.81576667e+00  2.03959636e+00  130701
1.82834882e+00  2.00902118e+00  133921
1.84092616e+00  1.98734630e+00  134187
1.85348688e+00  1.96310234e+00  137125
1.86606484e+00  1.95340109e+00  138457
1.87865316e+00  1.92156103e+00  140937
1.89119496e+00  1.90742332e+00  141367
1.90373200e+00  1.87591401e+00  144381
1.91628265e+00  1.85106304e+00  145549
1.92887019e+00  1.83869761e+00  149139
1.94147113e+00  1.82218848e+00  149641
1.95401615e+00  1.79547162e+00  151825
1.96656467e+00  1.77192858e+00  153453
1.97911394e+00  1.75672084e+00  155887
1.99169126e+00  1.73923361e+00  158121
2.00427242e+00  1.72229670e+00  159841
2.01680965e+00  1.70018284e+00  161175
2.02938830e+00  1.68977762e+00  164677
2.04198511e+00  1.67520719e+00  166057
2.05454796e+00  1.64863295e+00  167703
2.06711836e+00  1.63835435e+00  170269
2.07969511e+00  1.61434470e+00  172257
2.09225395e+00  1.59975127e+00  173653
2.10480687e+00  1.58975666e+00  176619
2.11736141e+00  1.57211300e+00  177565
2.12992867e+00  1.55158104e+00  181285
2.14251355e+00  1.53787410e+00  182547
2.15508810e+00  1.53002859e+00  184993
2.16764964e+00  1.51019564e+00  186777
2.18021605e+00  1.49650350e+00  189073
2.19277933e+00  1.48431415e+00  191491
2.20536226e+00  1.47066208e+00  193845
2.21792610e+00  1.45268786e+00  195181
2.23045086e+00  1.44154068e+00  197319
2.24300426e+00  1.43334441e+00  200233
2.25558515e+00  1.42014018e+00  203037
2.26817911e+00  1.41227510e+00  204871
2.28072810e+00  1.39575966e+00  206221
2.29327836e+00  1.38187526e+00  209529
2.30588483e+00  1.36783873e+00  212545
2.31845781e+00  1.35901832e+00  213207
2.33101744e+00  1.34576633e+00  216577
2.34358615e+00  1.33146112e+00  218193
2.35617487e+00  1.32593259e+00  222151
2.36873531e+00  1.31668417e+00  221641
2.38126928e+00  1.30606069e+00  226173
2.39382442e+00  1.29000840e+00  226981
2.40640315e+00  1.28267890e+00  231903
2.41897369e+00  1.27574920e+00  231493
2.43152780e+00  1.26582343e+00  236041
2.44409951e+00  1.25994492e+00  237231
2.45668123e+00  1.24573312e+00  240925
2.46926597e+00  1.23522009e+00  242769
2.48180449e+00  1.22371044e+00  243757
2.49434968e+00  1.21553719e+00  247983
2.50693092e+00  1.20748501e+00  250273
2.51949990e+00  1.20189539e+00  252373
2.53206429e+00  1.19384864e+00  255447
2.54463258e+00  1.18696574e+00  257089
2.55720831e+00  1.17620245e+00  261237
2.56977318e+00  1.16848452e+00  261667
2.58235084e+00  1.16143364e+00  266889
2.59493145e+00  1.15834904e+00  267049
2.60748365e+00  1.14872248e+00  270577
2.62003465e+00  1.14053712e+00  272643
2.63260290e+00  1.13783336e+00  276205
2.64517352e+00  1.12856838e+00  278169
2.65773098e+00  1.12268394e+00  280819
2.67028961e+00  1.12078373e+00  283629
2.68288103e+00  1.10761134e+00  287737
2.69546174e+00  1.10346572e+00  288229
2.70800318e+00  1.09386349e+00  291519
2.72056522e+00  1.09358176e+00  294697
2.73313137e+00  1.08805564e+00  296817
2.74570300e+00  1.08145446e+00  300739
2.75827075e+00  1.07934210e+00  301921
2.77081913e+00  1.06976165e+00  305457
2.78339728e+00  1.06714282e+00  308839
2.79596890e+00  1.06344911e+00  310641
2.80853577e+00  1.05529411e+00  314485
2.82110956e+00  1.05344421e+00  316113
2.83367567e+00  1.04713619e+00  320275
2.84623635e+00  1.04677748e+00  321109
2.85879560e+00  1.04064000e+00  326121
2.87137384e+00  1.03913807e+00  327727
2.88395424e+00  1.03396032e+00  331821
2.89650734e+00  1.02949794e+00  332497
2.90906470e+00  1.02752516e+00  337353
2.92163864e+00  1.02877900e+00  339559
2.93422073e+00  1.02258185e+00  343309
2.94678582e+00  1.02164271e+00  344757
2.95933993e+00  1.02036924e+00  348703
2.97191229e+00  1.01392690e+00  351261
2.98446722e+00  1.01545640e+00  354061
2.99700494e+00  1.01520997e+00  356115
3.00957150e+00  1.01195047e+00  361669
3.02215198e+00  1.01441297e+00  362893
3.03472327e+00  1.00999333e+00  367101
3.04729714e+00  1.00911378e+00  369439
3.05987607e+00  1.00997679e+00  373257
3.07246035e+00  1.00669511e+00  375949
3.08502144e+00  1.01063224e+00  378043
3.09756793e+00  1.00794209e+00  381117
3.11014614e+00  1.01120892e+00  386449
3.12271465e+00  1.00963427e+00  386397
3.13525824e+00  1.00631754e+00  391315
3.14782739e+00  1.01438113e+00  394305
3.16040709e+00  1.01551440e+00  398077
3.17297079e+00  1.01551477e+00  399919
3.18552003e+00  1.01444891e+00  403113
3.19809287e+00  1.01965008e+00  408229
3.21068427e+00  1.02530356e+00  410313
3.22323954e+00  1.01970628e+00  410275
3.23579434e+00  1.01638928e+00  409302
3.24836542e+00  1.00770974e+00  407782
3.26092816e+00  1.00701914e+00  405898
3.27349649e+00  9.99552752e-01  404322
3.28606028e+00  9.96526790e-01  402628
3.29861616e+00  9.90117731e-01  399792
3.31118450e+00  9.84076027e-01  400264
3.32375655e+00  9.79262393e-01  396336
3.33633648e+00  9.75886118e-01  396964
3.34889912e+00  9.72209534e-01  391834
3.36144277e+00  9.63393223e-01  391704
3.37402431e+00  9.66179490e-01  390736
3.38661496e+00  9.61694600e-01  388266
3.39916129e+00  9.53882329e-01  383920
3.41172359e+00  9.50142842e-01  385612
3.42430345e+00  9.46658430e-01  380790
3.43687077e+00  9.42907133e-01  380950
3.44943689e+00  9.40398255e-01  376536
3.46198984e+00  9.36858586e-01  375850
3.47457272e+00  9.32608316e-01  374580
3.48713261e+00  9.33701475e-01  369724
3.49967202e+00  9.30746258e-01  369454
3.51224656e+00  9.25542725e-01  367290
3.52482123e+00  9.22586912e-01  364912
3.53738716e+00  9.21627771e-01  362736
3.54995350e+00  9.15615604e-01  359926
3.56252724e+00  9.11466267e-01  359118
3.57509150e+00  9.11449733e-01  354340
3.58765458e+00  9.06279419e-01  354730
3.60021544e+00  9.04512452e-01  349482
3.61278183e+00  9.06412929e-01  349990
3.62534903e+00  9.01336639e-01  345150
3.63790727e+00  8.98707933e-01  344170
3.65047701e+00  8.98817044e-01  341434
3.66304737e+00  8.96010887e-01  338850
3.67562082e+00  8.94160264e-01  336604
3.68819285e+00  8.90381736e-01  333960
3.70075384e+00  8.89634736e-01  330760
3.71332149e+00  8.90374337e-01  329190
3.72588720e+00  8.88561444e-01  325372
3.73844410e+00  8.87700181e-01  323614
3.75101563e+00  8.85503489e-01  320874
3.76358999e+00  8.85131802e-01  318076
3.77615563e+00  8.81137886e-01  315366
3.78870489e+00  8.80891501e-01  311662
3.80127594e+00  8.79694182e-01  311028
3.81385667e+00  8.78034014e-01  306496
3.82640443e+00  8.80482886e-01  303694
3.83896447e+00  8.76147141e-01  301908
3.85154021e+00  8.77793170e-01  298156
3.86412982e+00  8.76900482e-01  297204
3.87668142e+00  8.79891343e-01  290380
3.88921657e+00  8.82219579e-01  290634
3.90179372e+00  8.78075720e-01  286594
3.91437624e+00  8.78304821e-01  284398
3.92695018e+00  8.77614682e-01  280884
3.93951066e+00  8.80682342e-01  277246
3.95208275e+00  8.80019852e-01  275466
3.96466521e+00  8.80580858e-01  271528
3.97722344e+00  8.84056074e-01  268048
3.98977586e+00  8.85746765e-01  265458
4.00234608e+00  8.84804418e-01  261892
4.01490524e+00  8.84432804e-01  259134
4.02745444e+00  8.89506819e-01  254926
4.04002216e+00  8.93592172e-01  253314
4.05260811e+00  8.88025043e-01  249346
4.06517472e+00  8.91100912e-01  245680
4.07772201e+00  8.93584268e-01  242442
4.09028980e+00  8.95958610e-01  239386
4.10287367e+00  8.98630213e-01  236544
4.11544764e+00  9.00764012e-01  232294
4.12800893e+00  9.04186154e-01  229044
4.14058557e+00  9.07627615e-01  226300
4.15316944e+00  9.08255665e-01  221938
4.16570849e+00  9.10349893e-01  218262
4.17824518e+00  9.09501823e-01  214594
4.19083460e+00  9.18814172e-01  212892
4.20340609e+00  9.21625997e-01  207190
4.21594547e+00  9.24280569e-01  204354
4.22851159e+00  9.28526732e-01  201232
4.24107578e+00  9.30197781e-01  196600
4.25364150e+00  9.35331990e-01  194238
4.26621340e+00  9.40637046e-01  189526
4.27880024e+00  9.41312431e-01  186828
4.29137880e+00  9.43507181e-01  182296
4.30391579e+00  9.53902428e-01  177748
4.31648067e+00  9.55740166e-01  175806
4.32906096e+00  9.60305530e-01  170470
4.34163434e+00  9.62203369e-01  167646
4.35419826e+00  9.70576068e-01  163120
4.36675348e+00  9.70502131e-01  158982
4.37930905e+00  9.77949188e-01  155878
4.39187628e+00  9.78254919e-01  151030
4.40443446e+00  9.84258318e-01  147948
4.41699700e+00  9.88502066e-01  143248
4.42958745e+00  9.92281354e-01  140124
4.44215164e+00  9.95467152e-01  135202
4.45467624e+00  9.92472758e-01  130662
4.46725585e+00  1.00122598e+00  128578
4.47985758e+00  9.98418700e-01  122566
4.49240168e+00  1.00823237e+00  119304
4.50496214e+00  9.98447226e-01  114700
4.51751987e+00  9.94208051e-01  110592
4.53007553e+00  9.97533097e-01  106510
4.54260782e+00  9.95304317e-01  101716
4.55517946e+00  9.88775517e-01  98715
4.56779661e+00  9.91264943e-01  94615
4.58034002e+00  9.85771449e-01  90513
4.59290715e+00  9.95455523e-01  88351
4.60550746e+00  9.89821893e-01  84555
4.61806652e+00  9.88874404e-01  81709
4.63061348e+00  9.83949649e-01  78724
4.64316981e+00  9.92322353e-01  76233
4.65575170e+00  9.95718458e-01  73561
4.66831088e+00  9.96221383e-01  70830
4.68083874e+00  9.92740429e-01  68230
4.69341420e+00  9.99132295e-01  66498
4.70600658e+00  9.95164056e-01  63586
4.71857979e+00  1.00469670e+00  61774
4.73110775e+00  1.00633471e+00  58794
4.74365157e+00  1.00862193e+00  57547
4.75628181e+00  1.01191583e+00  55350
4.76885619e+00  1.01677123e+00  53023
4.78138516e+00  1.02705893e+00  51099
4.79397628e+00  1.01889293e+00  49555
4.80660710e+00  1.03861173e+00  47659
4.81914615e+00  1.03463296e+00  45291
4.83166160e+00  1.03981792e+00  43999
4.84428771e+00  1.05084740e+00  42483
4.85686012e+00  1.05584040e+00  40327
4.86935554e+00  1.07066592e+00  38827
4.88194043e+00  1.05476885e+00  37683
4.89459796e+00  1.06998205e+00  36055
4.90713824e+00  1.09232035e+00  34098
4.91960008e+00  1.09696384e+00  32779
4.93221847e+00  1.10117761e+00  31992
4.94482861e+00  1.09434432e+00  29959
4.95732710e+00  1.12126967e+00  28828
4.96986863e+00  1.13998713e+00  27615
4.98248566e+00  1.15224573e+00  26488
4.99511075e+00  1.15917548e+00  25203
5.00760758e+00  1.15182362e+00  23656
5.02010091e+00  1.17773467e+00  22887
5.03277631e+00  1.18151946e+00  21952
5.04539390e+00  1.20264008e+00  20500
5.05782424e+00  1.22525093e+00  19323
5.07038990e+00  1.21815903e+00  18814
5.08310603e+00  1.23994517e+00  17688
5.09566720e+00  1.22588379e+00  16504
5.10805545e+00  1.27751107e+00  15444
5.12067144e+00  1.28159822e+00  15151
5.13344763e+00  1.31147491e+00  14032
5.14589503e+00  1.32857370e+00  12792
5.15822505e+00  1.32448081e+00  12256
5.17095099e+00  1.35377947e+00  11844
5.18370039e+00  1.36840348e+00  10780
5.19611864e+00  1.39237643e+00  9868
5.20859432e+00  1.41778916e+00  9486
5.22134900e+00  1.43803519e+00  8824
5.23386567e+00  1.45342350e+00  7896
5.24601709e+00  1.44784070e+00  7228
5.25879506e+00  1.48703079e+00  7332
5.27182115e+00  1.50625682e+00  6292
5.28405957e+00  1.53193088e+00  5524
5.29607902e+00  1.58057324e+00  5172
5.30908192e+00  1.59580598e+00  5188
5.32236057e+00  1.67446220e+00  4386
5.33439029e+00  1.67442128e+00  3520
5.34618180e+00  1.70140613e+00  3516
5.35946353e+00  1.72489435e+00  3388
5.37293386e+00  1.75358699e+00  2800
5.38439671e+00  1.80466624e+00  1932
5.39592935e+00  1.81946849e+00  2236
5.40978388e+00  1.87176654e+00  2013
5.42364053e+00  1.84879507e+00  1576
5.43419581e+00  1.97780629e+00  846
5.44557289e+00  1.96832365e+00  1228
5.45989569e+00  1.99524226e+00  964
5.47413058e+00  2.04466849e+00  717
5.48497641e+00  2.08144674e+00  304
5.49574664e+00  2.13627466e+00  444
5.51008628e+00  2.25191426e+00  292
5.52439869e+00  2.40883679e+00  172
5.53578558e+00  2.40852618e+00  51
5.54566396e+00  2.78500777e+00  52
5.55931162e+00  2.53894866e+00  12
5.57199165e+00  5.28345814e-03  1
