# z=0.4992 a=0.667006 mass=0.9230726604
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
2.46926597e+00  6.32786787e+01  242769
2.48180449e+00  6.27395074e+01  243757
2.49434968e+00  6.22872419e+01  247983
2.50693092e+00  6.18922173e+01  250273
2.51949990e+00  6.15321510e+01  252373
2.53206429e+00  6.10688805e+01  255447
2.54463258e+00  6.06466654e+01  257089
2.55720831e+00  6.05162792e+01  261237
2.56977318e+00  6.00599617e+01  261667
2.58235084e+00  5.98621616e+01  266889
2.59493145e+00  5.94239134e+01  267049
2.60748365e+00  5.91335459e+01  270577
2.62003465e+00  5.87086249e+01  272643
2.63260290e+00  5.83070539e+01  276205
2.64517352e+00  5.79210332e+01  278169
2.65773098e+00  5.76651406e+01  280819
2.67028961e+00  5.73308815e+01  283629
2.68288103e+00  5.69936523e+01  287737
2.69546174e+00  5.68079964e+01  288229
2.70800318e+00  5.65314753e+01  291519
2.72056522e+00  5.62963320e+01  294697
2.73313137e+00  5.59119632e+01  296817
2.74570300e+00  5.56752729e+01  300739
2.75827075e+00  5.52446494e+01  301921
2.77081913e+00  5.49433912e+01  305457
2.78339728e+00  5.47980012e+01  308839
2.79596890e+00  5.47372946e+01  310641
2.80853577e+00  5.44260904e+01  314485
2.82110956e+00  5.42684856e+01  316113
2.83367567e+00  5.40556781e+01  320275
2.84623635e+00  5.39368684e+01  321109
2.85879560e+00  5.34495402e+01  326121
2.87137384e+00  5.32257687e+01  327727
2.88395424e+00  5.30882740e+01  331821
2.89650734e+00  5.31992184e+01  332497
2.90906470e+00  5.28546578e+01  337353
2.92163864e+00  5.26914906e+01  339559
2.93422073e+00  5.25762633e+01  343309
2.94678582e+00  5.22996477e+01  344757
2.95933993e+00  5.22035477e+01  348703
2.97191229e+00  5.22351490e+01  351261
2.98446722e+00  5.20108509e+01  354061
2.99700494e+00  5.20954199e+01  356115
3.00957150e+00  5.19252865e+01  361669
3.02215198e+00  5.17518084e+01  362893
3.03472327e+00  5.17217463e+01  367101
3.04729714e+00  5.17914872e+01  369439
3.05987607e+00  5.16040443e+01  373257
3.07246035e+00  5.16268491e+01  375949
3.08502144e+00  5.14957522e+01  378043
3.09756793e+00  5.13534071e+01  381117
3.11014614e+00  5.13892739e+01  386449
3.12271465e+00  5.16140390e+01  386397
3.13525824e+00  5.15255774e+01  391315
3.14782739e+00  5.15157228e+01  394305
3.16040709e+00  5.15286808e+01  398077
3.17297079e+00  5.16654335e+01  399919
3.18552003e+00  5.17045564e+01  403113
3.19809287e+00  5.17126877e+01  408229
3.21068427e+00  5.18850661e+01  410313
3.22323954e+00  5.17469259e+01  410275
3.23579434e+00  5.16060162e+01  409302
3.24836542e+00  5.11841465e+01  407782
3.26092816e+00  5.11082058e+01  405898
3.27349649e+00  5.08395397e+01  404322
3.28606028e+00  5.05725355e+01  402628
3.29861616e+00  5.03961422e+01  399792
3.31118450e+00  5.03366957e+01  400264
3.32375655e+00  5.00239156e+01  396336
3.33633648e+00  4.99180580e+01  396964
3.34889912e+00  4.97212231e+01  391834
3.36144277e+00  4.94397855e+01  391704
3.37402431e+00  4.92868446e+01  390736
3.38661496e+00  4.91398912e+01  388266
3.39916129e+00  4.90362566e+01  383920
3.41172359e+00  4.88671954e+01  385612
3.42430345e+00  4.84179705e+01  380790
3.43687077e+00  4.84043581e+01  380950
3.44943689e+00  4.83735705e+01  376536
3.46198984e+00  4.79559633e+01  375850
3.47457272e+00  4.80320064e+01  374580
3.48713261e+00  4.77548774e+01  369724
3.49967202e+00  4.75642663e+01  369454
3.51224656e+00  4.76382645e+01  367290
3.52482123e+00  4.72538692e+01  364912
3.53738716e+00  4.70528189e+01  362736
3.54995350e+00  4.71559878e+01  359926
3.56252724e+00  4.68070646e+01  359118
3.57509150e+00  4.67253654e+01  354340
3.58765458e+00  4.65199124e+01  354730
3.60021544e+00  4.66206214e+01  349482
3.61278183e+00  4.61982144e+01  349990
3.62534903e+00  4.61688967e+01  345150
3.63790727e+00  4.61779050e+01  344170
3.65047701e+00  4.60027708e+01  341434
3.66304737e+00  4.59112051e+01  338850
3.67562082e+00  4.57614544e+01  336604
3.68819285e+00  4.54016753e+01  333960
3.70075384e+00  4.55544172e+01  330760
3.71332149e+00  4.55524800e+01  329190
3.72588720e+00  4.54438670e+01  325372
3.73844410e+00  4.53219160e+01  323614
3.75101563e+00  4.51708432e+01  320874
3.76358999e+00  4.52169941e+01  318076
3.77615563e+00  4.50495597e+01  315366
3.78870489e+00  4.50242841e+01  311662
3.80127594e+00  4.50372162e+01  311028
3.81385667e+00  4.49220326e+01  306496
3.82640443e+00  4.47615800e+01  303694
3.83896447e+00  4.47407924e+01  301908
3.85154021e+00  4.48760707e+01  298156
3.86412982e+00  4.47521212e+01  297204
3.87668142e+00  4.47538993e+01  290380
3.88921657e+00  4.45705662e+01  290634
3.90179372e+00  4.45537047e+01  286594
3.91437624e+00  4.45493982e+01  284398
3.92695018e+00  4.45136057e+01  280884
3.93951066e+00  4.45929011e+01  277246
3.95208275e+00  4.46872877e+01  275466
3.96466521e+00  4.48270590e+01  271528
3.97722344e+00  4.47261960e+01  268048
3.98977586e+00  4.46765807e+01  265458
4.00234608e+00  4.47187884e+01  261892
4.01490524e+00  4.48008136e+01  259134
4.02745444e+00  4.47115881e+01  254926
4.04002216e+00  4.49672176e+01  253314
4.05260811e+00  4.48470497e+01  249346
4.06517472e+00  4.49460412e+01  245680
4.07772201e+00  4.49171177e+01  242442
4.09028980e+00  4.49546062e+01  239386
4.10287367e+00  4.52159796e+01  236544
4.11544764e+00  4.54704886e+01  232294
4.12800893e+00  4.54453991e+01  229044
4.14058557e+00  4.54612292e+01  226300
4.15316944e+00  4.54689815e+01  221938
4.16570849e+00  4.56741669e+01  218262
4.17824518e+00  4.57020748e+01  214594
4.19083460e+00  4.60238543e+01  212892
4.20340609e+00  4.60795417e+01  207190
4.21594547e+00  4.62853363e+01  204354
4.22851159e+00  4.63358464e+01  201232
4.24107578e+00  4.64393239e+01  196600
4.25364150e+00  4.64546438e+01  194238
4.26621340e+00  4.66926585e+01  189526
4.27880024e+00  4.69322348e+01  186828
4.29137880e+00  4.73330887e+01  182296
4.30391579e+00  4.71087636e+01  177748
4.31648067e+00  4.74100185e+01  175806
4.32906096e+00  4.75085490e+01  170470
4.34163434e+00  4.81112062e+01  167646
4.35419826e+00  4.80939075e+01  163120
4.36675348e+00  4.81440677e+01  158982
4.37930905e+00  4.84127980e+01  155878
4.39187628e+00  4.83900844e+01  151030
4.40443446e+00  4.87023933e+01  147948
4.41699700e+00  4.88527620e+01  143248
4.42958745e+00  4.94052591e+01  140124
4.44215164e+00  4.90677152e+01  135202
4.45467624e+00  4.90546337e+01  130662
4.46725585e+00  4.93415621e+01  128578
4.47985758e+00  4.92659797e+01  122566
4.49240168e+00  4.97278514e+01  119304
4.50496214e+00  4.93558360e+01  114700
4.51751987e+00  4.91689627e+01  110592
4.53007553e+00  4.92731161e+01  106510
4.54260782e+00  4.91161207e+01  101716
4.55517946e+00  4.87239269e+01  98715
4.56779661e+00  4.83364107e+01  94615
4.58034002e+00  4.83280539e+01  90513
4.59290715e+00  4.85216647e+01  88351
4.60550746e+00  4.82434918e+01  84555
4.61806652e+00  4.85255151e+01  81709
4.63061348e+00  4.84379892e+01  78724
4.64316981e+00  4.86461362e+01  76233
4.65575170e+00  4.88583800e+01  73561
4.66831088e+00  4.86306151e+01  70830
4.68083874e+00  4.88583675e+01  68230
4.69341420e+00  4.88587282e+01  66498
4.70600658e+00  4.87264898e+01  63586
4.71857979e+00  4.92139434e+01  61774
4.73110775e+00  4.94057102e+01  58794
4.74365157e+00  4.93577626e+01  57547
4.75628181e+00  4.97095502e+01  55350
4.76885619e+00  5.02522998e+01  53023
4.78138516e+00  4.99013977e+01  51099
4.79397628e+00  5.04453896e+01  49555
4.80660710e+00  5.04818709e+01  47659
4.81914615e+00  5.06992400e+01  45291
4.83166160e+00  5.07383803e+01  43999
4.84428771e+00  5.13748409e+01  42483
4.85686012e+00  5.18306397e+01  40327
4.86935554e+00  5.16919285e+01  38827
4.88194043e+00  5.20916587e+01  37683
4.89459796e+00  5.21132534e+01  36055
4.90713824e+00  5.23740673e+01  34098
4.91960008e+00  5.27294726e+01  32779
4.93221847e+00  5.35788771e+01  31992
4.94482861e+00  5.42704145e+01  29959
4.95732710e+00  5.42064993e+01  28828
4.96986863e+00  5.45794227e+01  27615
4.98248566e+00  5.45887626e+01  26488
4.99511075e+00  5.50678924e+01  25203
5.00760758e+00  5.62024547e+01  23656
5.02010091e+00  5.69779084e+01  22887
5.03277631e+00  5.67647456e+01  21952
5.04539390e+00  5.70083025e+01  20500
5.05782424e+00  5.87368751e+01  19323
5.07038990e+00  5.84895154e+01  18814
5.08310603e+00  6.02030649e+01  17688
5.09566720e+00  5.99323718e+01  16504
5.10805545e+00  6.09864756e+01  15444
5.12067144e+00  6.23211171e+01  15151
5.13344763e+00  6.15065297e+01  14032
5.14589503e+00  6.30834425e+01  12792
5.15822505e+00  6.33687328e+01  12256
5.17095099e+00  6.47939294e+01  11844
5.18370039e+00  6.52607248e+01  10780
5.19611864e+00  6.52513360e+01  9868
5.20859432e+00  6.72382237e+01  9486
5.22134900e+00  6.85517792e+01  8824
5.23386567e+00  6.88611180e+01  7896
5.24601709e+00  7.06468351e+01  7228
5.25879506e+00  7.11568335e+01  7332
5.27182115e+00  7.18884470e+01  6292
5.28405957e+00  7.50504202e+01  5524
5.29607902e+00  7.42856295e+01  5172
5.30908192e+00  7.36437207e+01  5188
5.32236057e+00  7.65416883e+01  4386
5.33439029e+00  8.20519497e+01  3520
5.34618180e+00  7.94857370e+01  3516
5.35946353e+00  8.19095587e+01  3388
5.37293386e+00  8.50031745e+01  2800
5.38439671e+00  8.31866027e+01  1932
5.39592935e+00  8.54458213e+01  2236
5.40978388e+00  8.77674081e+01  2013
5.42364053e+00  8.85101761e+01  1576
5.43419581e+00  9.23475589e+01  846
5.44557289e+00  9.19181615e+01  1228
5.45989569e+00  9.46467436e+01  964
5.47413058e+00  1.01441228e+02  717
5.48497641e+00  9.91381477e+01  304
5.49574664e+00  1.06809231e+02  444
5.51008628e+00  1.21443574e+02  292
5.52439869e+00  1.03554358e+02  172
5.53578558e+00  1.10240642e+02  51
5.54566396e+00  1.23051052e+02  52
5.55931162e+00  1.02241993e+02  12
5.57199165e+00  6.93512031e+01  1
