# z=0.0000 a=1.000000 mass=0.9218983724
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
2.18021605e+00  1.66125726e+02  189073
2.19277933e+00  1.64518886e+02  191491
2.20536226e+00  1.63087613e+02  193845
2.21792610e+00  1.61572984e+02  195181
2.23045086e+00  1.60798612e+02  197319
2.24300426e+00  1.59625941e+02  200233
2.25558515e+00  1.58280600e+02  203037
2.26817911e+00  1.56928640e+02  204871
2.28072810e+00  1.55747775e+02  206221
2.29327836e+00  1.54118523e+02  209529
2.30588483e+00  1.52963900e+02  212545
2.31845781e+00  1.52030224e+02  213207
2.33101744e+00  1.51376396e+02  216577
2.34358615e+00  1.49948286e+02  218193
2.35617487e+00  1.49090800e+02  222151
2.36873531e+00  1.48146711e+02  221641
2.38126928e+00  1.46617472e+02  226173
2.39382442e+00  1.45775349e+02  226981
2.40640315e+00  1.44245828e+02  231903
2.41897369e+00  1.44231055e+02  231493
2.43152780e+00  1.42432874e+02  236041
2.44409951e+00  1.41621040e+02  237231
2.45668123e+00  1.40847343e+02  240925
2.46926597e+00  1.39666181e+02  242769
2.48180449e+00  1.38977954e+02  243757
2.49434968e+00  1.37662257e+02  247983
2.50693092e+00  1.37027058e+02  250273
2.51949990e+00  1.35657116e+02  252373
2.53206429e+00  1.35271072e+02  255447
2.54463258e+00  1.34678267e+02  257089
2.55720831e+00  1.33419451e+02  261237
2.56977318e+00  1.32585436e+02  261667
2.58235084e+00  1.31859475e+02  266889
2.59493145e+00  1.30952715e+02  267049
2.60748365e+00  1.29944411e+02  270577
2.62003465e+00  1.29409335e+02  272643
2.63260290e+00  1.28390967e+02  276205
2.64517352e+00  1.27838012e+02  278169
2.65773098e+00  1.27076129e+02  280819
2.67028961e+00  1.25993062e+02  283629
2.68288103e+00  1.25768221e+02  287737
2.69546174e+00  1.25067852e+02  288229
2.70800318e+00  1.24320009e+02  291519
2.72056522e+00  1.23626429e+02  294697
2.73313137e+00  1.22794687e+02  296817
2.74570300e+00  1.22243866e+02  300739
2.75827075e+00  1.21493684e+02  301921
2.77081913e+00  1.21275435e+02  305457
2.78339728e+00  1.20479941e+02  308839
2.79596890e+00  1.19819521e+02  310641
2.80853577e+00  1.19833134e+02  314485
2.82110956e+00  1.18844784e+02  316113
2.83367567e+00  1.18362670e+02  320275
2.84623635e+00  1.18117644e+02  321109
2.85879560e+00  1.17663709e+02  326121
2.87137384e+00  1.17101433e+02  327727
2.88395424e+00  1.17129160e+02  331821
2.89650734e+00  1.16650096e+02  332497
2.90906470e+00  1.15881574e+02  337353
2.92163864e+00  1.15562690e+02  339559
2.93422073e+00  1.15392998e+02  343309
2.94678582e+00  1.15041740e+02  344757
2.95933993e+00  1.14938144e+02  348703
2.97191229e+00  1.14383609e+02  351261
2.98446722e+00  1.14432903e+02  354061
2.99700494e+00  1.14024182e+02  356115
3.00957150e+00  1.13762738e+02  361669
3.02215198e+00  1.13500284e+02  362893
3.03472327e+00  1.13675490e+02  367101
3.04729714e+00  1.13281230e+02  369439
3.05987607e+00  1.13380492e+02  373257
3.07246035e+00  1.13108013e+02  375949
3.08502144e+00  1.12891518e+02  378043
3.09756793e+00  1.13233295e+02  381117
3.11014614e+00  1.13097365e+02  386449
3.12271465e+00  1.13007084e+02  386397
3.13525824e+00  1.13371688e+02  391315
3.14782739e+00  1.12819753e+02  394305
3.16040709e+00  1.12865648e+02  398077
3.17297079e+00  1.13023946e+02  399919
3.18552003e+00  1.13465500e+02  403113
3.19809287e+00  1.13679207e+02  408229
3.21068427e+00  1.13818161e+02  410313
3.22323954e+00  1.13453617e+02  410275
3.23579434e+00  1.13001257e+02  409302
3.24836542e+00  1.12931013e+02  407782
3.26092816e+00  1.12274278e+02  405898
3.27349649e+00  1.12033235e+02  404322
3.28606028e+00  1.11119552e+02  402628
3.29861616e+00  1.10675059e+02  399792
3.31118450e+00  1.10010167e+02  400264
3.32375655e+00  1.09756582e+02  396336
3.33633648e+00  1.09513453e+02  396964
3.34889912e+00  1.08973507e+02  391834
3.36144277e+00  1.08373381e+02  391704
3.37402431e+00  1.07611945e+02  390736
3.38661496e+00  1.07515451e+02  388266
3.39916129e+00  1.07071952e+02  383920
3.41172359e+00  1.06622778e+02  385612
3.42430345e+00  1.06586814e+02  380790
3.43687077e+00  1.06038308e+02  380950
3.44943689e+00  1.05512699e+02  376536
3.46198984e+00  1.05179084e+02  375850
3.47457272e+00  1.04988059e+02  374580
3.48713261e+00  1.04583481e+02  369724
3.49967202e+00  1.04250742e+02  369454
3.51224656e+00  1.03653962e+02  367290
3.52482123e+00  1.03738056e+02  364912
3.53738716e+00  1.03436929e+02  362736
3.54995350e+00  1.03570640e+02  359926
3.56252724e+00  1.02522133e+02  359118
3.57509150e+00  1.02573641e+02  354340
3.58765458e+00  1.01680346e+02  354730
3.60021544e+00  1.01821580e+02  349482
3.61278183e+00  1.01062690e+02  349990
3.62534903e+00  1.01093039e+02  345150
3.63790727e+00  1.01156746e+02  344170
3.65047701e+00  1.00661863e+02  341434
3.66304737e+00  1.00546904e+02  338850
3.67562082e+00  1.00493226e+02  336604
3.68819285e+00  1.00014838e+02  333960
3.70075384e+00  1.00018612e+02  330760
3.71332149e+00  9.95357536e+01  329190
3.72588720e+00  9.98146690e+01  325372
3.73844410e+00  9.95937426e+01  323614
3.75101563e+00  9.93132591e+01  320874
3.76358999e+00  9.91481332e+01  318076
3.77615563e+00  9.91820125e+01  315366
3.78870489e+00  9.89908942e+01  311662
3.80127594e+00  9.86135180e+01  311028
3.81385667e+00  9.86730261e+01  306496
3.82640443e+00  9.85001423e+01  303694
3.83896447e+00  9.86469774e+01  301908
3.85154021e+00  9.84583902e+01  298156
3.86412982e+00  9.79511783e+01  297204
3.87668142e+00  9.83783253e+01  290380
3.88921657e+00  9.81738821e+01  290634
3.90179372e+00  9.83429635e+01  286594
3.91437624e+00  9.83994159e+01  284398
3.92695018e+00  9.80556808e+01  280884
3.93951066e+00  9.80833019e+01  277246
3.95208275e+00  9.85539661e+01  275466
3.96466521e+00  9.83626820e+01  271528
3.97722344e+00  9.81828202e+01  268048
3.98977586e+00  9.85605196e+01  265458
4.00234608e+00  9.88796706e+01  261892
4.01490524e+00  9.86554622e+01  259134
4.02745444e+00  9.87306825e+01  254926
4.04002216e+00  9.90463547e+01  253314
4.05260811e+00  9.90448685e+01  249346
4.06517472e+00  9.87419452e+01  245680
4.07772201e+00  9.90102310e+01  242442
4.09028980e+00  9.97966990e+01  239386
4.10287367e+00  9.92587781e+01  236544
4.11544764e+00  1.00121562e+02  232294
4.12800893e+00  9.98166633e+01  229044
4.14058557e+00  1.00404910e+02  226300
4.15316944e+00  1.00488131e+02  221938
4.16570849e+00  1.01165474e+02  218262
4.17824518e+00  1.01104293e+02  214594
4.19083460e+00  1.01690668e+02  212892
4.20340609e+00  1.01923779e+02  207190
4.21594547e+00  1.02305950e+02  204354
4.22851159e+00  1.02577809e+02  201232
4.24107578e+00  1.02904807e+02  196600
4.25364150e+00  1.03426689e+02  194238
4.26621340e+00  1.03379962e+02  189526
4.27880024e+00  1.03730383e+02  186828
4.29137880e+00  1.04110085e+02  182296
4.30391579e+00  1.04899550e+02  177748
4.31648067e+00  1.04752441e+02  175806
4.32906096e+00  1.05381219e+02  170470
4.34163434e+00  1.06175983e+02  167646
4.35419826e+00  1.06819335e+02  163120
4.36675348e+00  1.07011238e+02  158982
4.37930905e+00  1.07615655e+02  155878
4.39187628e+00  1.07358915e+02  151030
4.40443446e+00  1.08555262e+02  147948
4.41699700e+00  1.08746708e+02  143248
4.42958745e+00  1.09127904e+02  140124
4.44215164e+00  1.10163165e+02  135202
4.45467624e+00  1.09442014e+02  130662
4.46725585e+00  1.09586381e+02  128578
4.47985758e+00  1.09584210e+02  122566
4.49240168e+00  1.09751635e+02  119304
4.50496214e+00  1.09509650e+02  114700
4.51751987e+00  1.09475096e+02  110592
4.53007553e+00  1.09466855e+02  106510
4.54260782e+00  1.08800186e+02  101716
4.55517946e+00  1.07996227e+02  98715
4.56779661e+00  1.08339945e+02  94615
4.58034002e+00  1.07911381e+02  90513
4.59290715e+00  1.08495228e+02  88351
4.60550746e+00  1.07476646e+02  84555
4.61806652e+00  1.07634824e+02  81709
4.63061348e+00  1.08038333e+02  78724
4.64316981e+00  1.08075092e+02  76233
4.65575170e+00  1.08341488e+02  73561
4.66831088e+00  1.09072430e+02  70830
4.68083874e+00  1.08188821e+02  68230
4.69341420e+00  1.08790804e+02  66498
4.70600658e+00  1.09622013e+02  63586
4.71857979e+00  1.09753692e+02  61774
4.73110775e+00  1.10659872e+02  58794
4.74365157e+00  1.10195203e+02  57547
4.75628181e+00  1.09598093e+02  55350
4.76885619e+00  1.11367378e+02  53023
4.78138516e+00  1.12005590e+02  51099
4.79397628e+00  1.11972563e+02  49555
4.80660710e+00  1.11690702e+02  47659
4.81914615e+00  1.12712723e+02  45291
4.83166160e+00  1.12592256e+02  43999
4.84428771e+00  1.13191313e+02  42483
4.85686012e+00  1.15088563e+02  40327
4.86935554e+00  1.15621191e+02  38827
4.88194043e+00  1.16275611e+02  37683
4.89459796e+00  1.16107917e+02  36055
4.90713824e+00  1.17173422e+02  34098
4.91960008e+00  1.19454296e+02  32779
4.93221847e+00  1.19155860e+02  31992
4.94482861e+00  1.19858254e+02  29959
4.95732710e+00  1.20876069e+02  28828
4.96986863e+00  1.21776788e+02  27615
4.98248566e+00  1.22489682e+02  26488
4.99511075e+00  1.23964335e+02  25203
5.00760758e+00  1.25396755e+02  23656
5.02010091e+00  1.27046946e+02  22887
5.03277631e+00  1.27656406e+02  21952
5.04539390e+00  1.29510763e+02  20500
5.05782424e+00  1.31119614e+02  19323
5.07038990e+00  1.30073377e+02  18814
5.08310603e+00  1.32150506e+02  17688
5.09566720e+00  1.33359378e+02  16504
5.10805545e+00  1.35368786e+02  15444
5.12067144e+00  1.38151557e+02  15151
5.13344763e+00  1.37825094e+02  14032
5.14589503e+00  1.42205192e+02  12792
5.15822505e+00  1.42655127e+02  12256
5.17095099e+00  1.45516728e+02  11844
5.18370039e+00  1.46532966e+02  10780
5.19611864e+00  1.47498185e+02  9868
5.20859432e+00  1.52986578e+02  9486
5.22134900e+00  1.52748415e+02  8824
5.23386567e+00  1.54503652e+02  7896
5.24601709e+00  1.54747586e+02  7228
5.25879506e+00  1.57918874e+02  7332
5.27182115e+00  1.61638614e+02  6292
5.28405957e+00  1.64957145e+02  5524
5.29607902e+00  1.67510419e+02  5172
5.30908192e+00  1.67773220e+02  5188
5.32236057e+00  1.73181718e+02  4386
5.33439029e+00  1.74841247e+02  3520
5.34618180e+00  1.74850378e+02  3516
5.35946353e+00  1.81698353e+02  3388
5.37293386e+00  1.85559827e+02  2800
5.38439671e+00  1.86843116e+02  1932
5.39592935e+00  2.00307613e+02  2236
5.40978388e+00  2.02185805e+02  2013
5.42364053e+00  2.05351379e+02  1576
5.43419581e+00  1.97756436e+02  846
5.44557289e+00  2.11288021e+02  1228
5.45989569e+00  2.17093110e+02  964
5.47413058e+00  2.39683613e+02  717
5.48497641e+00  2.05932760e+02  304
5.49574664e+00  2.29319915e+02  444
5.51008628e+00  2.50612591e+02  292
5.52439869e+00  2.47937237e+02  172
5.53578558e+00  2.69017067e+02  51
5.54566396e+00  2.65833393e+02  52
5.55931162e+00  1.94101057e+02  12
5.57199165e+00  1.12945390e+01  1
