# z=3.5051 a=0.221970 mass=0.9342068270
# k [h/Mpc]  P(k) [(Mpc/h)^3]  Nmodes
1.70265657e+00  6.11752752e+07  115573
1.71523965e+00  6.04702075e+07  117283
1.72781170e+00  5.97675630e+07  118581
1.74036775e+00  5.90671724e+07  120625
1.75292822e+00  5.83672131e+07  121935
1.76550077e+00  5.76682420e+07  124441
1.77806655e+00  5.69700650e+07  125517
1.79061685e+00  5.62758592e+07  127357
1.80319130e+00  5.55810570e+07  129895
1.81576667e+00  5.48868932e+07  130701
1.82834882e+00  5.41961769e+07  133921
1.84092616e+00  5.35059289e+07  134187
1.85348688e+00  5.28195058e+07  137125
1.86606484e+00  5.21334165e+07  138457
1.87865316e+00  5.14492036e+07  140937
1.89119496e+00  5.07702282e+07  141367
1.90373200e+00  5.00933275e+07  144381
1.91628265e+00  4.94181277e+07  145549
1.92887019e+00  4.87434228e+07  149139
1.94147113e+00  4.80705507e+07  149641
1.95401615e+00  4.74031010e+07  151825
1.96656467e+00  4.67390522e+07  153453
1.97911394e+00  4.60765007e+07  155887
1.99169126e+00  4.54164398e+07  158121
2.00427242e+00  4.47587038e+07  159841
2.01680965e+00  4.41067176e+07  161175
2.02938830e+00  4.34543735e+07  164677
2.04198511e+00  4.28061788e+07  166057
2.05454796e+00  4.21611120e+07  167703
2.06711836e+00  4.15209640e+07  170269
2.07969511e+00  4.08827660e+07  172257
2.09225395e+00  4.02487745e+07  173653
2.10480687e+00  3.96195072e+07  176619
2.11736141e+00  3.89937585e+07  177565
2.12992867e+00  3.83706061e+07  181285
2.14251355e+00  3.77492608e+07  182547
2.15508810e+00  3.71351304e+07  184993
2.16764964e+00  3.65238547e+07  186777
2.18021605e+00  3.59155937e+07  189073
2.19277933e+00  3.53124443e+07  191491
2.20536226e+00  3.47128761e+07  193845
2.21792610e+00  3.41184272e+07  195181
2.23045086e+00  3.35291936e+07  197319
2.24300426e+00  3.29432023e+07  200233
2.25558515e+00  3.23608469e+07  203037
2.26817911e+00  3.17812200e+07  204871
2.28072810e+00  3.12100716e+07  206221
2.29327836e+00  3.06409079e+07  209529
2.30588483e+00  3.00757782e+07  212545
2.31845781e+00  2.95160831e+07  213207
2.33101744e+00  2.89616591e+07  216577
2.34358615e+00  2.84112839e+07  218193
2.35617487e+00  2.78655280e+07  222151
2.36873531e+00  2.73258009e+07  221641
2.38126928e+00  2.67915392e+07  226173
2.39382442e+00  2.62619982e+07  226981
2.40640315e+00  2.57361246e+07  231903
2.41897369e+00  2.52147680e+07  231493
2.43152780e+00  2.47002870e+07  236041
2.44409951e+00  2.41903375e+07  237231
2.45668123e+00  2.36843715e+07  240925
2.46926597e+00  2.31843366e+07  242769
2.48180449e+00  2.26895675e+07  243757
2.49434968e+00  2.22034870e+07  247983
2.50693092e+00  2.17163678e+07  250273
2.51949990e+00  2.12392100e+07  252373
2.53206429e+00  2.07663905e+07  255447
2.54463258e+00  2.02984760e+07  257089
2.55720831e+00  1.98357107e+07  261237
2.56977318e+00  1.93770546e+07  261667
2.58235084e+00  1.89275809e+07  266889
2.59493145e+00  1.84805776e+07  267049
2.60748365e+00  1.80414248e+07  270577
2.62003465e+00  1.76064364e+07  272643
2.63260290e+00  1.71785501e+07  276205
2.64517352e+00  1.67552753e+07  278169
2.65773098e+00  1.63366998e+07  280819
2.67028961e+00  1.59249053e+07  283629
2.68288103e+00  1.55197502e+07  287737
2.69546174e+00  1.51181752e+07  288229
2.70800318e+00  1.47238840e+07  291519
2.72056522e+00  1.43352801e+07  294697
2.73313137e+00  1.39531613e+07  296817
2.74570300e+00  1.35759257e+07  300739
2.75827075e+00  1.32023786e+07  301921
2.77081913e+00  1.28403681e+07  305457
2.78339728e+00  1.24798484e+07  308839
2.79596890e+00  1.21251493e+07  310641
2.80853577e+00  1.17781637e+07  314485
2.82110956e+00  1.14367500e+07  316113
2.83367567e+00  1.11007248e+07  320275
2.84623635e+00  1.07709909e+07  321109
2.85879560e+00  1.04491235e+07  326121
2.87137384e+00  1.01295160e+07  327727
2.88395424e+00  9.81949553e+06  331821
2.89650734e+00  9.51200159e+06  332497
2.90906470e+00  9.21396981e+06  337353
2.92163864e+00  8.92187352e+06  339559
2.93422073e+00  8.63381534e+06  343309
2.94678582e+00  8.35297292e+06  344757
2.95933993e+00  8.07700207e+06  348703
2.97191229e+00  7.81099296e+06  351261
2.98446722e+00  7.54741144e+06  354061
2.99700494e+00  7.29249188e+06  356115
3.00957150e+00  7.04483617e+06  361669
3.02215198e+00  6.80040164e+06  362893
3.03472327e+00  6.56128635e+06  367101
3.04729714e+00  6.33239582e+06  369439
3.05987607e+00  6.10727673e+06  373257
3.07246035e+00  5.89107792e+06  375949
3.08502144e+00  5.67867924e+06  378043
3.09756793e+00  5.47507289e+06  381117
3.11014614e+00  5.27639494e+06  386449
3.12271465e+00  5.08537756e+06  386397
3.13525824e+00  4.90194295e+06  391315
3.14782739e+00  4.72228675e+06  394305
3.16040709e+00  4.55349072e+06  398077
3.17297079e+00  4.38739716e+06  399919
3.18552003e+00  4.23170093e+06  403113
3.19809287e+00  4.08072514e+06  408229
3.21068427e+00  3.93601215e+06  410313
3.22323954e+00  3.80123457e+06  410275
3.23579434e+00  3.66839006e+06  409302
3.24836542e+00  3.54199039e+06  407782
3.26092816e+00  3.41959763e+06  405898
3.27349649e+00  3.30473283e+06  404322
3.28606028e+00  3.19681879e+06  402628
3.29861616e+00  3.09286837e+06  399792
3.31118450e+00  2.99661146e+06  400264
3.32375655e+00  2.90326079e+06  396336
3.33633648e+00  2.81971898e+06  396964
3.34889912e+00  2.73878223e+06  391834
3.36144277e+00  2.66390541e+06  391704
3.37402431e+00  2.59733191e+06  390736
3.38661496e+00  2.53503626e+06  388266
3.39916129e+00  2.48095817e+06  383920
3.41172359e+00  2.42797375e+06  385612
3.42430345e+00  2.38211184e+06  380790
3.43687077e+00  2.34721605e+06  380950
3.44943689e+00  2.31423753e+06  376536
3.46198984e+00  2.28596827e+06  375850
3.47457272e+00  2.26579337e+06  374580
3.48713261e+00  2.25051818e+06  369724
3.49967202e+00  2.24294186e+06  369454
3.51224656e+00  2.23793970e+06  367290
3.52482123e+00  2.24191432e+06  364912
3.53738716e+00  2.24933706e+06  362736
3.54995350e+00  2.26563495e+06  359926
3.56252724e+00  2.28696679e+06  359118
3.57509150e+00  2.31131640e+06  354340
3.58765458e+00  2.34495104e+06  354730
3.60021544e+00  2.38214453e+06  349482
3.61278183e+00  2.42751084e+06  349990
3.62534903e+00  2.47866162e+06  345150
3.63790727e+00  2.53287256e+06  344170
3.65047701e+00  2.59424641e+06  341434
3.66304737e+00  2.66360592e+06  338850
3.67562082e+00  2.73918446e+06  336604
3.68819285e+00  2.81844359e+06  333960
3.70075384e+00  2.90292576e+06  330760
3.71332149e+00  2.99852382e+06  329190
3.72588720e+00  3.09375173e+06  325372
3.73844410e+00  3.19969992e+06  323614
3.75101563e+00  3.30786280e+06  320874
3.76358999e+00  3.42657754e+06  318076
3.77615563e+00  3.54558638e+06  315366
3.78870489e+00  3.67680610e+06  311662
3.80127594e+00  3.81281546e+06  311028
3.81385667e+00  3.95095168e+06  306496
3.82640443e+00  4.10057174e+06  303694
3.83896447e+00  4.24991972e+06  301908
3.85154021e+00  4.41381055e+06  298156
3.86412982e+00  4.57451421e+06  297204
3.87668142e+00  4.75127050e+06  290380
3.88921657e+00  4.92709886e+06  290634
3.90179372e+00  5.11122177e+06  286594
3.91437624e+00  5.30398628e+06  284398
3.92695018e+00  5.50019769e+06  280884
3.93951066e+00  5.70555047e+06  277246
3.95208275e+00  5.91611685e+06  275466
3.96466521e+00  6.13179608e+06  271528
3.97722344e+00  6.35538277e+06  268048
3.98977586e+00  6.58639815e+06  265458
4.00234608e+00  6.82098386e+06  261892
4.01490524e+00  7.06606423e+06  259134
4.02745444e+00  7.31703687e+06  254926
4.04002216e+00  7.57341299e+06  253314
4.05260811e+00  7.83740487e+06  249346
4.06517472e+00  8.10847270e+06  245680
4.07772201e+00  8.38609781e+06  242442
4.09028980e+00  8.67019399e+06  239386
4.10287367e+00  8.96760254e+06  236544
4.11544764e+00  9.26166462e+06  232294
4.12800893e+00  9.57047815e+06  229044
4.14058557e+00  9.88494525e+06  226300
4.15316944e+00  1.02071886e+07  221938
4.16570849e+00  1.05378378e+07  218262
4.17824518e+00  1.08722171e+07  214594
4.19083460e+00  1.12204254e+07  212892
4.20340609e+00  1.15704070e+07  207190
4.21594547e+00  1.19310461e+07  204354
4.22851159e+00  1.23003363e+07  201232
4.24107578e+00  1.26785018e+07  196600
4.25364150e+00  1.30637935e+07  194238
4.26621340e+00  1.34584221e+07  189526
4.27880024e+00  1.38632043e+07  186828
4.29137880e+00  1.42738015e+07  182296
4.30391579e+00  1.46961344e+07  177748
4.31648067e+00  1.51245486e+07  175806
4.32906096e+00  1.55666899e+07  170470
4.34163434e+00  1.60165023e+07  167646
4.35419826e+00  1.64738366e+07  163120
4.36675348e+00  1.69490097e+07  158982
4.37930905e+00  1.74240456e+07  155878
4.39187628e+00  1.79198614e+07  151030
4.40443446e+00  1.84140124e+07  147948
4.41699700e+00  1.89371306e+07  143248
4.42958745e+00  1.94583861e+07  140124
4.44215164e+00  1.99980979e+07  135202
4.45467624e+00  2.05512075e+07  130662
4.46725585e+00  2.11106348e+07  128578
4.47985758e+00  2.16979883e+07  122566
4.49240168e+00  2.22813902e+07  119304
4.50496214e+00  2.28982228e+07  114700
4.51751987e+00  2.35234945e+07  110592
4.53007553e+00  2.41622740e+07  106510
4.54260782e+00  2.48224353e+07  101716
4.55517946e+00  2.55043262e+07  98715
4.56779661e+00  2.61971178e+07  94615
4.58034002e+00  2.68969717e+07  90513
4.59290715e+00  2.76134249e+07  88351
4.60550746e+00  2.83543700e+07  84555
4.61806652e+00  2.91007826e+07  81709
4.63061348e+00  2.98639293e+07  78724
4.64316981e+00  3.06490990e+07  76233
4.65575170e+00  3.14513270e+07  73561
4.66831088e+00  3.22711587e+07  70830
4.68083874e+00  3.31060168e+07  68230
4.69341420e+00  3.39648021e+07  66498
4.70600658e+00  3.48463403e+07  63586
4.71857979e+00  3.57422086e+07  61774
4.73110775e+00  3.66572915e+07  58794
4.74365157e+00  3.75999403e+07  57547
4.75628181e+00  3.85672946e+07  55350
4.76885619e+00  3.95521432e+07  53023
4.78138516e+00  4.05588106e+07  51099
4.79397628e+00  4.15966656e+07  49555
4.80660710e+00  4.26594668e+07  47659
4.81914615e+00  4.37399759e+07  45291
4.83166160e+00  4.48477149e+07  43999
4.84428771e+00  4.59922092e+07  42483
4.85686012e+00  4.71557901e+07  40327
4.86935554e+00  4.83416800e+07  38827
4.88194043e+00  4.95709180e+07  37683
4.89459796e+00  5.08338410e+07  36055
4.90713824e+00  5.21131635e+07  34098
4.91960008e+00  5.34181339e+07  32779
4.93221847e+00  5.47769577e+07  31992
4.94482861e+00  5.61659381e+07  29959
4.95732710e+00  5.75728079e+07  28828
4.96986863e+00  5.90250901e+07  27615
4.98248566e+00  6.05260985e+07  26488
4.99511075e+00  6.20622066e+07  25203
5.00760758e+00  6.36196771e+07  23656
5.02010091e+00  6.52226491e+07  22887
5.03277631e+00  6.68864586e+07  21952
5.04539390e+00  6.85879491e+07  20500
5.05782424e+00  7.03032912e+07  19323
5.07038990e+00  7.20923276e+07  18814
5.08310603e+00  7.39419845e+07  17688
5.09566720e+00  7.58191795e+07  16504
5.10805545e+00  7.77192175e+07  15444
5.12067144e+00  7.97082106e+07  15151
5.13344763e+00  8.17740296e+07  14032
5.14589503e+00  8.38399479e+07  12792
5.15822505e+00  8.59427307e+07  12256
5.17095099e+00  8.81706670e+07  11844
5.18370039e+00  9.04626051e+07  10780
5.19611864e+00  9.27566218e+07  9868
5.20859432e+00  9.51249038e+07  9486
5.22134900e+00  9.76111103e+07  8824
5.23386567e+00  1.00117680e+08  7896
5.24601709e+00  1.02617433e+08  7228
5.25879506e+00  1.05319243e+08  7332
5.27182115e+00  1.08150646e+08  6292
5.28405957e+00  1.10885849e+08  5524
5.29607902e+00  1.13644939e+08  5172
5.30908192e+00  1.16711936e+08  5188
5.32236057e+00  1.19936447e+08  4386
5.33439029e+00  1.22942533e+08  3520
5.34618180e+00  1.25967048e+08  3516
5.35946353e+00  1.29468412e+08  3388
5.37293386e+00  1.33128851e+08  2800
5.38439671e+00  1.36334726e+08  1932
5.39592935e+00  1.39642627e+08  2236
5.40978388e+00  1.43730707e+08  2013
5.42364053e+00  1.47950096e+08  1576
5.43419581e+00  1.51257502e+08  846
5.44557289e+00  1.54910805e+08  1228
5.45989569e+00  1.59647530e+08  964
5.47413058e+00  1.64511650e+08  717
5.48497641e+00  1.68323862e+08  304
5.49574664e+00  1.72211729e+08  444
5.51008628e+00  1.77536372e+08  292
5.52439869e+00  1.83031001e+08  172
5.53578558e+00  1.87529593e+08  51
5.54566396e+00  1.91541581e+08  52
5.55931162e+00  1.97230446e+08  12
5.57199165e+00  2.02677869e+08  1
